series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	336	12.45315803	41.90343751	VAT	Holy See	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	356	79.3608464	22.34642074	IND	India	1	ANNUAL	URBAN	NOTAP	1	0	0.5	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	356	79.3608464	22.34642074	IND	India	2	ANNUAL	RURAL	NOTAP	1	0	0.5	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	URBAN	NOTAP	1		1	2014	1	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	RURAL	NOTAP	1		1	2014	1	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	URBAN	NOTAP		0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	RURAL	NOTAP		0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	400	37.13024774	30.65365973	JOR	Jordan	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	404	37.86096816	0.534797278	KEN	Kenya	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	414	47.49305029	29.53949468	KWT	Kuwait	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	426	28.25362195	-29.58041814	LSO	Lesotho	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	428	26.42461876	56.64196636	LVA	Latvia	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	430	-9.311879038	6.448381009	LBR	Liberia	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	434	18.0295985	27.04042819	LBY	Libya	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	URBAN	NOTAP	1	0	0.5	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	RURAL	NOTAP		0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	URBAN	NOTAP	1	0	0.5	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	RURAL	NOTAP	1	0	0.5	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	URBAN	NOTAP	1		1	2014	1	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	RURAL	NOTAP	1		1	2014	1	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
