series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2007	2011	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	270	-15.39944785	13.45295927	GMB	Gambia	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	275	35.25694122	31.94347933	PSE	State of Palestine	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	275	35.25694122	31.94347933	PSE	State of Palestine	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	275	35.25694122	31.94347933	PSE	State of Palestine	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	276	10.3806066	51.08862743	DEU	Germany	1	25-64	ANNUAL	BOTHSEX	PERCENT	45.4	50.2	47.8	2011	50.2	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	276	10.3806066	51.08862743	DEU	Germany	2	25-64	ANNUAL	MALE	PERCENT	48.3	52.8	50.55	2011	52.8	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	276	10.3806066	51.08862743	DEU	Germany	3	25-64	ANNUAL	FEMALE	PERCENT	42.4	47.6	45	2011	47.6	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	288	-1.205623522	7.964825185	GHA	Ghana	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	288	-1.205623522	7.964825185	GHA	Ghana	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	288	-1.205623522	7.964825185	GHA	Ghana	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	292	-5.347561686	36.13895036	GIB	Gibraltar	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	292	-5.347561686	36.13895036	GIB	Gibraltar	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	292	-5.347561686	36.13895036	GIB	Gibraltar	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	296	-157.5643005	1.768837732	KIR	Kiribati	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	296	-157.5643005	1.768837732	KIR	Kiribati	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	296	-157.5643005	1.768837732	KIR	Kiribati	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	300	22.58307827	39.47301873	GRC	Greece	1	25-64	ANNUAL	BOTHSEX	PERCENT	14.5	11.7	13.1	2011	11.7	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	300	22.58307827	39.47301873	GRC	Greece	2	25-64	ANNUAL	MALE	PERCENT	14.3	10.3	12.3	2011	10.3	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	300	22.58307827	39.47301873	GRC	Greece	3	25-64	ANNUAL	FEMALE	PERCENT	14.6	13.1	13.85	2011	13.1	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	304	-41.39371316	74.75625681	GRL	Greenland	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	304	-41.39371316	74.75625681	GRL	Greenland	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	304	-41.39371316	74.75625681	GRL	Greenland	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	308	-61.68248568	12.11238395	GRD	Grenada	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	308	-61.68248568	12.11238395	GRD	Grenada	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	308	-61.68248568	12.11238395	GRD	Grenada	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	316	144.7029305	13.35485404	GUM	Guam	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	316	144.7029305	13.35485404	GUM	Guam	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	316	144.7029305	13.35485404	GUM	Guam	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	320	-91.2312746	15.00273719	GTM	Guatemala	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	320	-91.2312746	15.00273719	GTM	Guatemala	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	320	-91.2312746	15.00273719	GTM	Guatemala	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	324	-11.28173419	11.00210343	GIN	Guinea	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	324	-11.28173419	11.00210343	GIN	Guinea	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	324	-11.28173419	11.00210343	GIN	Guinea	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	328	-58.97322037	4.788012784	GUY	Guyana	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	328	-58.97322037	4.788012784	GUY	Guyana	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	328	-58.97322037	4.788012784	GUY	Guyana	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	332	-72.33640958	18.40426539	HTI	Haiti	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	332	-72.33640958	18.40426539	HTI	Haiti	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	332	-72.33640958	18.40426539	HTI	Haiti	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	336	12.45315803	41.90343751	VAT	Holy See	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	336	12.45315803	41.90343751	VAT	Holy See	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	336	12.45315803	41.90343751	VAT	Holy See	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	340	-86.59974381	14.82243161	HND	Honduras	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	340	-86.59974381	14.82243161	HND	Honduras	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	340	-86.59974381	14.82243161	HND	Honduras	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	348	19.41221519	47.1651448	HUN	Hungary	1	25-64	ANNUAL	BOTHSEX	PERCENT	9	41.1	25.05	2011	41.1	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	348	19.41221519	47.1651448	HUN	Hungary	2	25-64	ANNUAL	MALE	PERCENT	8.3	43	25.65	2011	43	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	348	19.41221519	47.1651448	HUN	Hungary	3	25-64	ANNUAL	FEMALE	PERCENT	9.6	39.4	24.5	2011	39.4	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	352	-19.02116966	64.79134763	ISL	Iceland	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	352	-19.02116966	64.79134763	ISL	Iceland	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	352	-19.02116966	64.79134763	ISL	Iceland	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	356	79.3608464	22.34642074	IND	India	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	356	79.3608464	22.34642074	IND	India	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	356	79.3608464	22.34642074	IND	India	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	360	113.9174	-0.994582204	IDN	Indonesia	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	360	113.9174	-0.994582204	IDN	Indonesia	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	360	113.9174	-0.994582204	IDN	Indonesia	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	368	43.76606267	33.05013795	IRQ	Iraq	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	368	43.76606267	33.05013795	IRQ	Iraq	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	368	43.76606267	33.05013795	IRQ	Iraq	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	372	-7.121425272	53.25274054	IRL	Ireland	1	25-64	ANNUAL	BOTHSEX	PERCENT		24.4	24.4	2011	24.4	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	372	-7.121425272	53.25274054	IRL	Ireland	2	25-64	ANNUAL	MALE	PERCENT		24.5	24.5	2011	24.5	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	372	-7.121425272	53.25274054	IRL	Ireland	3	25-64	ANNUAL	FEMALE	PERCENT		24.4	24.4	2011	24.4	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	376	34.62277992	31.06164552	ISR	Israel	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	376	34.62277992	31.06164552	ISR	Israel	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	376	34.62277992	31.06164552	ISR	Israel	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	380	12.57022427	42.79917282	ITA	Italy	1	25-64	ANNUAL	BOTHSEX	PERCENT	22.2	35.6	28.9	2011	35.6	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	380	12.57022427	42.79917282	ITA	Italy	2	25-64	ANNUAL	MALE	PERCENT	22.2	37.3	29.75	2011	37.3	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	380	12.57022427	42.79917282	ITA	Italy	3	25-64	ANNUAL	FEMALE	PERCENT	22.2	34	28.1	2011	34	Eurostat.  Adult Education Survey (AES), waves 2007 and 20011	C
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	404	37.86096816	0.534797278	KEN	Kenya	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	404	37.86096816	0.534797278	KEN	Kenya	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	404	37.86096816	0.534797278	KEN	Kenya	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	410	127.8610254	36.45201023	KOR	Republic of Korea	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	410	127.8610254	36.45201023	KOR	Republic of Korea	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	410	127.8610254	36.45201023	KOR	Republic of Korea	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	414	47.49305029	29.53949468	KWT	Kuwait	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	414	47.49305029	29.53949468	KWT	Kuwait	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	414	47.49305029	29.53949468	KWT	Kuwait	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	422	35.89391711	33.92152458	LBN	Lebanon	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	422	35.89391711	33.92152458	LBN	Lebanon	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	422	35.89391711	33.92152458	LBN	Lebanon	3	25-64	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	426	28.25362195	-29.58041814	LSO	Lesotho	1	25-64	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	426	28.25362195	-29.58041814	LSO	Lesotho	2	25-64	ANNUAL	MALE	PERCENT							
2017.Q2.G.01	SE_ADT_EDUCTRN	Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months	426	28.25362195	-29.58041814	LSO	Lesotho	3	25-64	ANNUAL	FEMALE	PERCENT							
