series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	558	-85.03060315	12.84210839	NIC	Nicaragua	1	15+	ANNUAL	PER_100000_POP	3.328836	4.615387	5.807392	6.863813	7.848741	8.289559	8.427571	9.601631	11.49828	14.44275	11.36846	11.16245	11.6147142	2015	11.16245	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	562	9.400167877	17.42143036	NER	Niger	1	15+	ANNUAL	PER_100000_POP							0.588812	0.92294	0.934549	1.26127	1.276542	1.471049	1.17327	2015	1.471049	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	566	8.097363256	9.585789025	NGA	Nigeria	1	15+	ANNUAL	PER_100000_POP		0.675298	1.767272	4.444059	8.577271	11.37669	11.13867	11.84873	11.39987	13.20235	16.05376	16.07599	13.71614	2015	16.07599	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	570	-169.8601693	-19.05000475	NIU	Niue	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	578	11.47846389	61.34311134	NOR	Norway	1	15+	ANNUAL	PER_100000_POP	59.15662	58.78209	59.93478	59.7763	59.21029	57.58674	55.24035	54.45885	52.71188	50.47339	48.30581	45.75006	50.339998	2015	45.75006	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	15+	ANNUAL	PER_100000_POP	3.084849	3.077255	3.073377	3.072291	3.071583	3.067814	9.176557	9.100699	15.02043	14.85685	14.68709		13.41626725	2014	14.68709	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	584	171.0839119	7.110213497	MHL	Marshall Islands	1	15+	ANNUAL	PER_100000_POP				2.997906	2.993027	2.987306	2.981209	5.949595	5.935812	5.921981	5.909442	5.898849	5.9231358	2015	5.898849	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	585	134.5733878	7.502307591	PLW	Palau	1	15+	ANNUAL	PER_100000_POP				31.168	31.00004	30.82176	36.75845	36.51584	42.29394	41.96439	47.55466	47.12135	43.090036	2015	47.12135	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	586	68.80479684	29.36491634	PAK	Pakistan	1	15+	ANNUAL	PER_100000_POP	0.752924	1.181297	1.898405	2.768595	3.474127	4.009954	4.409992	4.876866	5.473815	6.524663	7.546119	8.790335	6.6423596	2015	8.790335	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	591	-81.26616623	8.450965746	PAN	Panama	1	15+	ANNUAL	PER_100000_POP				32.74566	34.69931	38.41412	39.76948	45.0017	50.71918	55.94981	61.35713	66.28679	55.862922	2015	66.28679	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	15+	ANNUAL	PER_100000_POP	4.010665	3.907398	3.80508	4.22518	4.873498	5.236864	5.765431	7.198262	7.140278	7.739046	7.958284	7.871652	7.5815044	2015	7.871652	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	600	-60.54854225	-21.70216237	PRY	Paraguay	1	15+	ANNUAL	PER_100000_POP						12.85615	18.80793	18.94199	20.39571	23.5233	24.09127	25.37458	22.46537	2015	25.37458	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	604	-71.82093277	-13.58939705	PER	Peru	1	15+	ANNUAL	PER_100000_POP	10.70325	11.41542	13.61312	16.35355	19.97961	23.46641	26.541	30.91072	37.9642	40.68332	54.95874	119.2365	56.750696	2015	119.2365	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	608	120.8601418	14.16591706	PHL	Philippines	1	15+	ANNUAL	PER_100000_POP	10.33406	11.46472	12.35382	12.54968	13.22787	14.06899	15.16952	16.8947	18.96534	22.07087	23.35951	25.27018	21.31212	2015	25.27018	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	616	19.40660158	52.1226733	POL	Poland	1	15+	ANNUAL	PER_100000_POP	25.36089	27.47956	30.98157	35.86094	42.98526	48.52614	50.7333	53.73159	56.16457	58.2952	63.45685	68.5118	60.032002	2015	68.5118	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	620	-7.961599811	39.68509315	PRT	Portugal	1	15+	ANNUAL	PER_100000_POP	142.6061	154.4073	163.1511	176.9194	187.1314	191.9343	194.5472	191.1191	184.8563	180.3558	176.8103	174.8532	181.59894	2015	174.8532	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	15+	ANNUAL	PER_100000_POP							1.35988	1.325546	1.886927	3.673958			2.295477	2013	3.673958	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	15+	ANNUAL	PER_100000_POP					2.060008	1.980463	2.394624	2.728142	3.416729	3.06335	5.289182	6.694642	4.238409	2015	6.694642	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	634	51.19152467	25.28355379	QAT	Qatar	1	15+	ANNUAL	PER_100000_POP	53.5634	56.99305	54.55875	52.03271	46.00684	48.18712	51.92278	52.35577	61.51416	64.73454	65.30781	68.04728	62.391912	2015	68.04728	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	638	55.53171398	-21.13183266	REU	Réunion	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	642	24.98481009	45.83893563	ROU	Romania	1	15+	ANNUAL	PER_100000_POP	18.32043	24.28271	33.74245	42.25442	53.36763	56.54857	59.28131	64.91039	65.04198	63.9248	65.14894	68.5914	65.523502	2015	68.5914	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	643	99.01404926	61.61899849	RUS	Russian Federation	1	15+	ANNUAL	PER_100000_POP	16.2339	22.81784	32.43441	45.01968	61.61183	72.39748	95.54443	116.8856	141.9623	156.4106	185.1646	172.9741	154.67944	2015	172.9741	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	646	29.92310194	-1.999842114	RWA	Rwanda	1	15+	ANNUAL	PER_100000_POP	0.039503	0.230717	0.224327	0.291502	0.391199	0.815062	1.41802	2.747204	4.66852	5.181222	5.553703	5.698702	4.7698702	2015	5.698702	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	15+	ANNUAL	PER_100000_POP				57.68402	61.92935	68.52399	65.27523	74.03211	75.49152	95.56392	89.83846	91.10074	85.20535	2015	91.10074	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	660	-63.05651612	18.21525315	AIA	Anguilla	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	15+	ANNUAL	PER_100000_POP	30.25274	29.5773	30.53385	33.03122	32.25375	30.00346	44.49573	45.98145	46.77816	46.16539	45.58015	44.2985	45.76073	2015	44.2985	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	15+	ANNUAL	PER_100000_POP	20.76978	20.58275	21.70139	25.36108	25.20765	23.80028	26.13923	26.00007	19.69473	31.81245	31.63402	33.89338	28.60693	2015	33.89338	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	674	12.46329038	43.93841766	SMR	San Marino	1	15+	ANNUAL	PER_100000_POP							228.0216				213.9821		213.9821	2014	213.9821	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	15+	ANNUAL	PER_100000_POP								19.14011	21.65333	21.15914	24.41567	26.55556	22.584762	2015	26.55556	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	15+	ANNUAL	PER_100000_POP	25.92778	27.86868	35.49773	42.48124	48.43785	52.50088	55.6894	58.3448	61.13955	64.86102	70.57999	76.46001	66.277074	2015	76.46001	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	686	-14.46636926	14.35920905	SEN	Senegal	1	15+	ANNUAL	PER_100000_POP							3.91843	4.570544	4.858946	4.813942	4.959547	5.335912	4.9077782	2015	5.335912	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	688	20.805876	44.03145697	SRB	Serbia	1	15+	ANNUAL	PER_100000_POP		13.86215	22.2972	34.29575	41.26687	45.08906	47.34819	47.15282	46.52279	44.77126	44.19493	45.52945	45.63425	2015	45.52945	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	690	55.46561591	-4.678053059	SYC	Seychelles	1	15+	ANNUAL	PER_100000_POP	34.18462	33.75243	36.1055	37.29023	42.24846	44.74772	44.65412	45.91106	51.40254	65.04771	66.99584	67.49229	59.369888	2015	67.49229	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	15+	ANNUAL	PER_100000_POP					0.322363	0.440176	0.428777	0.418397	0.407763				0.41308	2012	0.407763	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	702	103.8107883	1.361009155	SGP	Singapore	1	15+	ANNUAL	PER_100000_POP	47.93435	48.65334	49.30505	51.9579	52.38104	54.813	61.5064	62.00176	61.40413	60.29223	59.46405	59.98247	60.628928	2015	59.98247	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	703	19.48495604	48.70741446	SVK	Slovakia	1	15+	ANNUAL	PER_100000_POP	38.26632	41.4762	44.41253	47.99082	49.61574	50.03077	51.17845	52.50573	54.61926	56.12604	58.81731	59.40827	56.295322	2015	59.40827	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	704	105.802499	10.09643079	VNM	Viet Nam	1	15+	ANNUAL	PER_100000_POP	1.438921	2.96578	3.514674	7.685216	11.98862	14.9161	17.23123	19.82832	20.92041	22.12368	22.96025	24.014	21.969332	2015	24.014	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	705	14.82209486	46.11958061	SVN	Slovenia	1	15+	ANNUAL	PER_100000_POP	81.11597	86.62599	88.02615	94.42188	99.34789	101.6562	102.8864	104.6291	101.4262	100.6821	96.0771	95.47087	99.657074	2015	95.47087	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	706	46.20367477	4.406485729	SOM	Somalia	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	710	24.67184355	-29.99957544	ZAF	South Africa	1	15+	ANNUAL	PER_100000_POP	30.37399	25.53408	26.98423	30.93057	44.17509	52.48786	56.82835	58.70941	58.30565	58.99334	66.25156	69.28112	62.308216	2015	69.28112	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	15+	ANNUAL	PER_100000_POP			6.742242	7.142117	6.876537	7.260674	4.896068	3.969214	4.389947	4.294576	5.299768	6.233571	4.8374152	2015	6.233571	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	724	-3.554078296	40.39211472	ESP	Spain	1	15+	ANNUAL	PER_100000_POP	145.8447	148.6747	152.0683	157.372	156.3754	151.7213	149.1013	146.8646	135.887	130.599	118.619	116.8096	129.75584	2015	116.8096	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	728	30.32618773	7.290839152	SSD	South Sudan	1	15+	ANNUAL	PER_100000_POP								0.586106	0.606709	0.670398	0.9767	0.909538	0.7498902	2015	0.909538	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	732	-13.13515523	24.66265342	ESH	Western Sahara	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	736	29.95650159	16.02643066	SDN	Sudan	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	740	-55.90626394	4.132603197	SUR	Suriname	1	15+	ANNUAL	PER_100000_POP	17.28578	19.64881	24.81758	28.71824	28.60698	34.77213	35.88552	37.24742	42.22741	43.17812	47.67684	47.79201	43.62436	2015	47.79201	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	748	31.50149288	-26.56471011	SWZ	Swaziland	1	15+	ANNUAL	PER_100000_POP	6.96874	11.67244	14.14292	14.97299	18.3303	18.41196	21.1041	21.72231	25.20664	26.37735	32.06961	31.87704	27.45059	2015	31.87704	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	752	14.3775338	60.60103109	SWE	Sweden	1	15+	ANNUAL	PER_100000_POP	36.67512	37.73386	37.52243	40.69212	42.19963	42.79617	42.79662	45.19921	43.03607	40.53798	40.17879	40.5298	41.89637	2015	40.5298	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	756	8.223158	46.96617097	CHE	Switzerland	1	15+	ANNUAL	PER_100000_POP	87.36644	89.17108	91.2557	93.20636	94.1519	94.90737	95.98457	98.96114	99.27464	98.9435	97.61122	98.63299	98.684698	2015	98.63299	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	15+	ANNUAL	PER_100000_POP	0	0	0	0	2.333395	7.162313	7.548055	7.988755	8.452252				8.2205035	2012	8.452252	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	762	69.294998	38.43069666	TJK	Tajikistan	1	15+	ANNUAL	PER_100000_POP		0.643534	1.290099	1.964443	2.687125	3.578829	4.500689	6.642501	8.345916	10.40023			8.46288233333333	2013	10.40023	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	764	101.0202951	15.13089239	THA	Thailand	1	15+	ANNUAL	PER_100000_POP	19.92216	29.41923	40.60301	47.41071	65.66393	73.83784	82.51958	87.95879	95.45138	103.0008	111.3094	113.5449	102.253054	2015	113.5449	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	768	0.97835765	8.532096072	TGO	Togo	1	15+	ANNUAL	PER_100000_POP							2.847013	3.19401	4.320243	4.800725			4.10499266666667	2013	4.800725	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	772	-171.8154473	-9.214545558	TKL	Tokelau	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	ANNUAL	PER_100000_POP	22.5334	22.4043	19.07366	18.92177	29.694	29.43774	27.67145	27.53135	27.39184	27.23847	27.04855	28.29992	27.502026	2015	28.29992	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	ANNUAL	PER_100000_POP					31.63477	33.91262	34.66718	35.14563	35.82127	40.24691	40.44791	41.02229	38.536802	2015	41.02229	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	ANNUAL	PER_100000_POP	18.72411	42.97212	39.30685	40.5717	41.66751	54.27727	52.06215	55.20654	58.07548	59.7959	61.9094		58.74683	2014	61.9094	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	ANNUAL	PER_100000_POP	8.443695	9.728689	10.93533	14.06587	15.51247	17.88692	20.64015	21.69404	22.43267	23.3569	24.7077	26.64042	23.766346	2015	26.64042	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	792	35.42890329	38.9899684	TUR	Turkey	1	15+	ANNUAL	PER_100000_POP	28.5129	30.62992	33.48587	37.48107	43.06175	46.16754	52.2057	58.6982	63.00371	71.28522	76.06303	79.0465	69.619332	2015	79.0465	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	800	32.39100438	1.279557331	UGA	Uganda	1	15+	ANNUAL	PER_100000_POP	1.109138	1.551151	1.819887	2.112797	2.572359	3.284436	3.54085	3.78348	4.119265	4.743935	4.35873	4.550512	4.3111844	2015	4.550512	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	ANNUAL	PER_100000_POP	20.0869	28.16815	36.72195	52.41812	70.32617	73.03026	76.3603	84.06553	92.47765	103.6023	94.46387	86.69173	92.260216	2015	86.69173	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	ANNUAL	PER_100000_POP		9.643338	18.11095	32.01131	45.69363	49.59797	51.47915	51.57923	49.92394	54.27909	55.76512	60.77316	54.464108	2015	60.77316	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	818	29.77468534	26.57438204	EGY	Egypt	1	15+	ANNUAL	PER_100000_POP	2.637244	3.330132	4.426063	5.413826	6.460344	7.675471	8.63388	9.224616	10.33683	10.99489	12.14308	13.78431	11.2967452	2015	13.78431	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	-2.23830539	53.27691757	GBR	United Kingdom	1	15+	ANNUAL	PER_100000_POP		117.6663	121.032	125.9942	125.8354	121.4532	122.2175	123.752	126.2375	128.783	129.76	131.5897	128.02444	2015	131.5897	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	831	-2.200712402	49.71561166	GGY	Guernsey	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	832	-2.136773508	49.22353354	JEY	Jersey	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	833	-4.538190305	54.22880901	IMN	Isle of Man	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	15+	ANNUAL	PER_100000_POP					2.401963	3.273168	3.968876	4.636262	5.103007	5.54827	5.67343	6.043855	5.4009648	2015	6.043855	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
