series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	428	26.42461876	56.64196636	LVA	Latvia	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	15+	ANNUAL	BOTHSEX	PERCENT	69.46	69.32	69.39	69.02	68.61	68.75	68.34	68.69	68.5	68	66.91	67.17	66.87	67.03	67.08	67.05	67.08	67.022	2016	67.08	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	2	25+	ANNUAL	BOTHSEX	PERCENT	68.41	68.28	68.36	67.97	67.55	67.69	67.28	67.63	67.45	66.94	65.83	66.1	65.81	65.98	66.05	66.02	66.04	65.98	2016	66.04	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	3	15-24	ANNUAL	BOTHSEX	PERCENT	73.53	73.42	73.47	73.17	72.83	72.93	72.64	72.92	72.8	72.39	71.51	71.73	71.49	71.62	71.64	71.62	71.65	71.604	2016	71.65	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	4	25+	ANNUAL	MALE	PERCENT	65.78	65.66	65.74	65.36	64.93	65.07	64.67	65.05	64.9	64.42	63.3	63.56	63.26	63.41	63.44	63.4	63.41	63.384	2016	63.41	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	5	15+	ANNUAL	MALE	PERCENT	67.47	67.34	67.41	67.04	66.62	66.74	66.34	66.69	66.52	66.04	64.95	65.18	64.87	65	65.01	64.96	64.99	64.966	2016	64.99	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	6	15-24	ANNUAL	MALE	PERCENT	73.97	73.87	73.93	73.63	73.3	73.39	73.1	73.37	73.27	72.9	72.04	72.23	71.98	72.08	72.07	72.03	72.05	72.042	2016	72.05	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	7	25+	ANNUAL	FEMALE	PERCENT	71.15	71	71.07	70.7	70.3	70.42	70.07	70.36	70.2	69.7	68.64	68.93	68.67	68.85	68.93	68.92	68.97	68.868	2016	68.97	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	8	15-24	ANNUAL	FEMALE	PERCENT	73.06	72.94	72.99	72.67	72.32	72.45	72.16	72.45	72.31	71.86	70.93	71.19	70.96	71.13	71.18	71.18	71.23	71.136	2016	71.23	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	430	-9.311879038	6.448381009	LBR	Liberia	9	15+	ANNUAL	FEMALE	PERCENT	71.53	71.39	71.46	71.1	70.71	70.83	70.48	70.79	70.63	70.12	69.08	69.37	69.11	69.28	69.35	69.35	69.39	69.296	2016	69.39	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	1	15+	ANNUAL	BOTHSEX	PERCENT	2.98	3.16	3.2	2.89	2.86	2.71	2.68	2.66	2.7	2.78	2.73	4.74	2.56	3.03	3.43	3.31	3.22	3.11	2016	3.22	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	2	25+	ANNUAL	BOTHSEX	PERCENT	3.25	3.45	3.49	3.14	3.1	2.93	2.89	2.87	2.9	2.99	2.92	5.12	2.7	3.2	3.62	3.48	3.38	3.276	2016	3.38	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	3	15-24	ANNUAL	BOTHSEX	PERCENT	1.58	1.66	1.68	1.54	1.5	1.42	1.39	1.38	1.4	1.45	1.41	2.07	1.46	1.64	1.7	1.66	1.64	1.62	2016	1.64	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	4	25+	ANNUAL	MALE	PERCENT	3.69	3.94	4	3.61	3.59	3.4	3.37	3.35	3.4	3.51	3.43	6.07	3.1	3.69	4.18	4	3.88	3.77	2016	3.88	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	5	15+	ANNUAL	MALE	PERCENT	3.37	3.59	3.65	3.31	3.29	3.12	3.1	3.09	3.15	3.25	3.19	5.59	2.92	3.48	3.93	3.77	3.66	3.552	2016	3.66	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	6	15-24	ANNUAL	MALE	PERCENT	1.72	1.82	1.83	1.69	1.64	1.56	1.53	1.53	1.55	1.6	1.56	2.25	1.61	1.79	1.82	1.77	1.74	1.746	2016	1.74	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	7	25+	ANNUAL	FEMALE	PERCENT	1.54	1.6	1.62	1.5	1.45	1.37	1.33	1.31	1.31	1.33	1.31	1.9	1.44	1.57	1.79	1.83	1.82	1.69	2016	1.82	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	8	15-24	ANNUAL	FEMALE	PERCENT	0.94	1	1.02	0.93	0.9	0.85	0.83	0.82	0.83	0.84	0.83	1.33	0.92	0.95	1.12	1.18	1.18	1.07	2016	1.18	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	434	18.0295985	27.04042819	LBY	Libya	9	15+	ANNUAL	FEMALE	PERCENT	1.45	1.52	1.53	1.42	1.37	1.3	1.27	1.25	1.25	1.28	1.25	1.83	1.38	1.52	1.74	1.79	1.77	1.64	2016	1.77	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	440	23.90517807	55.33680309	LTU	Lithuania	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	2	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	3	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	4	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	5	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	8	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	442	6.092656563	49.77679538	LUX	Luxembourg	9	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	15+	ANNUAL	BOTHSEX	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	25+	ANNUAL	BOTHSEX	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	15-24	ANNUAL	BOTHSEX	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	4	25+	ANNUAL	MALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	5	15+	ANNUAL	MALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	6	15-24	ANNUAL	MALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	7	25+	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	8	15-24	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	9	15+	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	15+	ANNUAL	BOTHSEX	PERCENT	65.27	68.4	73.26	71.79	71.25	70.77	72.22	73.13	73.72	76.61	78.24	78.4	78.26	78.14	78.03	77.83	77.42	77.936	2016	77.42	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	25+	ANNUAL	BOTHSEX	PERCENT	63.25	66.49	71.59	70.07	69.51	69.01	70.54	71.44	72.01	74.98	76.64	76.8	76.62	76.51	76.42	76.21	75.79	76.31	2016	75.79	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	3	15-24	ANNUAL	BOTHSEX	PERCENT	70.05	73.04	77.38	76.05	75.52	75.04	76.36	77.19	77.75	80.36	81.83	81.99	81.87	81.76	81.66	81.49	81.13	81.582	2016	81.13	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	4	25+	ANNUAL	MALE	PERCENT	61.67	64.85	70.07	68.59	68.04	67.53	69.06	69.94	70.5	73.46	75.12	75.27	75.08	74.97	74.88	74.69	74.27	74.778	2016	74.27	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	5	15+	ANNUAL	MALE	PERCENT	64.2	67.21	72.08	70.64	70.12	69.66	71.08	71.97	72.57	75.44	77.06	77.24	77.11	76.99	76.87	76.68	76.27	76.784	2016	76.27	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	6	15-24	ANNUAL	MALE	PERCENT	70.3	73.1	77.14	75.85	75.37	74.95	76.16	76.98	77.54	80.06	81.51	81.68	81.6	81.49	81.37	81.19	80.84	81.298	2016	80.84	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	7	25+	ANNUAL	FEMALE	PERCENT	64.95	68.27	73.22	71.68	71.11	70.6	72.13	73.04	73.62	76.59	78.25	78.41	78.24	78.13	78.03	77.82	77.4	77.924	2016	77.4	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	8	15-24	ANNUAL	FEMALE	PERCENT	69.79	72.98	77.62	76.26	75.68	75.14	76.58	77.42	77.96	80.66	82.17	82.31	82.16	82.06	81.96	81.79	81.42	81.878	2016	81.42	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	450	46.6982339	-19.38514785	MDG	Madagascar	9	15+	ANNUAL	FEMALE	PERCENT	66.4	69.67	74.52	73.02	72.46	71.95	73.43	74.34	74.94	77.84	79.47	79.62	79.46	79.35	79.24	79.04	78.63	79.144	2016	78.63	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	15+	ANNUAL	BOTHSEX	PERCENT	64.46	68.5	69.8	69.85	70.32	71.04	71.95	71.06	70.15	69.1	68.74	68.29	68.71	67.95	66.86	66.38	65.38	67.056	2016	65.38	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2017.Q2.G.01	SI_POV_EMP1	Proportion of employed population below the international poverty line of US$1.90 per day (the working poor), total and by sex, age (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	25+	ANNUAL	BOTHSEX	PERCENT	64.7	68.77	70.06	70.08	70.52	71.21	72.24	71.44	70.57	69.49	69.12	68.66	69.06	68.27	67.17	66.68	65.66	67.368	2016	65.66	ILO estimates, November 2016, available in ILOSTAT (www.ilo.org/ilostat) . For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
