series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	454	33.4884625	-13.40819859	MWI	Malawi	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	8.85	8.22	7.67	7.1	6.6	6.06	5.5	5.05	4.54	4.14	3.8	3.3	2.82	2.44	2.16	1.84	2.512	2015	1.84	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	454	33.4884625	-13.40819859	MWI	Malawi	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	14.5	13.3	12.3	11.2	10.3	9.34	8.37	7.62	6.92	6.28	5.71	5.16	4.59	4.07	3.63	3.22	4.134	2015	3.22	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	454	33.4884625	-13.40819859	MWI	Malawi	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	5	4.8	4.58	4.35	4.1	3.84	3.54	3.28	2.84	2.6	2.42	1.88	1.42	1.11	0.93	0.64	1.196	2015	0.64	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	454	33.4884625	-13.40819859	MWI	Malawi	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	9.93	9.21	8.58	7.94	7.38	6.77	6.14	5.64	5.07	4.63	4.24	3.71	3.18	2.77	2.45	2.1	2.842	2015	2.1	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.83	0.81	0.77	0.72	0.68	0.63	0.6	0.56	0.51	0.46	0.42	0.38	0.33	0.29	0.26	0.23	0.298	2015	0.23	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.94	0.92	0.87	0.82	0.78	0.73	0.69	0.65	0.59	0.54	0.49	0.44	0.39	0.34	0.31	0.27	0.35	2015	0.27	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.06	0.07	0.07	0.07	0.08	0.08	0.08	0.08	0.08	0.08	0.07	0.07	0.06	0.05	0.05	0.04	0.054	2015	0.04	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.11	0.11	0.12	0.12	0.13	0.13	0.13	0.14	0.13	0.12	0.11	0.1	0.1	0.08	0.08	0.07	0.086	2015	0.07	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	1.03	1.01	0.96	0.91	0.85	0.81	0.76	0.72	0.66	0.6	0.55	0.49	0.44	0.39	0.35	0.31	0.396	2015	0.31	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	1.77	1.72	1.62	1.52	1.43	1.33	1.25	1.17	1.06	0.97	0.87	0.78	0.7	0.61	0.55	0.48	0.624	2015	0.48	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0.004	2015	0	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	458	116.8346314	5.452415309	MYS	Malaysia	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.55	0.54	0.52	0.49	0.47	0.44	0.42	0.4	0.36	0.34	0.31	0.28	0.25	0.22	0.2	0.17	0.224	2015	0.17	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	462	73.09672546	-0.614385021	MDV	Maldives	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.02	0.99	1.01	1.01	1.03	0.99	0.96	1	1.03	1.03	0.98	0.97	0.96	0.97	0.96	0.95	0.962	2015	0.95	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.16	1.13	1.14	1.15	1.16	1.11	1.08	1.12	1.15	1.16	1.09	1.08	1.07	1.08	1.07	1.05	1.07	2015	1.05	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.87	0.84	0.84	0.83	0.83	0.79	0.77	0.78	0.79	0.79	0.75	0.71	0.67	0.66	0.71	0.69	0.688	2015	0.69	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	1.35	1.31	1.33	1.33	1.35	1.29	1.25	1.31	1.34	1.34	1.27	1.26	1.25	1.25	1.25	1.22	1.246	2015	1.22	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.71	0.69	0.68	0.67	0.67	0.64	0.62	0.63	0.63	0.63	0.6	0.56	0.53	0.52	0.56	0.55	0.544	2015	0.55	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.98	0.95	0.96	0.96	0.98	0.94	0.91	0.95	0.97	0.97	0.92	0.91	0.91	0.91	0.9	0.89	0.904	2015	0.89	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.53	0.5	0.47	0.45	0.43	0.41	0.39	0.37	0.36	0.34	0.33	0.27	0.2	0.18	0.27	0.26	0.236	2015	0.26	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	466	-3.522016039	17.35311254	MLI	Mali	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.79	0.76	0.76	0.75	0.75	0.72	0.69	0.7	0.71	0.71	0.67	0.64	0.6	0.59	0.63	0.62	0.616	2015	0.62	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	470	14.44617519	35.89194275	MLT	Malta	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	474	-60.91544135	14.56086108	MTQ	Martinique	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.93	0.89	0.83	0.74	0.65	0.55	0.5	0.42	0.39	0.33	0.32	0.3	0.28	0.26	0.25	0.23	0.264	2015	0.23	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.11	1.06	0.99	0.88	0.77	0.65	0.59	0.5	0.47	0.4	0.38	0.36	0.33	0.32	0.29	0.28	0.316	2015	0.28	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.65	0.63	0.6	0.54	0.49	0.42	0.39	0.34	0.32	0.28	0.27	0.25	0.24	0.22	0.21	0.19	0.222	2015	0.19	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	1.18	1.13	1.06	0.94	0.82	0.69	0.63	0.52	0.49	0.42	0.4	0.37	0.35	0.33	0.31	0.29	0.33	2015	0.29	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.6	0.58	0.56	0.51	0.46	0.4	0.37	0.32	0.31	0.27	0.26	0.24	0.23	0.22	0.2	0.18	0.214	2015	0.18	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	1.04	1	0.93	0.83	0.73	0.61	0.56	0.47	0.44	0.38	0.36	0.34	0.32	0.3	0.28	0.26	0.3	2015	0.26	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.22	0.22	0.23	0.23	0.23	0.22	0.22	0.21	0.2	0.19	0.18	0.18	0.17	0.16	0.13	0.12	0.152	2015	0.12	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	478	-10.33187259	20.26089546	MRT	Mauritania	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.62	0.61	0.58	0.53	0.47	0.41	0.38	0.33	0.31	0.28	0.26	0.25	0.23	0.22	0.2	0.19	0.218	2015	0.19	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.41	1.28	1.09	1.03	0.96	0.88	0.8	0.73	0.66	0.6	0.53	0.47	0.41	0.37	0.34	0.31	0.38	2015	0.31	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.71	1.56	1.33	1.26	1.18	1.09	1	0.91	0.84	0.77	0.69	0.61	0.54	0.49	0.45	0.42	0.502	2015	0.42	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.43	0.39	0.33	0.32	0.3	0.28	0.26	0.27	0.29	0.29	0.25	0.22	0.19	0.18	0.17	0.17	0.186	2015	0.17	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.69	0.63	0.54	0.51	0.49	0.45	0.43	0.43	0.48	0.47	0.43	0.38	0.33	0.31	0.29	0.3	0.322	2015	0.3	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	1.7	1.55	1.32	1.26	1.18	1.09	0.99	0.88	0.76	0.68	0.59	0.52	0.46	0.42	0.38	0.33	0.422	2015	0.33	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	2.72	2.48	2.11	2.01	1.88	1.74	1.58	1.4	1.2	1.07	0.95	0.84	0.74	0.67	0.61	0.53	0.678	2015	0.53	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	480	57.568022	-20.28581998	MUS	Mauritius	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	1.05	0.96	0.82	0.78	0.74	0.68	0.62	0.57	0.52	0.48	0.42	0.37	0.33	0.3	0.27	0.25	0.304	2015	0.25	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.12	0.128	2015	0.12	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.17	0.17	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	2015	0.16	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	2015	0.04	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	2015	0.07	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	2015	0.14	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP	0.28	0.27	0.26	0.26	0.26	0.25	0.25	0.25	0.25	0.25	0.26	0.26	0.25	0.26	0.26	0.25	0.256	2015	0.25	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0.004	2015	0	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	484	-102.5148166	23.93378032	MEX	Mexico	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0.1	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	2015	0.09	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	4	15-49	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	5	ALLAGE	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	6	15-49	ANNUAL	MALE	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	7	<15Y	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	492	7.424214814	43.73532918	MCO	Monaco	8	ALLAGE	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP																					
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.028	2015	0.03	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	496	103.0728057	46.83892054	MNG	Mongolia	2	15-49	ANNUAL	BOTHSEX	PER_1000_UNINFECTED_POP							0.01	0.01	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	2015	0.03	UNAIDS	E
2017.Q2.G.01	SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, total and by sex and age (per 1,000 uninfected population)	496	103.0728057	46.83892054	MNG	Mongolia	3	ALLAGE	ANNUAL	FEMALE	PER_1000_UNINFECTED_POP	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	2015	0.01	UNAIDS	E
