series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2004	2005	2006	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	BOTHSEX	PERCENT				71.62	73.86	76.4	70.67	72.79	73.39			72.2833333333333	2013	73.39	ILOSTAT - LFS - Encuesta Permanente de Hogares de Propósitos Múltiples	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	FEMALE	PERCENT					74.79	78.25	72.76	75.16	75.46			74.46	2013	75.46	ILOSTAT - LFS - Encuesta Permanente de Hogares de Propósitos Múltiples	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	340	-86.59974381	14.82243161	HND	Honduras	3	ANNUAL	MALE	PERCENT					72.97	74.54	68.68	70.52	71.28			70.16	2013	71.28	ILOSTAT - LFS - Encuesta Permanente de Hogares de Propósitos Múltiples	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	348	19.41221519	47.1651448	HUN	Hungary	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	352	-19.02116966	64.79134763	ISL	Iceland	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	356	79.3608464	22.34642074	IND	India	1	ANNUAL	BOTHSEX	PERCENT						83.59		84.71				84.71	2012	84.71	ILOSTAT - HS - National Sample Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	356	79.3608464	22.34642074	IND	India	2	ANNUAL	FEMALE	PERCENT						84.7		86.38				86.38	2012	86.38	ILOSTAT - HS - National Sample Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	356	79.3608464	22.34642074	IND	India	3	ANNUAL	MALE	PERCENT						83.33		84.3				84.3	2012	84.3	ILOSTAT - HS - National Sample Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	BOTHSEX	PERCENT					72.53								2009	72.53	ILOSTAT - HS - Informal Sector Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	FEMALE	PERCENT					72.87								2009	72.87	ILOSTAT - HS - Informal Sector Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	360	113.9174	-0.994582204	IDN	Indonesia	3	ANNUAL	MALE	PERCENT					72.32								2009	72.32	ILOSTAT - HS - Informal Sector Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	368	43.76606267	33.05013795	IRQ	Iraq	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	372	-7.121425272	53.25274054	IRL	Ireland	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	376	34.62277992	31.06164552	ISR	Israel	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	380	12.57022427	42.79917282	ITA	Italy	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	388	-77.31068409	18.15616857	JAM	Jamaica	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	392	139.2716103	36.6554539	JPN	Japan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	400	37.13024774	30.65365973	JOR	Jordan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	400	37.13024774	30.65365973	JOR	Jordan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	404	37.86096816	0.534797278	KEN	Kenya	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	404	37.86096816	0.534797278	KEN	Kenya	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	410	127.8610254	36.45201023	KOR	Republic of Korea	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	414	47.49305029	29.53949468	KWT	Kuwait	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	414	47.49305029	29.53949468	KWT	Kuwait	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	422	35.89391711	33.92152458	LBN	Lebanon	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	BOTHSEX	PERCENT				34.93									2008	34.93	ILOSTAT - LFS - Lesotho Integrated Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	426	28.25362195	-29.58041814	LSO	Lesotho	2	ANNUAL	FEMALE	PERCENT				36.11									2008	36.11	ILOSTAT - LFS - Lesotho Integrated Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	426	28.25362195	-29.58041814	LSO	Lesotho	3	ANNUAL	MALE	PERCENT				34.06									2008	34.06	ILOSTAT - LFS - Lesotho Integrated Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	428	26.42461876	56.64196636	LVA	Latvia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	428	26.42461876	56.64196636	LVA	Latvia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	BOTHSEX	PERCENT						60.14							2010	60.14	ILOSTAT - LFS - Liberia Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	430	-9.311879038	6.448381009	LBR	Liberia	2	ANNUAL	FEMALE	PERCENT						72.38							2010	72.38	ILOSTAT - LFS - Liberia Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	430	-9.311879038	6.448381009	LBR	Liberia	3	ANNUAL	MALE	PERCENT						47.39							2010	47.39	ILOSTAT - LFS - Liberia Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	434	18.0295985	27.04042819	LBY	Libya	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	434	18.0295985	27.04042819	LBY	Libya	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	438	9.552985019	47.14167005	LIE	Liechtenstein	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	440	23.90517807	55.33680309	LTU	Lithuania	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	442	6.092656563	49.77679538	LUX	Luxembourg	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	BOTHSEX	PERCENT		73.63						89.25				89.25	2012	89.25	ILOSTAT - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	FEMALE	PERCENT		81						92.65				92.65	2012	92.65	ILOSTAT - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	450	46.6982339	-19.38514785	MDG	Madagascar	3	ANNUAL	MALE	PERCENT		66.82						85.54				85.54	2012	85.54	ILOSTAT - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	454	33.4884625	-13.40819859	MWI	Malawi	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	458	116.8346314	5.452415309	MYS	Malaysia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	462	73.09672546	-0.614385021	MDV	Maldives	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	BOTHSEX	PERCENT	81.81												2004	81.81	ILOSTAT - LFS - Enquête sur la population active	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	FEMALE	PERCENT	89.18												2004	89.18	ILOSTAT - LFS - Enquête sur la population active	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	466	-3.522016039	17.35311254	MLI	Mali	3	ANNUAL	MALE	PERCENT	74.23												2004	74.23	ILOSTAT - LFS - Enquête sur la population active	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	470	14.44617519	35.89194275	MLT	Malta	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	474	-60.91544135	14.56086108	MTQ	Martinique	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	478	-10.33187259	20.26089546	MRT	Mauritania	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	480	57.568022	-20.28581998	MUS	Mauritius	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	BOTHSEX	PERCENT		53.24		52.49	53.73	54.17	54.2	54.6	53.92			54.24	2013	53.92	ILOSTAT - LFS - Encuesta Nacional de Ocupación y Empleo	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	FEMALE	PERCENT		57.66		57.36	57.78	58.37	58.83	59.34	58.57			58.9133333333333	2013	58.57	ILOSTAT - LFS - Encuesta Nacional de Ocupación y Empleo	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	484	-102.5148166	23.93378032	MEX	Mexico	3	ANNUAL	MALE	PERCENT		50.18		49.05	50.85	51.15	50.89	51.11	50.45			50.8166666666667	2013	50.45	ILOSTAT - LFS - Encuesta Nacional de Ocupación y Empleo	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	492	7.424214814	43.73532918	MCO	Monaco	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	BOTHSEX	PERCENT										24.53		24.53	2014	24.53	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	FEMALE	PERCENT										20.71		20.71	2014	20.71	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	496	103.0728057	46.83892054	MNG	Mongolia	3	ANNUAL	MALE	PERCENT										28.12		28.12	2014	28.12	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	BOTHSEX	PERCENT					15.92		15.05	13.6	13.58	13.56		13.9475	2014	13.56	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	FEMALE	PERCENT					11.37		10.54	8.63	8.59	7.91		8.9175	2014	7.91	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	ANNUAL	MALE	PERCENT					20.82		19.89	18.98	18.96	19.88		19.4275	2014	19.88	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	499	19.25214024	42.78717043	MNE	Montenegro	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	500	-62.19261223	16.73558313	MSR	Montserrat	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	504	-6.281942841	31.8440131	MAR	Morocco	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	504	-6.281942841	31.8440131	MAR	Morocco	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ANNUAL	FEMALE	PERCENT																
