series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	NUMBER	47053.5564684	64467.5439016	34709.066301	244694.8778352	47588.681834	43820.181019	295917.8538682	434916.286762	121942.1672724	328202.2222652	77835.749742	96599.0609246	602355.2163202	63079.728713	84959.7261694	106920.276453	853443.880441	219642.1674564	171456.4352172	403491.9196598	642646.4499988								2010	642646.4499988	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	NUMBER	352.628375	98.735945	1060.243071	129.767242	782.782425	9940.836067	10854.828762	15625.637256	1744.573659	7063.209554	7679.19344	5683.26427	5812.494593	12246.078207	1004.285612	45.136432	6714.223233	8338.850677	1571.669985	5267.036382	9357.525532								2010	9357.525532	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	NUMBER			3	26.6707988	178.7840901	267.061982	258.8088829	20.2530991	121.2778919	41.3415976	386.415976	89.5185946	1812.0037779	571.2124625	1724.8019881	696.4018559	1346.6267148	458.2902883	949.2637718	177.5185946									2009	177.5185946	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	NUMBER							106.12905	687.16145			360.34417			662.30119	5.07527	167.10756	1489.97884	217370.93235	2475.50595	2713.8931	6660.6037	3894.73209	5038.66784	7468.61461	13365.73429			8624.33891333333	2014	13365.73429	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	NUMBER	1436.3958654							3082.0679496				2853.76662					5.7562777			1276.1698682	1636.1595288	410.0398822							2011	410.0398822	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	NUMBER	55.959252	50.3633268		55.959252	13.989813		533.7979626	161.4838682	13.3938878	46.5857382	141.7062796				16	16									4			4	2014	4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	NUMBER	116592.242639	12.060231		11		29						7.020077		1413.02695	198.60231	9	204.963696	1432.986796	19.040154	15392.513447		875.132012	515.349009	20.020077				267.684543	2013	20.020077	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	NUMBER	6611.27834	2889.93506	124758.64682	4246.58592	1448.63064	138507.76538	14929.43378	23272.35534	319319.59216	1418604.14138	38145.9437	1678.26016	67596.87416	108292.90052	29665.9599	27470.68334	7941.88876	49024.62552	1308.73938	2602.35362	110614.5853	66965.55222	2491.62794	527.65738	846.85082			1288.71204666667	2014	846.85082	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	NUMBER				34.245				1																					1997	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	NUMBER					14715.319505	5554		530.035645			9844	10976.2857	14210.606705	1546.92837	405.249995	12771.962635	4292.535155	74342.276	14926.033765	6282.78491	23233.746965	32441.245815	143.821415	1733.85692	3420.178125			1765.95215333333	2014	3420.178125	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	NUMBER		66.829104	1104.9078528		55.4632832	709.2015872	51.0080096	14					350			80			36	1	12412.2867776								2010	12412.2867776	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	NUMBER			1896.9		672.6		5.9	135	12262	12225	10089	18645	19570	16095	8352	5793	19690	26038	27522.2	88130.8	37796.2	11648	8175	14022.6	10736.8	2894	37	7173.08	2016	37	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	NUMBER	2248.748053	2060.5105402	7607.8212914	3193.9234106	3142.9766856	240.7158708	1217.4550498	3358.0721338	21410.8023892	17888.4550064	8175.4639114	16573.1597816	23234.1175898	4373.9422756	667.371808	35817.7901456	2176.9789072	18445.8556704	2018.0466102	11072.034379	11631.2863198	2174.50166	5126.186447	9397.039933	4364.6437184			6295.95669946667	2014	4364.6437184	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	NUMBER	4638.43614	3070.90932	685.54242	4646.45418	1455.27426	797.79498	6687.04536	21203.70678	2557.75476	383097.94218	16212.47688	5211.726	50192.9304	9621.648	4093.20942	42924.57714	24370.83258	132486.08394	13823.99272	5170.46442	22977.47714	31686.258	39827.2078	11003.74186	14877.29282	717.3981		16606.410145	2015	717.3981	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	NUMBER	14795.2806								29.5905612			6411.28826			59.1811224					7662.5535656									2009	7662.5535656	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	NUMBER	440	47488.9277832	4054	5.0824687	16789	567852.0824687	959653.5397539	12867.4123435	4013587.182472	107567.65297	821095.3915923	491196.5461541	541794.0824687	108626.0305907	215192.1649374	1458589.3812167	2016466.812167	1237141.865843	2999229.1567722	851373.8656533	1881.5964238								2010	1881.5964238	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	NUMBER																																
