geoAreaCode	years	Age	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source
508	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	38.18479941	-14.27963886	153	MOZ	Mozambique	83765	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
508	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	38.18479941	-14.27963886	153	MOZ	Mozambique	82387	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	918	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	828	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	761	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	710	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	680	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	667	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	658	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	671	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	696	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	734	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	799	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	823	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	865	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	914	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	932	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
512	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	57.87743482	21.98805614	173	OMN	Oman	935	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4372	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4405	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4401	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4372	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4308	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4200	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	4030	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3804	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3621	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3483	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3393	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3350	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3358	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3325	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3329	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
516	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	17.21907885	-22.13817068	161	NAM	Namibia	3318	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	7	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	6	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	6	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	6	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	6	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	6	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
520	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	166.92313	-0.528742623	171	NRU	Nauru	5	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	61512	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	57405	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	53153	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	48970	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	45008	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	41556	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	38417	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	35795	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	33375	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	31105	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	28848	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	26597	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	24390	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	22480	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	21017	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	83.94678863	28.25866332	170	NPL	Nepal	19900	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1196	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1188	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1167	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1147	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1137	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1093	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	1034	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	963	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	888	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	821	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	765	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	739	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	725	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	699	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	692	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	5.331480568	51.86728884	168	NLD	Netherlands	682	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
530	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
530	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.30676179	12.22720635	8	ANT	Netherlands Antilles				
531	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
531	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-68.95033464	12.15058042	56	CUW	Curaçao				
533	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
533	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-69.97050586	12.50878756	1	ABW	Aruba				
