series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2014	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	FEMALE	PERCENT		44.606898966906	44.606898966906	2016	44.606898966906	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	400	37.13024774	30.65365973	JOR	Jordan	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	404	37.86096816	0.534797278	KEN	Kenya	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	414	47.49305029	29.53949468	KWT	Kuwait	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	BOTHSEX	PERCENT		23.7524	23.7524	2016	23.7524	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ANNUAL	FEMALE	PERCENT		23.7523931882306	23.7523931882306	2016	23.7523931882306	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	426	28.25362195	-29.58041814	LSO	Lesotho	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	428	26.42461876	56.64196636	LVA	Latvia	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	430	-9.311879038	6.448381009	LBR	Liberia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	434	18.0295985	27.04042819	LBY	Libya	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	BOTHSEX	PERCENT		81.4927	81.4927	2016	81.4927	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	FEMALE	PERCENT		81.49272185691	81.49272185691	2016	81.49272185691	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	BOTHSEX	PERCENT		0.23	0.23	2016	0.23	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ANNUAL	FEMALE	PERCENT		0.231650729904879	0.231650729904879	2016	0.231650729904879	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	512	57.87743482	21.98805614	OMN	Oman	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	520	166.92313	-0.528742623	NRU	Nauru	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	524	83.94678863	28.25866332	NPL	Nepal	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	BOTHSEX	PERCENT		0.44	0.44	2016	0.44	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	BOTHSEX	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	FEMALE	PERCENT		100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	FEMALE	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	BOTHSEX	PERCENT							
2017.Q2.G.01	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	FEMALE	PERCENT							
