geoAreaCode	years	Age	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
690	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	55.46561591	-4.678053059	219	SYC	Seychelles	10.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
694	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-11.78306584	8.568604164	205	SLE	Sierra Leone	5.7	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
702	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	103.8107883	1.361009155	200	SGP	Singapore	1.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
703	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	19.48495604	48.70741446	214	SVK	Slovakia	12.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
704	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	105.802499	10.09643079	256	VNM	Viet Nam	8.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
705	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	14.82209486	46.11958061	215	SVN	Slovenia	11.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
706	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	46.20367477	4.406485729	208	SOM	Somalia	0.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
710	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	24.67184355	-29.99957544	283	ZAF	South Africa	11.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
716	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	29.86909584	-19.00075492	285	ZWE	Zimbabwe	8.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
724	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-3.554078296	40.39211472	71	ESP	Spain	9.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
728	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	30.32618773	7.290839152	211	SSD	South Sudan					
732	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-13.13515523	24.66265342	70	ESH	Western Sahara					
736	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	29.95650159	16.02643066	198	SDN	Sudan					
740	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-55.90626394	4.132603197	213	SUR	Suriname	8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
744	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
748	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	31.50149288	-26.56471011	217	SWZ	Swaziland	6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
752	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	14.3775338	60.60103109	216	SWE	Sweden	8.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
756	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	8.223158	46.96617097	43	CHE	Switzerland	10	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
760	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	0.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
762	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	69.294998	38.43069666	225	TJK	Tajikistan	2.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
764	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	101.0202951	15.13089239	224	THA	Thailand	7.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
768	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	0.97835765	8.532096072	223	TGO	Togo	2.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
772	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-171.8154473	-9.214545558	226	TKL	Tokelau					
776	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-175.1959991	-21.19511329	229	TON	Tonga	1.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
780	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	7.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
784	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	53.98279159	23.43322219	9	ARE	United Arab Emirates	3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
788	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	9.572737411	34.11439971	231	TUN	Tunisia	1.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
792	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	35.42890329	38.9899684	232	TUR	Turkey	1.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
795	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	58.9787665	40.0912346	227	TKM	Turkmenistan	5.5	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
796	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
798	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	178.6679611	-7.460048071	233	TUV	Tuvalu	1.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
800	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	32.39100438	1.279557331	236	UGA	Uganda	11.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
804	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	31.40270802	49.00735945	237	UKR	Ukraine	12.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
807	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
818	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	29.77468534	26.57438204	68	EGY	Egypt	0.4	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
826	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-2.23830539	53.27691757	81	GBR	United Kingdom	12.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
831	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-2.200712402	49.71561166	83	GGY	Guernsey					
832	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-2.136773508	49.22353354	115	JEY	Jersey					
833	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-4.538190305	54.22880901	105	IMN	Isle of Man					
834	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	6.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
840	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-99.13830311	39.5277871	248	USA	United States of America	9.3	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
850	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-64.76960113	17.73297693	255	VIR	United States Virgin Islands					
854	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-1.742843829	12.27491081	23	BFA	Burkina Faso	7.6	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
858	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-56.01387025	-32.8002838	247	URY	Uruguay	6.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
860	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	63.11944558	41.77560518	249	UZB	Uzbekistan	5.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
862	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	7.1	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
876	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands					
882	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	-172.4430749	-13.61541469	259	WSM	Samoa	2.8	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
887	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	45.22389143	15.22242099	282	YEM	Yemen	0.2	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
894	2016	15+	ANNUAL	LTPUREAL	1	2017.Q2.G.01	SH_ALC_CONSPT	Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol	27.850329	-14.59701056	284	ZMB	Zambia	3.9	Float		WHO Global Information System on Alcohol and Health (GISAH), 2017	E
