series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2011	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	800	32.39100438	1.279557331	UGA	Uganda	1	15+	ANNUAL	PERCENT	27.06796	37.39243	32.230195	2014	37.39243		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	ANNUAL	PERCENT	48.67584	58.2654	53.47062	2014	58.2654		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	ANNUAL	PERCENT	75.0373	78.60943	76.823365	2014	78.60943		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	818	29.77468534	26.57438204	EGY	Egypt	1	15+	ANNUAL	PERCENT	13.56123	19.52876	16.544995	2014	19.52876		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	826	-2.23830539	53.27691757	GBR	United Kingdom	1	15+	ANNUAL	PERCENT	96.61372	99.36535	97.989535	2014	99.36535		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	831	-2.200712402	49.71561166	GGY	Guernsey	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	832	-2.136773508	49.22353354	JEY	Jersey	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	833	-4.538190305	54.22880901	IMN	Isle of Man	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	15+	ANNUAL	PERCENT	23.82417	24.19526	24.009715	2014	24.19526		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	840	-99.13830311	39.5277871	USA	United States of America	1	15+	ANNUAL	PERCENT	92.81008	97.90414	95.35711	2014	97.90414		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	15+	ANNUAL	PERCENT	17.67093	17.22484	17.447885	2014	17.22484		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	858	-56.01387025	-32.8002838	URY	Uruguay	1	15+	ANNUAL	PERCENT	32.86514	52.75319	42.809165	2014	52.75319		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	860	63.11944558	41.77560518	UZB	Uzbekistan	1	15+	ANNUAL	PERCENT	24.87303	45.16845	35.02074	2014	45.16845		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	15+	ANNUAL	PERCENT	53.43903	62.79663	58.11783	2014	62.79663		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	882	-172.4430749	-13.61541469	WSM	Samoa	1	15+	ANNUAL	PERCENT							
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	887	45.22389143	15.22242099	YEM	Yemen	1	15+	ANNUAL	PERCENT	5.088391	8.167331	6.627861	2014	8.167331		
2017.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider	894	27.850329	-14.59701056	ZMB	Zambia	1	15+	ANNUAL	PERCENT	29.80892	40.55188	35.1804	2014	40.55188		
