series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_RSK_LST	Red List Index	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.923708676521568	0.923169169066068	0.922733723775225	0.923141634307445	0.923231436666667	0.922748430277778	0.922452474027778	0.921866568194444	0.921474864861111	0.919860931666667	0.919132315833333	0.917738128888889	0.915815209487548	0.914103654974601	0.912486533867726	0.91079477604443	0.908897667601669	0.907271074646934	0.904037740037192	0.901912186091283	0.900419016432514	0.897630680846068	0.896064713612856	0.893734093760108	0.891943279770953	0.8959583568845	2017	0.891943279770953	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.943999288288335	0.942395972634027	0.940579783195936	0.939084318992242	0.9378351	0.936534422916667	0.935227124166667	0.93437927	0.933167112222222	0.931951117361111	0.930929327777778	0.929832471527778	0.928739525833333	0.927921922916667	0.927396504004889	0.927223956115514	0.927032095695532	0.926883622619429	0.927103188747877	0.927098608290376	0.927404575950097	0.927526635173134	0.927645522775118	0.927838089350648	0.928436977224905	0.92777036009478	2017	0.928436977224905	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.85436755618724	0.85386398863115	0.85246696970318	0.85030367217027	0.84781402708333	0.845076759375	0.84181679270833	0.8384332109375	0.83559778541667	0.83213737239583	0.82822133489583	0.82468200434569	0.8209366245769	0.81793520171247	0.81377940857561	0.81062229557178	0.80659048930194	0.80431860707602	0.80055641298077	0.79681773319348	0.79399558857747	0.79075905636348	0.78777927477789	0.78474723905997	0.78065647169818	0.787587526095398	2017	0.78065647169818	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.839585121062184	0.839127890349293	0.837614441000497	0.83539017007722	0.832598442058752	0.828254745104167	0.8254828003125	0.82094875875	0.817159977916667	0.812265629010417	0.807549225832212	0.803568444937039	0.798024502764502	0.794211587685056	0.78925368821726	0.783439942098844	0.778689284979227	0.77366019830514	0.765494097754162	0.760424221626868	0.752714632824732	0.74809769639056	0.740327147391441	0.733931591921211	0.724817563185563	0.739977726342701	2017	0.724817563185563	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	410	127.8610254	36.45201023	KOR	Republic of Korea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.86000884239366	0.859002971878682	0.857944837561342	0.857045794416804	0.85617039984375	0.854923548229167	0.851137222135417	0.84810207171875	0.846007269375	0.843857564427083	0.840947346141364	0.838535319976755	0.836170380759753	0.833782566937008	0.832549928751968	0.830268785834036	0.829157834852716	0.827684903129341	0.826071229071329	0.824250027776061	0.823463495015967	0.822213585880244	0.821325280335928	0.820507514039872	0.819851684829939	0.82147231202039	2017	0.819851684829939	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	414	47.49305029	29.53949468	KWT	Kuwait	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.95026350297687	0.94963587809479	0.94856612291709	0.94702016339761	0.94433172160628	0.94002552222222	0.93599152777778	0.93203600972222	0.92795109444444	0.92415129305556	0.91959947361111	0.91628888194444	0.91259855	0.90859937222222	0.90594209064721	0.90279132545604	0.89952091363736	0.89605162641838	0.89243196709006	0.88970120977375	0.88636288591498	0.88252606422964	0.87936480292055	0.87638138419362	0.87318626669942	0.879564280791642	2017	0.87318626669942	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	414	47.49305029	29.53949468	KWT	Kuwait	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.948197371839325	0.947455221888128	0.944195938608898	0.93952972375	0.93491185875	0.929146559583333	0.924626769166667	0.918336725416667	0.911874669583333	0.909157201944444	0.903446734722222	0.897638022222222	0.887873668472222	0.884712019722222	0.880033819809217	0.871167562382925	0.866669170777612	0.859322470635712	0.853052091844915	0.843796107064543	0.838231928904311	0.82760000576781	0.822783562432091	0.814200472423628	0.80869818169552	0.822302830244672	2017	0.80869818169552	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	414	47.49305029	29.53949468	KWT	Kuwait	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.952083156684076	0.951270039955143	0.950401619370619	0.949481756355494	0.948506658806086	0.947321655555556	0.943419305277778	0.939764058472222	0.936107247083333	0.932566072083333	0.928909856111111	0.925566473055556	0.921955397222222	0.918982833333333	0.915862257372784	0.912890700063159	0.909814545647788	0.906996921340734	0.905435789625511	0.904657308186923	0.903706982751088	0.903391473902414	0.903191583762322	0.902838289895086	0.902287228581654	0.903083111778513	2017	0.902287228581654	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.99058103037076	0.99023639000995	0.9899227	0.98970268333333	0.98934130555556	0.98904795	0.988622825	0.988395875	0.98797075	0.98755521666667	0.9871205	0.98685425	0.986468425	0.98614369166667	0.98598443126629	0.98578170833333	0.9855835274239	0.98533640545934	0.98512462799128	0.98486490244781	0.98465902649922	0.98439464170363	0.98412323219335	0.98394339742412	0.98373237809126	0.984170535182316	2017	0.98373237809126	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.977553168464916	0.978032456175633	0.978618203635071	0.97894571983523	0.979257612018968	0.979818144444444	0.979818144444444	0.980216559722222	0.980593438611111	0.979852026666667	0.978596291666667	0.977445561666667	0.977072733333333	0.975772612777778	0.97473218375	0.973555026844897	0.973023283634102	0.971306467476706	0.970154225978541	0.968601398201909	0.967285430569017	0.966277192795867	0.96398839722467	0.961368245028061	0.961391070737123	0.964062067270948	2017	0.961391070737123	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.992763045596067	0.991856359712349	0.991175750833257	0.990594611018347	0.990052541172834	0.989702683333333	0.989411986111111	0.989121288888889	0.988830591666667	0.988405466666667	0.987980341666667	0.987545625	0.987130091666667	0.98685425	0.986578408333333	0.98636105	0.986085208333333	0.986087545248764	0.986622092514885	0.986981296434494	0.987733433914841	0.988038067994141	0.988743814360848	0.989041102584438	0.989778684650067	0.988667020700867	2017	0.989778684650067	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.82216397333995	0.82183709426107	0.82140982196034	0.8209356638902	0.820318875	0.81989168489583	0.81930225989583	0.818841578125	0.8183907765625	0.81789187708333	0.81758780370089	0.81710895677083	0.81684455770223	0.81625712522561	0.8159781543889	0.81531549080403	0.81498388390986	0.81440393530518	0.81397155100352	0.81361103119027	0.81319414803218	0.81282673444938	0.81244131531292	0.81197871834154	0.8115236533741	0.812392913902024	2017	0.8115236533741	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.812539642748551	0.812244335819557	0.812104728364177	0.812080476770833	0.811277770941569	0.811038568645833	0.810767233020833	0.809550376666667	0.809022128385417	0.808017769479167	0.807042429087015	0.806568344895833	0.805656423333333	0.804626656028305	0.80399876042058	0.802540921076062	0.8016600987196	0.800442187829658	0.799390403969262	0.798482924528405	0.79732758220611	0.795452831255784	0.793792712261822	0.792379587825252	0.791905883033398	0.794171719316473	2017	0.791905883033398	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.830764852260573	0.829635720037402	0.828930709070133	0.828104239436828	0.827501248942375	0.82699028125	0.8266780709375	0.826175464895833	0.825701715729167	0.825572301979167	0.825471144479167	0.82527941141981	0.825255095044174	0.825432422195135	0.825355418652652	0.825482599718844	0.82554803314662	0.825690161702721	0.825972978307564	0.825801053240592	0.826571925783634	0.827119327945523	0.827107623121975	0.826950881902947	0.827292102398028	0.827008372230421	2017	0.827292102398028	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	422	35.89391711	33.92152458	LBN	Lebanon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.94455642570519	0.94403144407106	0.93987778125	0.93537270369938	0.93107748229167	0.92679533854167	0.92253883333333	0.9181999875	0.91810022604167	0.9179896875	0.91796244791667	0.91795272083333	0.91795114166667	0.9179498375	0.9179462	0.91794251858145	0.91792966458333	0.91793170342347	0.91792568817475	0.91792412929108	0.9179301608425	0.91793919469672	0.91795572928716	0.91797223915305	0.91798576948033	0.917956618691952	2017	0.91798576948033	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	422	35.89391711	33.92152458	LBN	Lebanon	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.935914310546031	0.934394664469343	0.929773835021344	0.926228540534668	0.921845120916655	0.917656605	0.914785379166667	0.91436158375	0.913229305208333	0.912801326666667	0.912825176145833	0.91187605	0.9118441165625	0.911099671354167	0.910549939525175	0.910277101874711	0.909722454278239	0.909171698486059	0.908596590373777	0.908174411774105	0.907685548166097	0.90760410577641	0.906617116657134	0.90618459879279	0.905371835896169	0.90669264105772	2017	0.905371835896169	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	422	35.89391711	33.92152458	LBN	Lebanon	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.94569573873501	0.945112520031849	0.944844759587399	0.944426423757962	0.939885246666667	0.9355578375	0.931228181979167	0.926905882083333	0.922586635625	0.918265406875	0.918209084503477	0.918154983333333	0.918095266621793	0.9180468740625	0.918066819421506	0.918141587047404	0.918212404214676	0.918662957686589	0.919441668730024	0.91948215182286	0.920153951461702	0.920519342541944	0.921433321519692	0.921355942328832	0.921832066486569	0.921058924867748	2017	0.921832066486569	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	426	28.25362195	-29.58041814	LSO	Lesotho	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.96609384732182	0.96608576026792	0.96607934050375	0.96607446520474	0.96606749444445	0.96606115555556	0.96604959444444	0.96604033888889	0.96602171666667	0.9660027	0.96597863888889	0.9659659	0.96594688333333	0.96593414444444	0.96592134444444	0.96590483019192	0.96585845	0.96579655836917	0.96574872457891	0.96569728274917	0.96568386356364	0.96567326234443	0.96566554675119	0.96565833615187	0.96565298377321	0.965666798516868	2017	0.96565298377321	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	426	28.25362195	-29.58041814	LSO	Lesotho	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.966077268134437	0.966074733333333	0.966068394444444	0.966061155555556	0.966053916666667	0.966046677777778	0.966030577777778	0.966009038888889	0.9659875	0.965965961111111	0.965953222222222	0.965940483333333	0.965927744444444	0.965915005555556	0.96585845	0.965803048843785	0.965747493586668	0.965687616850055	0.965669452054997	0.965651594920523	0.965638997978041	0.96562456451619	0.965610028514418	0.965601996657168	0.965587432774797	0.965612604088123	2017	0.965587432774797	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	426	28.25362195	-29.58041814	LSO	Lesotho	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.966125768808889	0.966114002446862	0.966103265398646	0.966093894682254	0.966082879175375	0.966073833333333	0.966066594444444	0.966059355555556	0.966052116666667	0.966039438888889	0.9660179	0.965996361111111	0.965974822222222	0.965953283333333	0.965940544444444	0.965927805555556	0.965915066666667	0.965905444741244	0.965850118963429	0.96579488144169	0.965738646338473	0.965706319099578	0.965706039031687	0.965705907761278	0.965705984462565	0.965712579338716	2017	0.965705984462565	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	428	26.42461876	56.64196636	LVA	Latvia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.99032586666667	0.99032586666667	0.99014055555556	0.98995524444444	0.98976993333333	0.98958462222222	0.98939931111111	0.989214	0.98917116666667	0.98912833333333	0.9890855	0.98904266666667	0.98899919166667	0.98895571666667	0.98891224166667	0.98886876666667	0.98875184166667	0.98863491666667	0.98851799166667	0.98840106666667	0.98823123333333	0.9880614	0.98789156666667	0.98772173333333	0.98760442869543	0.987902072405752	2017	0.98760442869543	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	428	26.42461876	56.64196636	LVA	Latvia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.990140555555555	0.989955244444444	0.989769933333333	0.989584622222222	0.989399311111111	0.989214	0.989171166666667	0.989128333333333	0.9890855	0.989042666666667	0.988999191666667	0.988955716666667	0.988912241666667	0.988868766666667	0.988751841666667	0.988634916666667	0.988517991666667	0.988401066666667	0.988231233333333	0.9880614	0.987891566666667	0.987721733333333	0.987464201233669	0.987240194925886	0.986943973339391	0.987452333899789	2017	0.986943973339391	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	428	26.42461876	56.64196636	LVA	Latvia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.990325866666667	0.990325866666667	0.990325866666667	0.990325866666667	0.990140555555556	0.989955244444444	0.989769933333333	0.989584622222222	0.989399311111111	0.989214	0.989171166666667	0.989128333333333	0.9890855	0.989042666666667	0.988999191666667	0.988955716666667	0.988912241666667	0.988868766666667	0.988751841666667	0.988634916666667	0.988517991666667	0.988401066666667	0.988231233333333	0.9880614	0.987891566666667	0.988220651666667	2017	0.987891566666667	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	430	-9.311879038	6.448381009	LBR	Liberia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.90350548118895	0.90279601884456	0.90209025371181	0.90137395782317	0.900787653125	0.90011610104167	0.89960875416667	0.89916600520833	0.89864747916667	0.89789363072917	0.89751512957343	0.89702755833333	0.89629613020833	0.89585178858808	0.89561400805425	0.8951323792263	0.89453324372507	0.8941676421305	0.89364385410655	0.89295374070175	0.89257791649152	0.89205466253994	0.89172948738585	0.89126614472	0.89047444220551	0.891620530668564	2017	0.89047444220551	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	430	-9.311879038	6.448381009	LBR	Liberia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.895007280498301	0.894307314828689	0.893425291193384	0.893131979127793	0.892243519917963	0.891502901979167	0.890937712604167	0.890430820208333	0.889129078802083	0.888243069166667	0.887878075939792	0.886840997291667	0.886008656632006	0.884720206548187	0.884004671481008	0.882857496339501	0.881144403373701	0.880372305464059	0.879019506779468	0.878076976722464	0.876620668869263	0.876326043512047	0.875251523507782	0.87454885690155	0.872304751754453	0.875010368909019	2017	0.872304751754453	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	430	-9.311879038	6.448381009	LBR	Liberia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.909251174782759	0.907951301512774	0.907154738375398	0.906361705498634	0.905631443072917	0.904966254166667	0.904435097135417	0.904016469375	0.9034676653125	0.903050449427083	0.902670926875	0.902283438072917	0.901911682395833	0.901827713199017	0.901805603382891	0.901524807911884	0.901273557746312	0.901354439442728	0.901468433771404	0.901452264138736	0.901430660127932	0.901670969931291	0.901459820695957	0.901811454039141	0.902013993065045	0.901677379571873	2017	0.902013993065045	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	434	18.0295985	27.04042819	LBY	Libya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.97779298474336	0.97719596376761	0.97649987386666	0.97594170625	0.97504062291667	0.974142346875	0.973425271875	0.97291967708333	0.97226080208333	0.97154970833333	0.97111611354167	0.97082798125	0.97085381875	0.970692428125	0.970812584375	0.97111635679701	0.97125543598294	0.97121677448471	0.97102056156295	0.97099348706833	0.97091932318701	0.9708407637999	0.97090404416748	0.97101600353719	0.97084078496243	0.970904183930802	2017	0.97084078496243	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	434	18.0295985	27.04042819	LBY	Libya	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.961229447804953	0.961629065839108	0.96226700408135	0.962536104144817	0.962531739583333	0.96297179625	0.963486174375	0.963502037604167	0.962983748125	0.962643161666667	0.9611192953125	0.960979896666667	0.9598258171875	0.958702915520833	0.958555662916667	0.957059935863306	0.9564300628125	0.954989952407386	0.954029722920723	0.952732952721129	0.951243330748577	0.949633827196974	0.949041914473608	0.948029091498663	0.946296193526736	0.948848871488912	2017	0.946296193526736	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	434	18.0295985	27.04042819	LBY	Libya	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.982092114121928	0.980691222774215	0.979322303370433	0.978352339005942	0.9775454625	0.9769393875	0.976501845833333	0.975989272916667	0.97575704625	0.975203611666667	0.974492743958333	0.973971239583333	0.973427585416667	0.973238308333333	0.973163956041667	0.973185154166667	0.973621274960897	0.974318969125413	0.975095231485821	0.975656002781334	0.976474683657142	0.977060670043642	0.978082358359599	0.979216543949472	0.980020236638133	0.978170898529598	2017	0.980020236638133	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.99251121337495	0.99251148094195	0.99251267578668	0.99250642222222	0.99249344722222	0.99248047222222	0.99245625833333	0.99244768333333	0.99242346944444	0.99239925555556	0.99236136388889	0.992354525	0.99236136388889	0.99237873888889	0.99240295277778	0.99242716666667	0.99244320668305	0.99246437991416	0.99248590065659	0.99251371046516	0.99253782195965	0.99256586003804	0.9925906834152	0.992616307056	0.99263778792417	0.992589692078612	2017	0.99263778792417	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	0.992380657225567	0.99239619160444	0.992406012393117	0.992400056632505	0.992394855555556	0.992381880555556	0.992350827777778	0.992319775	0.992288722222222	0.992257669444444	0.992257669444444	0.992281883333333	0.992306097222222	0.992330311111111	0.992354525	0.992378738888889	0.992402952777778	0.992427166666667	0.992430631163768	0.992433822331513	0.99243467988266	0.992437702737376	0.992438144336801	0.992439700764327	0.992442459590864	0.992438537462406	2017	0.992442459590864	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	438	9.552985019	47.14167005	LIE	Liechtenstein	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	0.99257436810704	0.9925808	0.992605013888889	0.992605013888889	0.992592038888889	0.992579063888889	0.992566088888889	0.992553113888889	0.992540138888889	0.992527163888889	0.992496111111111	0.992465058333333	0.992434005555556	0.992427166666667	0.992460104467922	0.992493778937496	0.992531296664794	0.992562991052252	0.992593449984907	0.992648913670603	0.992689312104553	0.992735285387353	0.992763958896514	0.992822080966757	0.992864819140059	0.992775091299047	2017	0.992864819140059	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2017.Q2.G.01	ER_RSK_LST	Red List Index	440	23.90517807	55.33680309	LTU	Lithuania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	0.99073253333333	0.99073253333333	0.99044512222222	0.99015771111111	0.9898703	0.98958288888889	0.98929547777778	0.98900806666667	0.98896523333333	0.9889224	0.98887956666667	0.98883673333333	0.988830775	0.98882481666667	0.98881885833333	0.9888129	0.98873415	0.9886554	0.98857665	0.9884979	0.98847125833333	0.98844461666667	0.988417975	0.98839133333333	0.98837490902287	0.98842001847124	2017	0.98837490902287	BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
