series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	ANNUAL	BOTHSEX	PERCENT	28.6	2015	28.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	15+	ANNUAL	MALE	PERCENT	55.5	2015	55.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	462	73.09672546	-0.614385021	MDV	Maldives	3	15+	ANNUAL	FEMALE	PERCENT	2.3	2015	2.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	ANNUAL	BOTHSEX	PERCENT	12.3	2015	12.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	466	-3.522016039	17.35311254	MLI	Mali	2	15+	ANNUAL	MALE	PERCENT	22.9	2015	22.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	466	-3.522016039	17.35311254	MLI	Mali	3	15+	ANNUAL	FEMALE	PERCENT	1.7	2015	1.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	470	14.44617519	35.89194275	MLT	Malta	1	15+	ANNUAL	BOTHSEX	PERCENT	26	2015	26	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	470	14.44617519	35.89194275	MLT	Malta	2	15+	ANNUAL	MALE	PERCENT	30.7	2015	30.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	470	14.44617519	35.89194275	MLT	Malta	3	15+	ANNUAL	FEMALE	PERCENT	21.3	2015	21.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	474	-60.91544135	14.56086108	MTQ	Martinique	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	478	-10.33187259	20.26089546	MRT	Mauritania	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	ANNUAL	BOTHSEX	PERCENT	21.8	2015	21.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	15+	ANNUAL	MALE	PERCENT	41	2015	41	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	15+	ANNUAL	FEMALE	PERCENT	3.3	2015	3.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	ANNUAL	BOTHSEX	PERCENT	14.5	2015	14.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	15+	ANNUAL	MALE	PERCENT	22.1	2015	22.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	15+	ANNUAL	FEMALE	PERCENT	7.1	2015	7.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	492	7.424214814	43.73532918	MCO	Monaco	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	492	7.424214814	43.73532918	MCO	Monaco	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	ANNUAL	BOTHSEX	PERCENT	26.2	2015	26.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	15+	ANNUAL	MALE	PERCENT	47.5	2015	47.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	15+	ANNUAL	FEMALE	PERCENT	5.6	2015	5.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	ANNUAL	BOTHSEX	PERCENT	24.2	2015	24.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	15+	ANNUAL	MALE	PERCENT	44.5	2015	44.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	15+	ANNUAL	FEMALE	PERCENT	5.9	2015	5.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	ANNUAL	BOTHSEX	PERCENT	46.1	2015	46.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	15+	ANNUAL	MALE	PERCENT	48.1	2015	48.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	15+	ANNUAL	FEMALE	PERCENT	44.2	2015	44.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	15+	ANNUAL	BOTHSEX	PERCENT	22.9	2015	22.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	15+	ANNUAL	MALE	PERCENT	46.1	2015	46.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	15+	ANNUAL	FEMALE	PERCENT	0.9	2015	0.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	15+	ANNUAL	BOTHSEX	PERCENT	16.9	2015	16.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	15+	ANNUAL	MALE	PERCENT	29.6	2015	29.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	15+	ANNUAL	FEMALE	PERCENT	5.3	2015	5.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	512	57.87743482	21.98805614	OMN	Oman	1	15+	ANNUAL	BOTHSEX	PERCENT	11	2015	11	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	512	57.87743482	21.98805614	OMN	Oman	2	15+	ANNUAL	MALE	PERCENT	15.5	2015	15.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	512	57.87743482	21.98805614	OMN	Oman	3	15+	ANNUAL	FEMALE	PERCENT	0.5	2015	0.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	15+	ANNUAL	BOTHSEX	PERCENT	21.5	2015	21.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	15+	ANNUAL	MALE	PERCENT	34.1	2015	34.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	15+	ANNUAL	FEMALE	PERCENT	10	2015	10	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	520	166.92313	-0.528742623	NRU	Nauru	1	15+	ANNUAL	BOTHSEX	PERCENT	41	2015	41	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	520	166.92313	-0.528742623	NRU	Nauru	2	15+	ANNUAL	MALE	PERCENT	37.7	2015	37.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	520	166.92313	-0.528742623	NRU	Nauru	3	15+	ANNUAL	FEMALE	PERCENT	44.2	2015	44.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	524	83.94678863	28.25866332	NPL	Nepal	1	15+	ANNUAL	BOTHSEX	PERCENT	23.4	2015	23.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	524	83.94678863	28.25866332	NPL	Nepal	2	15+	ANNUAL	MALE	PERCENT	38	2015	38	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	524	83.94678863	28.25866332	NPL	Nepal	3	15+	ANNUAL	FEMALE	PERCENT	10.3	2015	10.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	15+	ANNUAL	BOTHSEX	PERCENT	26.4	2015	26.4	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	15+	ANNUAL	MALE	PERCENT	27.9	2015	27.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	15+	ANNUAL	FEMALE	PERCENT	25	2015	25	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	533	-69.97050586	12.50878756	ABW	Aruba	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	15+	ANNUAL	BOTHSEX	PERCENT	19.2	2015	19.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	15+	ANNUAL	MALE	PERCENT	35.6	2015	35.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	15+	ANNUAL	FEMALE	PERCENT	2.9	2015	2.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	15+	ANNUAL	BOTHSEX	PERCENT	16.5	2015	16.5	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	15+	ANNUAL	MALE	PERCENT	17.7	2015	17.7	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	554	170.4755673	-43.98721568	NZL	New Zealand	3	15+	ANNUAL	FEMALE	PERCENT	15.3	2015	15.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	15+	ANNUAL	MALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	15+	ANNUAL	FEMALE	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	562	9.400167877	17.42143036	NER	Niger	1	15+	ANNUAL	BOTHSEX	PERCENT	7.6	2015	7.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	562	9.400167877	17.42143036	NER	Niger	2	15+	ANNUAL	MALE	PERCENT	15.2	2015	15.2	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	562	9.400167877	17.42143036	NER	Niger	3	15+	ANNUAL	FEMALE	PERCENT	0.1	2015	0.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	15+	ANNUAL	BOTHSEX	PERCENT	5.9	2015	5.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	15+	ANNUAL	MALE	PERCENT	10.9	2015	10.9	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	566	8.097363256	9.585789025	NGA	Nigeria	3	15+	ANNUAL	FEMALE	PERCENT	0.6	2015	0.6	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	15+	ANNUAL	BOTHSEX	PERCENT	15.3	2015	15.3	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	15+	ANNUAL	MALE	PERCENT	20.1	2015	20.1	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	570	-169.8601693	-19.05000475	NIU	Niue	3	15+	ANNUAL	FEMALE	PERCENT	10.8	2015	10.8	World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	15+	ANNUAL	BOTHSEX	PERCENT					
2017.Q2.G.01	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older, total and by sex (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	15+	ANNUAL	MALE	PERCENT					
