series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2012	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	ALLAREA	mgr/m^3	18.6644725012077	2012	18.6644725012077	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	URBAN	mgr/m^3	22.991021385659	2012	22.991021385659	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	ALLAREA	mgr/m^3	39.2528539900716	2012	39.2528539900716	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	270	-15.39944785	13.45295927	GMB	Gambia	2	ANNUAL	URBAN	mgr/m^3	42.9777498442158	2012	42.9777498442158	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	275	35.25694122	31.94347933	PSE	State of Palestine	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	ALLAREA	mgr/m^3	13.5234174213986	2012	13.5234174213986	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	276	10.3806066	51.08862743	DEU	Germany	2	ANNUAL	URBAN	mgr/m^3	14.3915542594881	2012	14.3915542594881	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	ALLAREA	mgr/m^3	23.7268172309789	2012	23.7268172309789	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	288	-1.205623522	7.964825185	GHA	Ghana	2	ANNUAL	URBAN	mgr/m^3	22.1358153327027	2012	22.1358153327027	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	ALLAREA	mgr/m^3	5.06669768919347	2012	5.06669768919347	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	296	-157.5643005	1.768837732	KIR	Kiribati	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	ALLAREA	mgr/m^3	12.2142336283974	2012	12.2142336283974	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	300	22.58307827	39.47301873	GRC	Greece	2	ANNUAL	URBAN	mgr/m^3	12.6381075532596	2012	12.6381075532596	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	304	-41.39371316	74.75625681	GRL	Greenland	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	ALLAREA	mgr/m^3	13.7596976322121	2012	13.7596976322121	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	308	-61.68248568	12.11238395	GRD	Grenada	2	ANNUAL	URBAN	mgr/m^3	14.0000009551801	2012	14.0000009551801	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	316	144.7029305	13.35485404	GUM	Guam	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	ALLAREA	mgr/m^3	32.1294742684718	2012	32.1294742684718	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	320	-91.2312746	15.00273719	GTM	Guatemala	2	ANNUAL	URBAN	mgr/m^3	33.4119961764692	2012	33.4119961764692	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	ALLAREA	mgr/m^3	20.9561613487894	2012	20.9561613487894	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	324	-11.28173419	11.00210343	GIN	Guinea	2	ANNUAL	URBAN	mgr/m^3	19.3797687337271	2012	19.3797687337271	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	ALLAREA	mgr/m^3	15.2543163724172	2012	15.2543163724172	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	328	-58.97322037	4.788012784	GUY	Guyana	2	ANNUAL	URBAN	mgr/m^3	16.1469891554508	2012	16.1469891554508	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	ALLAREA	mgr/m^3	21.6554260706316	2012	21.6554260706316	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	332	-72.33640958	18.40426539	HTI	Haiti	2	ANNUAL	URBAN	mgr/m^3	24.5857015805922	2012	24.5857015805922	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	336	12.45315803	41.90343751	VAT	Holy See	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	ALLAREA	mgr/m^3	34.8327011357633	2012	34.8327011357633	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	URBAN	mgr/m^3	39.576174864899	2012	39.576174864899	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	ALLAREA	mgr/m^3	21.3972463599998	2012	21.3972463599998	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	URBAN	mgr/m^3	22.7471967914855	2012	22.7471967914855	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	ALLAREA	mgr/m^3	7.60767047316616	2012	7.60767047316616	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	URBAN	mgr/m^3	7.69297401953249	2012	7.69297401953249	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	ALLAREA	mgr/m^3	62.3904311558389	2012	62.3904311558389	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	356	79.3608464	22.34642074	IND	India	2	ANNUAL	URBAN	mgr/m^3	65.7245332188684	2012	65.7245332188684	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	ALLAREA	mgr/m^3	14.4250293224305	2012	14.4250293224305	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	URBAN	mgr/m^3	17.7691808124296	2012	17.7691808124296	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	ALLAREA	mgr/m^3	41.6187689939881	2012	41.6187689939881	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	URBAN	mgr/m^3	40.206116808673	2012	40.206116808673	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	ALLAREA	mgr/m^3	49.691484284454	2012	49.691484284454	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	URBAN	mgr/m^3	51.284609535991	2012	51.284609535991	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	ALLAREA	mgr/m^3	9.48831754235683	2012	9.48831754235683	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	URBAN	mgr/m^3	9.94539177659805	2012	9.94539177659805	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	ALLAREA	mgr/m^3	19.1055660887619	2012	19.1055660887619	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	URBAN	mgr/m^3	19.2329779614733	2012	19.2329779614733	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	ALLAREA	mgr/m^3	17.1520793622119	2012	17.1520793622119	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	URBAN	mgr/m^3	18.212002871129	2012	18.212002871129	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	ALLAREA	mgr/m^3	21.8433553532832	2012	21.8433553532832	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	URBAN	mgr/m^3	19.245807539779	2012	19.245807539779	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	ALLAREA	mgr/m^3	16.3375842685992	2012	16.3375842685992	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	URBAN	mgr/m^3	17.0743802453992	2012	17.0743802453992	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	ALLAREA	mgr/m^3	12.542282118653	2012	12.542282118653	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	URBAN	mgr/m^3	12.9396970282236	2012	12.9396970282236	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	ALLAREA	mgr/m^3	15.4447008627907	2012	15.4447008627907	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	URBAN	mgr/m^3	21.1120354382356	2012	21.1120354382356	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	ALLAREA	mgr/m^3	35.9139726163347	2012	35.9139726163347	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	400	37.13024774	30.65365973	JOR	Jordan	2	ANNUAL	URBAN	mgr/m^3	37.6634383211962	2012	37.6634383211962	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	ALLAREA	mgr/m^3	15.5349921189925	2012	15.5349921189925	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	404	37.86096816	0.534797278	KEN	Kenya	2	ANNUAL	URBAN	mgr/m^3	16.8305876364064	2012	16.8305876364064	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	ALLAREA	mgr/m^3	26.6454535496267	2012	26.6454535496267	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ANNUAL	URBAN	mgr/m^3	31.4213803791164	2012	31.4213803791164	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	ALLAREA	mgr/m^3	26.7979671147765	2012	26.7979671147765	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ANNUAL	URBAN	mgr/m^3	27.806652660532	2012	27.806652660532	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	ALLAREA	mgr/m^3	74.5367736256937	2012	74.5367736256937	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	414	47.49305029	29.53949468	KWT	Kuwait	2	ANNUAL	URBAN	mgr/m^3	78.4426384987281	2012	78.4426384987281	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	ALLAREA	mgr/m^3	15.0369873907956	2012	15.0369873907956	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ANNUAL	URBAN	mgr/m^3	15.3996883140959	2012	15.3996883140959	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	ALLAREA	mgr/m^3	26.7629543064151	2012	26.7629543064151	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
