series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2010	2011	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	438	9.552985019	47.14167005	LIE	Liechtenstein	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	440	23.90517807	55.33680309	LTU	Lithuania	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		97.455559			97.455559	2011	97.455559	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	440	23.90517807	55.33680309	LTU	Lithuania	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		95.68099			95.68099	2011	95.68099	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	440	23.90517807	55.33680309	LTU	Lithuania	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		96.533292			96.533292	2011	96.533292	Progress in International Reading Literacy Study (PIRLS)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	442	6.092656563	49.77679538	LUX	Luxembourg	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	442	6.092656563	49.77679538	LUX	Luxembourg	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	442	6.092656563	49.77679538	LUX	Luxembourg	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	450	46.6982339	-19.38514785	MDG	Madagascar	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	450	46.6982339	-19.38514785	MDG	Madagascar	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	450	46.6982339	-19.38514785	MDG	Madagascar	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	454	33.4884625	-13.40819859	MWI	Malawi	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	67.495773				67.495773	2010	67.495773	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	454	33.4884625	-13.40819859	MWI	Malawi	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	59.781509				59.781509	2010	59.781509	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	454	33.4884625	-13.40819859	MWI	Malawi	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	63.726646				63.726646	2010	63.726646	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	458	116.8346314	5.452415309	MYS	Malaysia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	458	116.8346314	5.452415309	MYS	Malaysia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	458	116.8346314	5.452415309	MYS	Malaysia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	462	73.09672546	-0.614385021	MDV	Maldives	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	462	73.09672546	-0.614385021	MDV	Maldives	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	462	73.09672546	-0.614385021	MDV	Maldives	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	466	-3.522016039	17.35311254	MLI	Mali	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	466	-3.522016039	17.35311254	MLI	Mali	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	466	-3.522016039	17.35311254	MLI	Mali	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	470	14.44617519	35.89194275	MLT	Malta	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	470	14.44617519	35.89194275	MLT	Malta	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	470	14.44617519	35.89194275	MLT	Malta	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	474	-60.91544135	14.56086108	MTQ	Martinique	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	474	-60.91544135	14.56086108	MTQ	Martinique	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	474	-60.91544135	14.56086108	MTQ	Martinique	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	478	-10.33187259	20.26089546	MRT	Mauritania	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	478	-10.33187259	20.26089546	MRT	Mauritania	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	478	-10.33187259	20.26089546	MRT	Mauritania	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	480	57.568022	-20.28581998	MUS	Mauritius	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	480	57.568022	-20.28581998	MUS	Mauritius	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	480	57.568022	-20.28581998	MUS	Mauritius	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	484	-102.5148166	23.93378032	MEX	Mexico	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP			90.633484		90.633484	2013	90.633484	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	484	-102.5148166	23.93378032	MEX	Mexico	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP			90.189354		90.189354	2013	90.189354	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	484	-102.5148166	23.93378032	MEX	Mexico	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			90.406563		90.406563	2013	90.406563	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	492	7.424214814	43.73532918	MCO	Monaco	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	492	7.424214814	43.73532918	MCO	Monaco	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	492	7.424214814	43.73532918	MCO	Monaco	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	496	103.0728057	46.83892054	MNG	Mongolia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	496	103.0728057	46.83892054	MNG	Mongolia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	496	103.0728057	46.83892054	MNG	Mongolia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	499	19.25214024	42.78717043	MNE	Montenegro	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	499	19.25214024	42.78717043	MNE	Montenegro	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	499	19.25214024	42.78717043	MNE	Montenegro	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	500	-62.19261223	16.73558313	MSR	Montserrat	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	500	-62.19261223	16.73558313	MSR	Montserrat	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	500	-62.19261223	16.73558313	MSR	Montserrat	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	504	-6.281942841	31.8440131	MAR	Morocco	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	504	-6.281942841	31.8440131	MAR	Morocco	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	504	-6.281942841	31.8440131	MAR	Morocco	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	79.091545				79.091545	2010	79.091545	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	76.675705				76.675705	2010	76.675705	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	508	38.18479941	-14.27963886	MOZ	Mozambique	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	77.999664				77.999664	2010	77.999664	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	512	57.87743482	21.98805614	OMN	Oman	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	512	57.87743482	21.98805614	OMN	Oman	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	512	57.87743482	21.98805614	OMN	Oman	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	516	17.21907885	-22.13817068	NAM	Namibia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	83.154457				83.154457	2010	83.154457	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	516	17.21907885	-22.13817068	NAM	Namibia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	88.832756				88.832756	2010	88.832756	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	516	17.21907885	-22.13817068	NAM	Namibia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	86.105988				86.105988	2010	86.105988	Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	520	166.92313	-0.528742623	NRU	Nauru	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	520	166.92313	-0.528742623	NRU	Nauru	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	520	166.92313	-0.528742623	NRU	Nauru	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	524	83.94678863	28.25866332	NPL	Nepal	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	524	83.94678863	28.25866332	NPL	Nepal	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	524	83.94678863	28.25866332	NPL	Nepal	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	528	5.331480568	51.86728884	NLD	Netherlands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	528	5.331480568	51.86728884	NLD	Netherlands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	528	5.331480568	51.86728884	NLD	Netherlands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	531	-68.95033464	12.15058042	CUW	Curaçao	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	531	-68.95033464	12.15058042	CUW	Curaçao	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	531	-68.95033464	12.15058042	CUW	Curaçao	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	533	-69.97050586	12.50878756	ABW	Aruba	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	533	-69.97050586	12.50878756	ABW	Aruba	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	540	165.5067368	-21.41742531	NCL	New Caledonia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	548	167.0679779	-15.34445547	VUT	Vanuatu	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	554	170.4755673	-43.98721568	NZL	New Zealand	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	554	170.4755673	-43.98721568	NZL	New Zealand	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP			75.29644		75.29644	2013	75.29644	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP			73.332169		73.332169	2013	73.332169	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	558	-85.03060315	12.84210839	NIC	Nicaragua	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			74.385406		74.385406	2013	74.385406	Third Regional Comparative and Explanatory Study (TERCE)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	562	9.400167877	17.42143036	NER	Niger	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP				7.7	7.7	2014	7.7	CONFEMEN Programme for the Analysis of Education Systems (PASEC)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	562	9.400167877	17.42143036	NER	Niger	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP				9.099999	9.099999	2014	9.099999	CONFEMEN Programme for the Analysis of Education Systems (PASEC)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	562	9.400167877	17.42143036	NER	Niger	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP				8.5	8.5	2014	8.5	CONFEMEN Programme for the Analysis of Education Systems (PASEC)	C
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	566	8.097363256	9.585789025	NGA	Nigeria	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	566	8.097363256	9.585789025	NGA	Nigeria	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	570	-169.8601693	-19.05000475	NIU	Niue	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP									
2017.Q2.G.01	SE_PRM_RDNG	Proportion of children at the end of primary achieving at least a minimum proficiency level in reading	570	-169.8601693	-19.05000475	NIU	Niue	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									
