series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	FEMALE	PERCENT									20.416667									2008	20.416667	Malian Survey on Time Use	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	MALE	PERCENT			7.013889															2002	7.013889	Time use survey 2002 (pilot)	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	FEMALE	PERCENT			18.75															2002	18.75	Time use survey 2002 (pilot)	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	MALE	PERCENT				4.791667														2003	4.791667	The Continuous Multi-Purpose Household Survey (CMPHS)	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	FEMALE	PERCENT				18.958333														2003	18.958333	The Continuous Multi-Purpose Household Survey (CMPHS)	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	MALE	PERCENT			6.527778							8.402778					10.069444		10.069444	2014	10.069444	National time use survey 2014	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	FEMALE	PERCENT			28.402778							27.638889					27.986111		27.986111	2014	27.986111	National time use survey 2014	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	MALE	PERCENT	8.958333							8.263889				9.097222					9.097222	2011	9.097222	Time use survey 2011	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	FEMALE	PERCENT	20.069444							19.791667				19.861111					19.861111	2011	19.861111	Time use survey 2011	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	MALE	PERCENT													10.277778				10.277778	2012	10.277778	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	FEMALE	PERCENT													19.027778				19.027778	2012	19.027778	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	MALE	PERCENT													2.986111				2.986111	2012	2.986111	National Survey on time use in Morocco	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	504	-6.281942841	31.8440131	MAR	Morocco	2	ANNUAL	FEMALE	PERCENT													20.833333				20.833333	2012	20.833333	National Survey on time use in Morocco	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	MALE	PERCENT	7.361111								7.986111									2008	7.986111	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	512	57.87743482	21.98805614	OMN	Oman	2	ANNUAL	FEMALE	PERCENT	20.555556								19.027778									2008	19.027778	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	516	17.21907885	-22.13817068	NAM	Namibia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	520	166.92313	-0.528742623	NRU	Nauru	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	524	83.94678863	28.25866332	NPL	Nepal	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	MALE	PERCENT		8.472222		8.055556			9.791667						9.236111				9.236111	2012	9.236111	Dutch Time Use Survey (TBO) 2011	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	528	5.331480568	51.86728884	NLD	Netherlands	2	ANNUAL	FEMALE	PERCENT		15		15.138889			16.944444						14.722222				14.722222	2012	14.722222	Dutch Time Use Survey (TBO) 2011	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	531	-68.95033464	12.15058042	CUW	Curaçao	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	533	-69.97050586	12.50878756	ABW	Aruba	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	MALE	PERCENT											10.555556							2010	10.555556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	554	170.4755673	-43.98721568	NZL	New Zealand	2	ANNUAL	FEMALE	PERCENT											18.055556							2010	18.055556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	MALE	PERCENT		9.722222										9.861111					9.861111	2011	9.861111	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	FEMALE	PERCENT		15.138889										13.75					13.75	2011	13.75	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	MALE	PERCENT								1.805556										2007	1.805556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	FEMALE	PERCENT								19.861111										2007	19.861111	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	MALE	PERCENT												6.25					6.25	2011	6.25	Time-use survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	FEMALE	PERCENT												13.819444					13.819444	2011	13.819444	Time-use survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	MALE	PERCENT											8.402778							2010	8.402778	National Survey of Time Use 2010	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	604	-71.82093277	-13.58939705	PER	Peru	2	ANNUAL	FEMALE	PERCENT											22.569444							2010	22.569444	National Survey of Time Use 2010	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	608	120.8601418	14.16591706	PHL	Philippines	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	MALE	PERCENT					9.861111									9.930556			9.930556	2013	9.930556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	616	19.40660158	52.1226733	POL	Poland	2	ANNUAL	FEMALE	PERCENT					19.791667									18.333333			18.333333	2013	18.333333	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	620	-7.961599811	39.68509315	PRT	Portugal	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	MALE	PERCENT														7.638889			7.638889	2013	7.638889	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	634	51.19152467	25.28355379	QAT	Qatar	2	ANNUAL	FEMALE	PERCENT														13.819444			13.819444	2013	13.819444	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	MALE	PERCENT											10							2010	10	2009-2010 Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	638	55.53171398	-21.13183266	REU	Réunion	2	ANNUAL	FEMALE	PERCENT											16.111111							2010	16.111111	2009-2010 Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	MALE	PERCENT	9.583333												9.305556				9.305556	2012	9.305556	Time Use of the Romanians - 2012	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	642	24.98481009	45.83893563	ROU	Romania	2	ANNUAL	FEMALE	PERCENT	20												20.416667				20.416667	2012	20.416667	Time Use of the Romanians - 2012	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	643	99.01404926	61.61899849	RUS	Russian Federation	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	646	29.92310194	-1.999842114	RWA	Rwanda	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	660	-63.05651612	18.21525315	AIA	Anguilla	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	674	12.46329038	43.93841766	SMR	San Marino	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	686	-14.46636926	14.35920905	SEN	Senegal	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	MALE	PERCENT												9.444444					9.444444	2011	9.444444	Time Use Survey in Serbia	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	FEMALE	PERCENT												20.208333					20.208333	2011	20.208333	Time Use Survey in Serbia	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	690	55.46561591	-4.678053059	SYC	Seychelles	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	702	103.8107883	1.361009155	SGP	Singapore	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	703	19.48495604	48.70741446	SVK	Slovakia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	MALE	PERCENT																					
