series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	PERCENT			68.2								75.5							81.4						88.2				88.2	2013	88.2	The Nambia Ministry of Health and Social Services (MoHSS) and ICF International. The Namibia Demographic and Health Survey 2013. Windhoek, Namibia, and Rockville, Maryland, USA: MoHSS and ICF International; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	PERCENT																		97.4											2007	97.4	Nauru Bureau of Statistics, SPC and Macro International Inc. Nauru 2007 Demographic and Health Survey. Noumea, New Caledonia, 2009.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PERCENT		7.4					9				11.9	10.9					18.7					36			55.6			55.6	2014	55.6	Central Bureau of Statistics. Nepal Multiple Indicator Cluster Survey 2014, Final Raport. Kathmandu, Nepal: Central Bureau of Statistics, UNICEF; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PERCENT									100																				1998	100	European Health for All Database (HFA-DB). World Health Organization, Regional Office for Europe, 2011. Accessed 9 May, 2011 (http://data.euro.who.int/hfadb/).	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PERCENT	79				87	89.1				88	88			84		92	92.9	74						89.4				89.4	2013	89.4	Vanuatu Statistics Office, Secretariat for the Pacific Community. Vanuatu Demographic and Health Survey (VDHS) 2013. Preliminary Report. Noumea, New Caledonia; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PERCENT										92	97.3	96.6	99.2	98.2	94	94	97.9	95.7			96.2	96.7			96.6			96.6	2014	96.6	Ministry of Health. Report on Maternity 2014. Wellington: Ministry of Health; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PERCENT				61					64.6			66.9						73.7			74		88					88	2012	88	Instituto Nacional de Información de Desarrollo (INIDE) Ministerio de Salud (MINSA). Encuesta Nicaragüense de Demografía y Salud 2011/12. Informe Preliminar.  Ministerio de Salud, Nicaragua, 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PERCENT			14.9						17.6		15.7						17.7						29.3			39.7		34.5	2015	39.7	Ministere de L'Economie et des Finances, Institut National de la Statistique (INS-Niger) Etablissement Public à Caractère Administratif Direction des Enquêtes et des Recensements. Note Provisoire de Synthese de L'Etude Nationale d'Evaluation d'Indicateurs Socio-Economiques et Demographiques (ENISED). INS-Niger, 2015. (Data provided by UNICEF April 2016).	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PERCENT	30.8									41.6				35.2					34.4			47.3		35.2				35.2	2013	35.2	National Population Commission (NPC) [Nigeria] and ICF International. Nigeria Demographic and Health Survey 2013. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PERCENT	99	100					100	100			100	100	100			100	100	100			100	100							2011	100	Government of Niue and UNDP. Niue Milennium Development Goals 2012 Report. Alofi, Niue: Statistics Niue, 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PERCENT	99.4	99.3	99.3	99.4	99.3	99.2	99.2	99.1	99.1	99.1	99	99.1	99.1	99	99.1	99.2	99.2	99.1	99.2	99.2	99.1	99.2	99.2	99.1	99.1			99.1333333333333	2014	99.1	Folkehelseinstituttet, Medisinsk fødselsregister. Dataset: F11. [cited 2016 January 28] Accessed from http://statistikkbank.fhi.no/mfr	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PERCENT									88	83.8	82.8	85.7	81.6	84.6		82.7	85.3		90	100									2009	100	Western Pacific Country Health Information Profiles 2010 Revision. World Health Organization, Regional Office for the Western Pacific, 2010.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PERCENT																		86.2		86.5	90	90.1							2011	90.1	Ministry of Health. Annual Report 2011. Marshall Islands, 2012.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PERCENT	100					100			100		100		100				100	100	100	99.3	99.6	100	97.4	99.1	100	100		99.125	2015	100	Ministry of Finance, Bureau of Budget and Planning. 2015 Statistical Yearbook. Republic of Palua; 2016.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PERCENT		18.8						18		18			23			31		38.8		41		43	51	52.1				51.55	2013	52.1	National Institute of Population Studies (NIPS) [Pakistan] and ICF International. Pakistan Demographic and Health Survey 2012-13. Islamabad, Pakistan, and Calverton, Maryland, USA: NIPS and ICF International; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PERCENT			85.8	86.9	88	88.3	89.9	89.5	90	90.1	90.5	92.1	94.2	92.5	91.3	91.1	91	91.5	91.8	88.6	92.7	93.5	94.3	91.4	93.9			93.2	2014	93.9	Instituto Nacional de Estadística y Censo. Estadísticas Vitales, Nacimiento vivos y defunciones Fetales, Volumen II. (Accessed on 19 April 2016 from: www.contraloria.gob.pa/inec)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PERCENT							51.3								39		53												2006	53	National Statistical Office. Papua New Guinea Deomgraphic and Health Survey 2006. National Report, Port Morseby, 2009.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PERCENT	66						60.8		60.8	85.6			85.8	86.3	77.2	87.5	90.5		87.2	93.8	95.6	96.3	95.7					95.7	2012	95.7	Dirección General de Estadística, Encuestas y Censos. Estadísticas Vitales del Paraguay 2012. Paraguay; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PERCENT			52.5				56.4				59.3						71		79.4	82.5	83.8	85	86.7	89.1	90			88.6	2014	90	Instituto Nacional de Estadística e Informática. Peru Encuesta Demográfica y de Salud Familiar 2014. Lima, Peru; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PERCENT				52.8					56.4		58			59.8					62.2			72.2		72.8				72.8	2013	72.8	Philippine Statistics Authority (PSA) [Philippines], and ICF International. Philippines National Demographic and Health Survey 2013. Manila, Philippines, and Rockville, Maryland, USA: PSA and ICF International; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PERCENT	97.8	99.6	99.6	99.6	99.6	99.6	99.7	99.7	99.7	99.7	99.4	99.8	99.8	99.8	99.8	99.3	99.4	99.4	99.4	99.7	99.8	99.8	99.8	99.8	99.8			99.8	2014	99.8	Central Statistical Office (CUS). Demographic Yearbook of Poland 2015 - Branch Yearbooks. Warsaw, Poland; 2016.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PERCENT																								99	98.9	98.9		98.9333333333333	2015	98.9	INE Portugal. Annual Statistics Portugal-Childbirths [www. ine.pt. Downloaded October 12, 2016].	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PERCENT											31.8						31				43				45			45	2014	45	Ministério da Economia e Finanças, Direcção Geral do Plano Instituto Nacional de Estatística (INE). Inquérito aos Indicadores Múltiplos (MICS) 2014, Principais Resultados. Guiné-Bissau: Ministério da Economia e Finanças, Direcção Geral do Plano Instituto Nacional de Estatística (INE); 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PERCENT													24	18.4							29.3								2010	29.3	National Statistics Directorate (NSD) [Timor-Leste], Ministry of Finance [Timor-Leste], and ICF Macro. Timor-Leste Demographic and Health Survey 2009-10. Dili, Timor-Leste: NSD [Timor-Leste] and ICF Macro, 2010.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PERCENT	100	100	100	100		100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100			100	2014	100	Statistics Authority. Vital Statistics Annual Bulletin (Births and Deaths) 2014. Qatar; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PERCENT	99.8	99.9	99.7	98.9	99	99.1	99	98.3	99	98	99	99	99.1	99.2	98.9	98.1	98.2	98.8	99.4	99.5	99.5	99.4	99.5	98.5	98.5			98.8333333333333	2014	98.5	UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database. (Data downloaded from www.transmonee.org on 17.10.2016)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PERCENT	99.2	99.2	99.1	99.1	99.1	99.1	99.1	99.1	99.1	99.1	99.2	99.3	99.3	99.4	99.4	99.4	99.5	99.6	99.6	99.7	99.7	98.7	99.7	99.7	99.7			99.7	2014	99.7	UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database. (Data downloaded from www.transmonee.org on 17.10.2016)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PERCENT			25.8								24.5					38.6			52.1		69					90.7		90.7	2015	90.7	National Institute of Statistics of Rwanda (NISR) [Rwanda], Ministry of Health (MOH) [Rwanda], ICF International. Rwanda Demographic and Health Survey 2014-15. Rockville, Maryland, USA: NISR, MOH, ICF International; 2016.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PERCENT									99.4		99.4		99.5		100	100		100	100	100	100	100	100	100	100			100	2014	100	Pan American Health Organization/World Health Organization, Communicable Diseases and Health Analysis/Health Information and Analysis. Health Situation in the Americas: Basic Indicators 2015. Washington, D.C., United States of America; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PERCENT								99.7			100		98	99	100	100	97.9	100	100		98.5		98.7					98.7	2012	98.7	Ministry of Social Transformation, Local Government and Community Empowerment and Central Statistics Office, ‘Saint Lucia Multiple Indicator Cluster Survey 2012: Final Report. Castries, Saint Lucia; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PERCENT										99.3	100	100	100		100	100		100	99.2	98.9	98.3	98.8	99.2	99	99			99.0666666666667	2014	99	Pan American Health Organization/World Health Organization, Communicable Diseases and Health Analysis/Health Information and Analysis. Health Situation in the Americas: Basic Indicators 2015. Washington, D.C., United States of America; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PERCENT											78.6						80.7			81.7					92.5			92.5	2014	92.5	Instituto Nacional de Estatística (INE) e Unicef. Inquérito de Indicadores Múltiplos, São Tomé e Principe, MICS-STP, 2014, Principais Resultados. São Tome, São Tomé e Príncipe, INE, UNICEF; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PERCENT	88					91.4	91.4				91					96	96	97	97	97	97			98				98	2013	98	Kingdom of Saudi Arabia. Millennium Development Goals 1432 H,  2014 G. Ministry of Economy and Planning, United Nations Development Program (UNDP); 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PERCENT				47.2				46.6		48.3	57.8				58	51.9						65.1		50.5	59.1	53.2		54.2666666666667	2015	53.2	Agence Nationale de la Statistique et de la Démographie (ANSD) [Sénégal], et ICF. Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2014). Rockville, Maryland, USA : ANSD et ICF; 2016.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PERCENT						98.7	98.8				98	98.2	99.2	98.5	98.7	99.7	88.9	99.8	99.7	99.8	99.7	99	99	99.9	98.4			99.1	2014	98.4	Statistical Office of the Republic of Serbia, UNICEF. Serbia Multiple Indicator Cluster Survey and Serbia Roma Settlements Multiple Indicator Cluster Survey, 2014, Final Reports. Belgrade, Serbia: Statistical Office of the Republic of Serbia, UNICEF; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PERCENT	98					99					99					99	99	100	100	99	99	99	99					99	2012	99	Millennium Development Goals Status Report 2013. Assessing Seychelles Progress toward the Millennium Development Goals. Ministry of Foreign Affairs; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PERCENT											37.1					40			42.4		60.8			59.7				59.7	2013	59.7	Statistics Sierra Leone (SSL) and ICF International. Sierra Leone Demographic and Health Survey 2013. Freetown, Sierra Leone and Rockville, Maryland, USA: SSL and ICF International; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PERCENT							99.7	99.7	99.7	99.7	99.7	99.6	99.7	99.7	99.7	99.7	99.7	99.7	99.8	99.7	99.7	99.7	99.7	99.6	99.7	99.6		99.65	2015	99.6	Department of Statistics, Ministry of Trade and Industry, Republic of Singapore. Yearbook of Statistics Singapore 2016. Singapore; 2016.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	99.4	99.4	99.5	99.5	99.5	99.5	99.2	99.5	99.5	99.2	99	99.5	98.6	98.5			98.8666666666667	2014	98.5	UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database. (Data downloaded from www.transmonee.org on 17.10.2016)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PERCENT								77.1			58.8		85				83.8					91.9			93.8			93.8	2014	93.8	General Statistics Office, UNICEF. Viet Nam Multiple Indicator Cluster Survey 2014, Final Report. Ha Noi, Viet Nam; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PERCENT	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.8	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.8					99.8	2012	99.8	Statistical Office of the Republic of Slovenia. Statistical Yearbook 2013. Ljubljana, Slovenia; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PERCENT										19.3			24.8				9.4												2006	9.4	Pan Arab Project for Family Health (PAPFAM), UNICEF. Somali 2006 Multiple Indicator Cluster Surveys (MICS). Somalia, 2007.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PERCENT					82				84.4					91.2					94.3										2008	94.3	Shisana O, Simbayi LC, Rehle T, Zungu NP, Zuma K, Ngogo N, Jooste S, Pillay-Van Wyk V, Parker W, Pezi S, Davids A, Nwanyanwu O, Dinh TH and SABSSM III Implementation Team. South African National HIV Prevalence, Incidence, Behaviour and Communication Survey, 2008: The health of our children. Cape Town: HSRC Press; 2010.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PERCENT					69.2					72.5							68.5			60.2		66.2			80	78.1		79.05	2015	78.1	Zimbabwe National Statistics Agency and ICF International. Zimbabwe Demographic and Health Survey 2015: Key Indicators. Rockville, Maryland, USA: Zimbabwe National Statistics Agency (ZIMSTAT) and ICF International; 2016.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PERCENT																	9.7				19.4								2010	19.4	National Bureau of Statistics, Ministry of Health. Sudan Household Health Survey 2010. South Sudan, 2012.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PERCENT											70.9						86.5				90								2010	90	Ministry of Social Affairs and Housing and General Bureau of Statistics. Suriname Multiple Indicator Cluster Survey 2010, Final Report: Paramaribo, Suriname, 2012.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PERCENT					56						65.4		74					69			82				88.3			88.3	2014	88.3	Central Statistical Office. Swaziland Multiple Indicator Cluster Survey 2014, Key Findings. Mbabane, Swaziland: Central Statistical Office; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PERCENT				76.9													91.5			96.2									2009	96.2	League of Arab States of the Syrian Arab Republic and Social Affairs Sector of the Central Bureau of Statistics. Syrian Households 2009. Syrian Arab Republic, 2010.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PERCENT		90.3			82.6	80.9	79	72.6	74.1	66.6	70.7	81.1	88.7	88.1	75.1	82.4	78.3	88.4	85	87.1	87.7	89	87.4	90.8	90.3			89.5	2014	90.3	UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database. (Data downloaded from www.transmonee.org on 17.10.2016)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PERCENT											99.3						96.9			99.4			99.6					99.6	2012	99.6	National Statistical Office (NSO), UNICEF, Ministry of Public Health. Thailand Multiple Indicator Cluster Survey 2012. Thailand; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PERCENT									50.5		35.4			60.8			52.4				43.9				44.6			44.6	2014	44.6	Ministère de la Planification, du Développement et de l’Aménagement du Territoire (MPDAT), Ministère de la Santé (MS) et ICF International. Enquête Démographique et de Santé au Togo 2013-2014. Rockville, Maryland, USA : MPDAT, MS, ICF International; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PERCENT	94	92								96	95	95.3	95.1	97	98	96.1	98	98	97	98.1	99		95.5					95.5	2012	95.5	Tonga Department of Statistics and Tonga Ministry of Health, SPC and UNFPA. Tonga Demographic and Health Survey, 2012. Tonga; 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PERCENT				98.3	98	97.5	98	99	98.2	99	99	99.5	98.7	99.7	99.7		96.9		99.5				100	100	100			100	2014	100	Pan American Health Organization/World Health Organization, Communicable Diseases and Health Analysis/Health Information and Analysis. Health Situation in the Americas: Basic Indicators 2015. Washington, D.C., United States of America; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PERCENT	99.1					99.2									100														2004	100	Millennium Development Goals United Arab Emirtates Report (Second Report), 2007. Ministry of Economy, UNDP Abu Dhabi, 2007.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PERCENT						81					89.9	89.9					94.6						73.6					73.6	2012	73.6	Ministère du Développement et de la Coopération Internationale, MDCI - Institut National de la Statistique et Fonds des Nations Unies pour l’Enfance. Suivi de la situation des enfants et des femmes en Tunisie- Enquête par grappes à indicateurs multiples 2011-2012, Rapport Final, 2013.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PERCENT				75.9					80.6					83					91.3						97.4			97.4	2014	97.4	Hacettepe University Institute of Population Studies. 2013 Turkey Demographic and Health Survey. Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TÜBITAK, Ankara, Turkey; 2014.	C
