series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PERCENT				1.497937	1.23239	1.2911	0.976652	1.005512	1.390061	1.658099	2.029361	2.446873	11.21302	12.180324	11.30899	14.905102	16.068965	16.791813	21.738104	23.207625	21.646985	22.370589	24.957218	28.818375	29.722906	31.752636	27.5243448	2015	31.752636		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PERCENT	0.225585	0.207967	0.221112	0.25832	0.262913	0.304317	0.393467	0.362705	0.33846	0.447507	0.103152	0.11314	0.103928	0.195769	0.199425	0.185597	0.213577	0.194236	0.176143	0.199523	0.205686	0.200023	0.197929	0.186766	0.17515	0.181909	0.1883554	2015	0.181909		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PERCENT					0.293994	0.334179	0.878542	0.131291	0.181147	0.369673	0.05785	0.069532	0.068498	0.013543	0.065436	0.035171	0.042791	0.198021	0.242116	0.362166	0.201486	0.205353					0.205353	2011	0.205353		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PERCENT	5.184077	4.79622	7.18317	6.403311	8.263718	5.774884	14.507978	6.068612	8.23758	9.688763	4.965441	7.145585	1.560192	1.270538	1.350701	1.290657	1.135637	1.05298	1.465006	1.883736	1.679301	2.747699	2.819043	2.957159	3.451152	3.242523	3.0435152	2015	3.242523		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PERCENT	1.674548	1.523267	1.446344	1.780795	2.087617	2.583955	2.908121	1.529092	0.461428	0.438267	0.409135	0.406141	0.348984	0.32908	0.310161	0.306867	0.299878	0.279397	0.316151	0.272827	0.252757	0.270277	0.261459	0.240829	0.23097	0.242024	0.2491118	2015	0.242024		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PERCENT			0.557787	1.423322	1.294269	1.811389	2.20502	3.416883	4.314746	6.178283	6.265506	6.30642	7.206827	8.244316	8.951668	9.74003	10.278068	9.91673	9.655664	9.191321	9.435653	9.364859	9.735754	9.943231	9.670726	9.434659	9.6298458	2015	9.434659		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PERCENT	0.559964	0.559277	0.774933	0.987858	0.441641	0.409672	0.226287	0.289077	0.904442	1.319411	0.802093	1.129523	0.87381	0.932913	1.955915	1.949112	2.14187	1.849071	1.734586	1.884638	2.34835	2.589021	2.187244	1.902343	1.769136	2.042164	2.0979816	2015	2.042164		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PERCENT	0.032513	0.240938	0.19112	5.022483	3.040959	2.816412	2.706646	5.359783	4.824304	3.626906	3.000452	2.643136	2.045	1.570951	2.58716	13.042586	11.642983	10.820766	9.230739	10.837967	5.349958	5.007214	4.45662	4.038542	3.66389	4.377714	4.308796	2015	4.377714		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PERCENT	0.131748	0.142962	0.145125	0.137947	0.133958	0.157037	0.188888	0.179057	0.194992	0.177315	0.157866	0.160325	0.170217	0.171233	0.175888	0.163668	0.153097	0.153829	0.148279	0.163431	0.158677	0.153565	0.150387	0.151404	0.152496	0.157521	0.1530746	2015	0.157521		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PERCENT																0	0	0	0	6.251863	6.142687	6.26129	6.384608	6.982836	7.337553	7.585395	6.9103364	2015	7.585395		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PERCENT																17.237214	18.094053	16.666684	15.084812	15.453296	13.483921	12.824836	12.556645	12.85679	14.243332	14.971524	13.4906254	2015	14.971524		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PERCENT																0.763052	0.792083	0.780355	0.810015	0.853287	0.917008	0.984129	1.101894	1.031891	0.884118	0.791139	0.9586342	2015	0.791139		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PERCENT	5.014361	3.40733	3.235557	2.809489	3.370815	2.823766	2.027871	2.734571	1.884488	1.581609	1.453638	2.020475	4.915166	4.761859	4.026424	3.908601	3.730765	3.936064	4.138694	5.183976	5.462021	5.741443	6.242434	6.326914	7.056776	7.122674	6.4980482	2015	7.122674		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PERCENT	1.705013	1.527985	1.273262	1.237677	1.195905	1.169858	0.87331	0.602213	0.502787	0.398178	0.133289	0.584706	0.651054	0.779905	0.725353	0.79148	1.656408	1.695295	1.54146	1.267227	1.417841	1.071164	1.028413	1.007442	1.546401	1.073979	1.1454798	2015	1.073979		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PERCENT	0.168847	0.554879	0.473607	0.411016	0.361726	0.337961	0.294189	0.282567	0.256343	0.2256	0.20522	0.19229	0.187438	0.196001	0.242586	0.141116	0.079895	0.119666	0.092126	0.058662	0.035956	0.13171	0.092608	0.089897	0.061678		0.09397325	2014	0.061678		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PERCENT	0.593482	0.60707	0.892779	1.304912	1.879054	3.164818	3.037271	2.99642	3.169127	3.187351	1.850904	1.827057	1.560437	1.662087	1.643042	1.846667	3.156068	2.470375	1.959725	2.368502	2.046302	2.154091	2.578133	2.151771	1.640612	2.043411	2.1136036	2015	2.043411		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PERCENT	0.329416	0.426856	0.664098	0.822001	1.053873	1.123558	1.080496	1.09377	1.165735	1.334998	1.386931	1.447644	1.287722	1.478775	1.696474	1.893316	2.072911	2.085538	2.02707	1.993576	1.717994	1.570518	1.447497	1.34588	1.311572	1.440985	1.4232904	2015	1.440985		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PERCENT	3.306132	4.073314	4.790817	4.758306	5.386641	7.231518	5.88426	8.256799	7.104572	8.093244	8.545374	11.486706	11.965692	12.20262	12.550995	13.323321	12.679811	11.005251	10.821584	11.857044	10.800416	10.285227	9.840247	9.828289	10.072807	10.189521	10.0432182	2015	10.189521		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PERCENT					0.524352	0.509367	0.483923	0.532938	0.613573	0.486101	0.870346	0.820381	0.848095	1.050025	1.851806	2.113776	2.460948	2.438674	1.962287	1.858588	1.597885	1.458318	1.396838	1.411635	1.359053	1.421814	1.4095316	2015	1.421814		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PERCENT	5.689627	5.286379	4.425748	4.54132	3.817446	3.345804	3.089945	3.06452	2.926656	2.859041	0.218605	0.281394	0.229988	0.232612	0.20344	0.196021	0.210944	0.254015	0.244625	0.245221	0.216943	0.220185	0.213226	0.197496	0.190445	0.179809	0.2002322	2015	0.179809		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PERCENT	0.4099	0.45369	0.589153	0.63323	0.707354	0.721879	0.739591	0.744737	1.94085	2.679506	2.166844	2.556381	4.239955	4.854502	5.215324	3.391123	4.312	6.186009	5.723695	5.91532	5.422252	4.713724	4.58377	6.213102	5.751782	6.03606	5.4596876	2015	6.03606		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PERCENT																0	0.786679	1.868493	2.544018	13.705907	14.542518	11.924739	9.2699	2.564767	3.122223	4.271719	6.2306696	2015	4.271719		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PERCENT																						0.341902	0.429953	0.289036	0.241788	0.265479	0.3136316	2015	0.265479		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PERCENT					0.036576	0.023897	0.048409	0.044645	0.116733	0.265318	0.25642	0.284894	0.309694	0.207123	0.171879	0.954671	0.939396	0.946901	0.817717	0.407628	0.381782	0.374464	0.427123	1.837045	1.694918	1.733844	1.2134788	2015	1.733844		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PERCENT					1.154964	0.632542	0.707036	0.559916	0.710492	0.658459	0.192504	0.321723	0.271212	0.258791	0.373382	0.449801	0.385924	0.35903	0.345425	0.417543	0.344283	0.300061	0.268688	0.302479	0.378825	0.516046	0.3532198	2015	0.516046		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PERCENT	0.103063	0.185569	0.090887	0.19939	1.662443	1.633239	0.953585	0.28284	0.215017	0.182538	0.38193	0.468747	0.42982	0.521048	0.469549	0.343583	0.932169	3.217887	1.413455	1.74455	1.868324	2.719883	2.526509	1.636517	1.619944	1.993583	2.0992872	2015	1.993583		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PERCENT	9.238835	0.709397	0.642481	6.056738	6.34214	6.749967	6.647641	6.28485	6.751342	6.689726	5.778348	5.376977	5.279784	5.78535	5.676402	5.572148	5.16209	5.360415	5.426571	5.365412	6.671211	5.931134	6.950589	6.543073	6.082975	5.905498	6.2826538	2015	5.905498		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PERCENT	4.056247	4.110836	0.430811	3.135915	4.20844	4.111109	4.836516	4.173024	3.942366	3.833092	3.051578	3.25079	3.292239	3.100177	2.954372	2.85875	2.590164	2.486325	2.434892	2.370132	2.334634	2.299226	2.293587	2.287234	2.174807	2.106504	2.2322716	2015	2.106504		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PERCENT	6.50245	0.9607	0.734201	6.074788	5.865764	5.433516	5.482546	5.700873	5.567156	5.415465	4.868547	4.523606	4.423049	4.296315	4.109101	4.070516	4.184347	4.255434	3.850366	4.305261	4.265207	4.32408	4.489474	4.379838	4.33949	4.282013	4.362979	2015	4.282013		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PERCENT												0.766535	0.990079	1.890582	1.044032	1.188644	1.190112	1.371484	1.595565	1.064843	3.222652	2.950658	2.517768	8.770052	7.698899	6.289089	5.6452932	2015	6.289089		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PERCENT																0.0286	0.028055	0.0297	0.041591	0.049965	0.044889	0.036405	0.033506	0.036109	0.036255	0.045733	0.0376016	2015	0.045733		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PERCENT	2.485157	2.893994	2.925551	2.993722	2.935933	2.993177	2.970475	3.220229	2.930591	3.61643	4.989424	6.246479	6.458669	7.449129	7.880316	9.059647	9.886428	10.56129	11.035659	10.573363	11.442335	11.245182	11.105406	12.004148	12.620861	11.858284	11.7667762	2015	11.858284		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PERCENT																0	0	9.344187	7.195546	10.906848	10.434855	8.522595	8.709954	8.842737	8.359767	9.070599	8.7011304	2015	9.070599		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PERCENT	2.036015	1.955373	2.481444	0.061084	0.06099	0.099168	0.139986	0.038874	0.018742	0.030045	0.51376	0.287797	0.283851	0.68798	0.81117	1.316619	1.305522	0.46132	0.326904	1.902705	1.791555	2.370172	1.557752	0.912386	1.059439	1.281488	1.4362474	2015	1.281488		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PERCENT	0.004167	0.00356	0.009658	0.007518	0.00613	2.724225	2.686599	0.712868	3.023696	3.357844	1.122077	0.575767	1.760725	1.887739	1.726851	0.14959	0.828722	1.944587	0.901177	1.441615	1.689918	1.998664	1.697433	1.415769	1.244828	1.570618	1.5854624	2015	1.570618		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PERCENT				0.477292	0.241504	0.100038	0.074716	0.10531	0.079874	0.06615	0.061123	0.073277	0.069516	0.910139	1.226623	1.932448	1.902263	1.925516	2.043687	1.878575	1.777845	1.785323	2.063801	2.10376	2.376884	2.449549	2.1558634	2015	2.449549		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PERCENT											3.983343	3.116911	4.664289	4.916067	4.673832	5.465594	5.725335	7.983008	6.864702	5.678463	7.124882	6.345014	6.417661	6.424407	6.444522	6.818204	6.4899616	2015	6.818204		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PERCENT						1.278143	1.300743	1.163422	1.029584	0.994712	0.994484	0.949443	0.902664	0.776834	0.756885	0.718354	0.705455	0.665637	0.684043	0.655152	0.723292	0.953615	1.393696	1.468881	1.557312	1.703847	1.4154702	2015	1.703847		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PERCENT	0.12105	0.107391	0.091391	0.075721	0.070672	0.06775	0.069062	0.134936	0.205402	0.239567	0.23809	0.231749	0.232211	0.222987	0.204782	0.23803	0.254725	0.264633	0.273283	0.291296	0.284954	0.278187	0.273636	0.264057	0.260003	0.262342	0.267645	2015	0.262342		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PERCENT	0.009661	0.004048	0.008705	0.017152	0.633979											0	0	0	0	14.780502	14.999198	17.519499	17.055016	14.012155	13.411161	14.193449	15.238256	2015	14.193449		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PERCENT	0.408433	0.371141	0.419028	0.443331	0.497296	0.528086	0.545287	0.599298	0.637571	0.733028	0.108924	0.111752	0.105655	0.099184	0.094624	0.098148	0.101306	0.113345	0.112569	0.101617	0.110038	0.113812	0.156019	0.221086	0.224856	0.222181	0.1875908	2015	0.222181		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PERCENT																									0.01495		0.01495	2014	0.01495		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PERCENT	0.128766	0.914566	1.136925	0.816243	0.033031	0.038426	0.038731	0.043029	0.142857	0.259757	0.140109	0.026196	1.40022	1.848653	0.613169	0.217421	0.079958	0.095348	0.062271	0.118697	0.098434	0.088049	0.161797	0.136305	0.169545	0.130198	0.1371788	2015	0.130198		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PERCENT	10.121027	9.397106	8.615863	6.096165	5.430067	4.858906	4.711453	4.883795	4.972541	4.523709	3.331024	3.458233	3.137525	3.005002	2.997779	3.071285	3.007994	2.82896	2.766076	2.61398	1.208253	0.768678	0.643188	0.65067	0.545246	0.453875	0.6123314	2015	0.453875		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PERCENT	0.059075	0.076544	0.082832	0.110202	0.110279	0.108902	0.104565	0.13032	0.047062	0.13439	0.168514	0.240993	0.194038	0.187161	0.17725	0.465632	0.534504	0.657103	0.796841	0.923517	0.831521	0.778652	0.789418	0.793528	0.794351	0.678547	0.7668992	2015	0.678547		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PERCENT	0.358811	0.379039	0.385288	0.399118	0.41523	0.431061	0.421808	0.421587	0.415959	0.421387	0.366242	0.422081	0.406944	0.435616	0.430792	0.422411	0.418266	0.376118	0.401549	0.434012	0.429211	0.375805	0.363379	0.355985	0.343373	0.380641	0.3638366	2015	0.380641		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PERCENT	3.127888	2.696075	4.149827	2.570101	5.285506	2.974544	2.269833	1.640787	1.447288	1.247332	0.931393	0.805694	0.625514	4.072724	3.408149	2.8518	2.385035	2.550284										2007	2.550284		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PERCENT													6.4337	9.395921	12.13796	20.181133	35.998524	45.456698	49.289903	35.107112	35.810706	41.738107	42.215768	43.468582	36.638609	28.759884	38.56419	2015	28.759884		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PERCENT	1.140391	1.037678	0.398882	0.862511	0.873255	1.001473	0.986668	1.104277	1.253097	1.152716	1.342475	1.041132	1.02754	1.055518	0.938067	0.626996	0.601267	0.621752	0.651517	1.352394	1.300338	1.418105	1.423842	1.568242	1.613605	1.49169	1.5030968	2015	1.49169		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PERCENT	1.650339	1.808106	0.959581	0.949954	1.557672	1.147226	2.004259	1.751874	1.169941	1.450536	2.645106	5.141563	6.999223	8.883789	9.24162	9.101013	10.539659	11.272174	10.65492	10.575648	10.60836	6.499802	8.916329	9.736975	9.531645	8.894425	8.7158352	2015	8.894425		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PERCENT	21.096716	14.19392	15.565128	15.136855								28.984477	36.156544	29.727111	30.112515	26.181514	26.773316	33.649304	26.857095	22.670546	20.907464	18.608945	24.896426	26.923987	26.520366	27.028216	24.795588	2015	27.028216		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PERCENT	0.066855	0.099486	0.123437	0.426673	0.541419	0.591222	0.488342	0.526337	0.737422	0.798945	0.467236	0.463463	0.878082	0.767771	0.654354	0.57814	0.496487	0.505491	0.339071	0.570007	0.410237	0.495686	0.490648	0.476876	0.481618	0.53511	0.4959876	2015	0.53511		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PERCENT	4.483468	4.01184	3.429076	3.055182	4.021986	3.770663	3.755285	3.299399	3.294661	3.317856	3.706731	4.201687	4.624923	4.554147	4.590144	4.315286	4.392402	4.409773	4.4073	4.520749	4.683885	4.37562	5.029982	4.951864	4.929542	4.582987	4.773999	2015	4.582987		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PERCENT	2.154287	1.878985	1.898281	1.620139	2.010098	1.962995	1.951778	2.210871	1.988955	1.815004	1.710636	1.42139	0.832564	0.24059	0.205015	0.283242	0.345263	0.323887	0.333961	0.29842	0.248788	0.243038	0.238444	0.230912	0.217707	0.194322	0.2248846	2015	0.194322		
