series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	METONS	5.16	4.22	4.36	4.4	4.19	6.27	5.05	5.57	5	8.41	7.37	6.28	2010	7.37	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	METONS	11.33	10.04	6.02	14.77	11.8	12.96	17.22	19.85	17.54	17.47	17.63	17.942	2010	17.63	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	METONS	35.34	34.93	30.9	37.12	43.33	40.19	21.35	37.37	41.61	32.66	27.75	32.148	2010	27.75	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	METONS	8.42	8.85	8.72	8.8	8.8	8.62	8.48	8.47	8.59	8.91	9.2	8.73	2010	9.2	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	METONS	10.33	8.37	8.66	9.07	9.74	10.49	12.01	12.08	11.67	10.67	12.12	11.71	2010	12.12	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	METONS	8.67	8.88	9.29	10.82	10.5	11.53	11.03	13.66	17.89	13.08	11.77	13.486	2010	11.77	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	METONS	3.25	3.28	3.2	2.94	2.97	3.36	3.07	2.7	3.55	2.91	2.35	2.916	2010	2.35	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	METONS	3.26	3.14	3.12	3.16	3.06	3.1	3.09	3.1	2.99	3.03	3.05	3.052	2010	3.05	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	METONS	6.94	7.84	8.58	7.71	8.43	8.68	9.08	9.2	9.3	7.79	8.01	8.676	2010	8.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	METONS	6.34	5.19	5.84	5.99	5.52	6.63	7.7	8.55	12.1	9.74	8.53	9.324	2010	8.53	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	METONS	6.76	6.66	6.75	5.92	5.86	6.68	7.26	7.88	7.9	8.69	8.89	8.124	2010	8.89	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	METONS	12.08	12.14	11.82	11.5	11.71	11.24	11.21	10.92	10.44	9.17	8.89	10.126	2010	8.89	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	METONS	2.12	2.35	2.69	2.47	2.69	2.64	2.65	2.61	2.63	2.63	2.69	2.642	2010	2.69	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	METONS	25.74	25.58	24.71	24.86	25.66	25.73	25.76	24.73	22.9	20.48	19.73	22.72	2010	19.73	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	METONS	2.56	2.82	2.69	2.93	2.88	3.2	3.07	2.85	3.22	3.2	3.56	3.18	2010	3.56	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	METONS	25.9	21.33	21.87	18.09	25.56	33.91	33.6	32.64	33.54	33.35	35.73	33.772	2010	35.73	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	METONS	7.37	7.66	7.79	8.05	8.22	8.16	8.56	8.23	8.45	8.83	8.82	8.578	2010	8.82	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	METONS	7.52	7.77	6.63	6.54	5.97	6.35	7.2	8.53	7.78	7.6	7.07	7.636	2010	7.07	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	METONS	4.3	4.95	4.94	5.05	5.97	5.75	5.56	5.59	5.62	5.56	6.17	5.7	2010	6.17	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	METONS	1.76	2.33	2.2	2.46	2.43	2.55	2.52	2.64	2.57	2.36	2.46	2.51	2010	2.46	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	METONS	4.59	5.02	4.98	5.45	5.86	6.21	6.65	6.62	6.77	7.29	8.41	7.148	2010	8.41	Environment Live	C
