series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	558	-85.03060315	12.84210839	NIC	Nicaragua	1	15+	ANNUAL	PER_100000_POP	4.904089	6.240932	6.940541	7.38967	8.173516	8.10417	6.793919	7.163122	7.068207	7.41655	7.610882	8.130966	7.4779454	2015	8.130966	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	562	9.400167877	17.42143036	NER	Niger	1	15+	ANNUAL	PER_100000_POP	0.406691	0.509684	0.479517	0.668542	0.817434	0.80169	0.944552	1.088596	1.287854	1.469654	1.47699	1.501484	1.3649156	2015	1.501484	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	566	8.097363256	9.585789025	NGA	Nigeria	1	15+	ANNUAL	PER_100000_POP	4.665249	4.146989	3.753903	5.171841	6.221409	6.433051	6.513402	6.357857	5.769542	5.855404	5.560133	4.938618	5.6963108	2015	4.938618	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	570	-169.8601693	-19.05000475	NIU	Niue	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	578	11.47846389	61.34311134	NOR	Norway	1	15+	ANNUAL	PER_100000_POP	13.13385	12.08478	12.01359	12.31308	11.69682	11.01637	10.95739	10.72298	9.92166	8.933983	8.506384	7.718856	9.1607726	2015	7.718856	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	15+	ANNUAL	PER_100000_POP	12.3394	12.30902	12.29351	12.28916	12.28633	15.33907	15.29426	15.16783	15.02043	14.85685	14.68709		14.93305	2014	14.68709	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	584	171.0839119	7.110213497	MHL	Marshall Islands	1	15+	ANNUAL	PER_100000_POP	12.0059	12.00959	12.00452	14.98953	17.95816	17.92384	17.88726	20.82358	20.77534	20.72693	20.68305	20.64597	20.730974	2015	20.64597	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	585	134.5733878	7.502307591	PLW	Palau	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	586	68.80479684	29.36491634	PAK	Pakistan	1	15+	ANNUAL	PER_100000_POP	7.690039	7.781795	7.92351	8.176177	8.522635	8.600869	8.636619	8.813971	9.059896	9.385293	9.662368	10.04051	9.3924076	2015	10.04051	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	591	-81.26616623	8.450965746	PAN	Panama	1	15+	ANNUAL	PER_100000_POP				21.43127	22.4858	22.37524	22.71434	22.67174	22.27331	23.58847	22.9599	23.5865	23.015984	2015	23.5865	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	15+	ANNUAL	PER_100000_POP	1.935216	1.912713	1.809409	1.814494	1.76759	1.671863	1.722453	1.840332	1.836071	1.830031	1.780425	2.777002	2.0127722	2015	2.777002	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	600	-60.54854225	-21.70216237	PRY	Paraguay	1	15+	ANNUAL	PER_100000_POP	4.155895	3.999079	4.0594	4.328319	5.762661	7.136876	8.590391	9.541323	10.04873	10.34756	10.77073	12.1591	10.5734886	2015	12.1591	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	604	-71.82093277	-13.58939705	PER	Peru	1	15+	ANNUAL	PER_100000_POP	4.263983	4.374231	4.530771	5.17905	6.651529	6.722226	6.785861	7.005798	7.586328	7.717851	8.006014	8.128552	7.6889086	2015	8.128552	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	608	120.8601418	14.16591706	PHL	Philippines	1	15+	ANNUAL	PER_100000_POP	8.22341	8.022717	7.820306	7.561377	7.599064	7.518543	7.578285	7.698429	7.98173	8.295183	8.681494	8.843177	8.3000026	2015	8.843177	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	616	19.40660158	52.1226733	POL	Poland	1	15+	ANNUAL	PER_100000_POP	26.52912	26.50262	27.52116	29.60656	32.63386	32.82941	32.08813	32.49476	33.91243	32.94624	32.95701	31.14791	32.69167	2015	31.14791	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	620	-7.961599811	39.68509315	PRT	Portugal	1	15+	ANNUAL	PER_100000_POP	66.45237	68.15131	70.73778	61.50402	64.19543	65.75475	65.84185	63.92122	61.07317	58.00702	53.36928	50.62782	57.399702	2015	50.62782	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	15+	ANNUAL	PER_100000_POP	0.122209	0.238069	0.348507	0.453072	1.103568	1.719408	1.778304	2.141267	2.284175	2.51376	2.446617	2.472593	2.3716824	2015	2.472593	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	15+	ANNUAL	PER_100000_POP	1.218546	2.170171	2.067286	1.973071	1.888341	1.815425	1.756058	3.789086	4.159496	4.813836	5.003281	5.020981	4.557336	2015	5.020981	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	634	51.19152467	25.28355379	QAT	Qatar	1	15+	ANNUAL	PER_100000_POP	22.57187	21.39191	19.57548	18.64164	18.45376	18.23495	18.13696	13.42455	13.62472	13.08107	15.3218	12.44444	13.579316	2015	12.44444	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	638	55.53171398	-21.13183266	REU	Réunion	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	642	24.98481009	45.83893563	ROU	Romania	1	15+	ANNUAL	PER_100000_POP					36.76168	36.23608	35.46199	35.27431	33.20474	31.65382	30.75387	28.69116	31.91558	2015	28.69116	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	643	99.01404926	61.61899849	RUS	Russian Federation	1	15+	ANNUAL	PER_100000_POP	26.68967	28.36644	30.35482	33.7015	35.56203	34.62967	35.04581	36.70921	38.20561	38.47196	36.98869	32.87739	36.650572	2015	32.87739	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	646	29.92310194	-1.999842114	RWA	Rwanda	1	15+	ANNUAL	PER_100000_POP	0.395034	0.769057	0.729063	1.074915	4.605474	4.942398	4.946187	5.510858	5.67577	6.003392	5.869768	6.137064	5.8393704	2015	6.137064	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	15+	ANNUAL	PER_100000_POP	57.5016	56.66492	55.8926	55.17602	59.45218	58.73485	58.02243	47.76265	49.54131	48.94738	43.76745	43.27285	46.658328	2015	43.27285	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	660	-63.05651612	18.21525315	AIA	Anguilla	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	15+	ANNUAL	PER_100000_POP	25.06656	24.5069	23.93193	23.36354	22.81363	22.31027	21.87078	21.50745	21.19635	20.91869	20.65351	19.68822	20.792844	2015	19.68822	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	15+	ANNUAL	PER_100000_POP						21.29498	21.16033	21.04768	20.92565	20.80045	20.68378	20.57813	20.807138	2015	20.57813	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	674	12.46329038	43.93841766	SMR	San Marino	1	15+	ANNUAL	PER_100000_POP	238.1148	259.5935	276.7885	289.8347	287.0863	284.5297	282.1284	264.5317	266.351	260.7143	247.7687	238.8544	255.64402	2015	238.8544	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	15+	ANNUAL	PER_100000_POP					20.47745	25.31298	29.92869	30.22122	33.46424	33.66226	31.92818	31.13411	32.082002	2015	31.13411	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	15+	ANNUAL	PER_100000_POP	7.758119	7.519928	7.62042	7.71567	7.78339	8.120488	8.24725	8.276175	8.267691	8.367507	8.80203	8.932099	8.5291004	2015	8.932099	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	686	-14.46636926	14.35920905	SEN	Senegal	1	15+	ANNUAL	PER_100000_POP	1.996965	2.523301	2.930218	3.100626	3.751898	3.924184	4.165044	4.450965	4.665619	4.576371	4.620018	4.607219	4.5840384	2015	4.607219	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	688	20.805876	44.03145697	SRB	Serbia	1	15+	ANNUAL	PER_100000_POP	22.3615	32.11314	36.70436	41.02592	45.80061	44.19489	41.76319	40.25484	38.00336	33.81712	30.49316	29.62359	34.438414	2015	29.62359	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	690	55.46561591	-4.678053059	SYC	Seychelles	1	15+	ANNUAL	PER_100000_POP	42.32382	40.18147	40.81491	40.39775	46.77508	46.23931	46.09458	47.39206	48.46526	49.14716	54.16685	54.83749	50.801764	2015	54.83749	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	15+	ANNUAL	PER_100000_POP	1.247783	1.335417	1.495992	1.785201	2.256544	2.735379	2.878932	2.958661	2.970846				2.9647535	2012	2.970846	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	702	103.8107883	1.361009155	SGP	Singapore	1	15+	ANNUAL	PER_100000_POP	11.72259	11.51095	11.14333	10.75545	10.32972	10.21648	10.22326	9.965814	9.771403	9.507026	9.389061	9.326804	9.5920216	2015	9.326804	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	703	19.48495604	48.70741446	SVK	Slovakia	1	15+	ANNUAL	PER_100000_POP	25.21075	25.70451	26.29132	25.94518	27.76276	26.43135	26.25658	25.9363	26.59095	26.85613	27.94203	28.21622	27.108326	2015	28.21622	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	704	105.802499	10.09643079	VNM	Viet Nam	1	15+	ANNUAL	PER_100000_POP					3.308984	3.318607	3.252426	3.578277	3.141948	3.687038	3.875923	3.796983	3.6160338	2015	3.796983	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	705	14.82209486	46.11958061	SVN	Slovenia	1	15+	ANNUAL	PER_100000_POP	40.99598	40.11539	39.67538	40.22844	39.37184	39.55828	38.73837	38.27895	38.43878	34.43043	31.85535	31.2171	34.844122	2015	31.2171	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	706	46.20367477	4.406485729	SOM	Somalia	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	710	24.67184355	-29.99957544	ZAF	South Africa	1	15+	ANNUAL	PER_100000_POP	4.874048	7.267682	7.479407	6.081786	7.925974	9.344881	10.03323	10.46132	10.1332	10.24268	10.95356	10.4994	10.458032	2015	10.4994	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	15+	ANNUAL	PER_100000_POP	2.720012	3.672035	3.423387	3.796261	3.140665	4.147177	4.357501	5.60007	11.58523	12.13734	12.96871	14.37672	11.333614	2015	14.37672	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	724	-3.554078296	40.39211472	ESP	Spain	1	15+	ANNUAL	PER_100000_POP	97.51446	99.26527	101.8182	104.2187	103.7548	99.05163	95.71201	88.20005	83.72875	73.54115	69.65758	67.53403	76.532312	2015	67.53403	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	728	30.32618773	7.290839152	SSD	South Sudan	1	15+	ANNUAL	PER_100000_POP						0.645002	0.684514	0.703327	0.878132	1.32556	1.676425	1.399289	1.1965466	2015	1.399289	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	732	-13.13515523	24.66265342	ESH	Western Sahara	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	736	29.95650159	16.02643066	SDN	Sudan	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	740	-55.90626394	4.132603197	SUR	Suriname	1	15+	ANNUAL	PER_100000_POP	10.54726	10.69126	10.5546	10.69895	10.55403	10.67806	11.33227	11.17422	11.01584	12.41048	12.49286	11.06762	11.632204	2015	11.06762	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	748	31.50149288	-26.56471011	SWZ	Swaziland	1	15+	ANNUAL	PER_100000_POP	5.860077	5.914038	5.930901	5.781649	5.773322	5.621973	5.618624	6.302152	6.170376	5.918819	5.807883	6.697899	6.1794258	2015	6.697899	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	752	14.3775338	60.60103109	SWE	Sweden	1	15+	ANNUAL	PER_100000_POP	23.57686	23.51997	23.78464	23.59747	23.95572	22.96474	22.50303	21.69968	21.8078	21.54011	21.10288	19.32105	21.094304	2015	19.32105	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	756	8.223158	46.96617097	CHE	Switzerland	1	15+	ANNUAL	PER_100000_POP	57.35247	56.79196	55.61889	55.27939	53.9536	52.6806	51.76848	50.24593	48.8809	47.44065	46.01897	44.28998	47.375286	2015	44.28998	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	15+	ANNUAL	PER_100000_POP	2.535515	2.680852	2.745298	2.909927	3.11382	3.489528	3.867722	4.16208	4.371583	4.561699			4.36512066666667	2013	4.561699	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	762	69.294998	38.43069666	TJK	Tajikistan	1	15+	ANNUAL	PER_100000_POP	4.956665	5.076767	5.091282	5.112017	5.352579	5.262984	5.462199	5.764813	6.225391	6.509636			6.16661333333333	2013	6.509636	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	764	101.0202951	15.13089239	THA	Thailand	1	15+	ANNUAL	PER_100000_POP	7.776329	8.305182	9.101372	9.73997	10.35865	10.86318	11.09106	11.42099	11.76878	12.17588	12.60891	12.62266	12.119444	2015	12.62266	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	768	0.97835765	8.532096072	TGO	Togo	1	15+	ANNUAL	PER_100000_POP	1.205187	1.231953	1.627391	2.954048	3.885198	4.05695	4.243144	4.471615	4.501331	4.599647	4.931148	4.977261	4.6962004	2015	4.977261	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	772	-171.8154473	-9.214545558	TKL	Tokelau	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	ANNUAL	PER_100000_POP	24.14293	20.804	20.66313	22.0754	23.44263	21.69097	21.52224	21.41328	19.783	21.18548	18.03237	29.78939	22.040704	2015	29.78939	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	ANNUAL	PER_100000_POP	12.58019	12.43061	12.60496	12.78796	12.78852	12.80082	13.48696	12.56551	12.69257	12.54206	13.32731	12.99349	12.824188	2015	12.99349	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	ANNUAL	PER_100000_POP	15.42169	13.60602	12.97824	12.54429	12.70579	12.18562	11.99729	11.93583	12.16586	12.5515	12.05745		12.17766	2014	12.05745	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	ANNUAL	PER_100000_POP	11.90847	12.19097	12.98571	13.70388	14.44352	15.00395	16.52201	16.95991	17.52816	18.16382	19.26584	19.89809	18.363164	2015	19.89809	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	792	35.42890329	38.9899684	TUR	Turkey	1	15+	ANNUAL	PER_100000_POP		12.95516	14.06719	15.33743	17.17527	17.34752	17.87408	18.20901	18.55677	19.5718	19.53308	19.12542	18.999216	2015	19.12542	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	800	32.39100438	1.279557331	UGA	Uganda	1	15+	ANNUAL	PER_100000_POP	1.131029	1.184515	1.19281	1.382204	2.038832	2.359156	2.459088	2.391068	2.698449	2.895234	2.986063	2.976094	2.7893816	2015	2.976094	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	ANNUAL	PER_100000_POP	3.713003	3.865193	3.872297	3.856667	3.734467	3.215168	2.321466	1.599938	1.069254	0.91663	0.764054	0.561751	0.9823254	2015	0.561751	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	ANNUAL	PER_100000_POP	17.45739	16.58408	18.96466	20.15079	24.55807	25.51434	25.82844	24.31761	24.78618	24.86333	24.94602	24.73798	24.730224	2015	24.73798	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	818	29.77468534	26.57438204	EGY	Egypt	1	15+	ANNUAL	PER_100000_POP	3.783872	3.794755	3.909591	4.205672	4.44673	4.572777	4.604378	4.617571	4.579978	4.584027	4.592384	4.648178	4.6044276	2015	4.648178	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	826	-2.23830539	53.27691757	GBR	United Kingdom	1	15+	ANNUAL	PER_100000_POP	29.0273	28.32138	26.45098	26.42115	26.08414	25.47455	24.75898	24.12211	22.13842	25.19267			23.8177333333333	2013	25.19267	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	831	-2.200712402	49.71561166	GGY	Guernsey	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	832	-2.136773508	49.22353354	JEY	Jersey	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	833	-4.538190305	54.22880901	IMN	Isle of Man	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	15+	ANNUAL	PER_100000_POP		1.183626	1.163379	1.321162	1.777027	1.881557	1.998399	2.064857	2.204679	2.457818	2.452613	2.477605	2.3315144	2015	2.477605	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
