series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	NUMBER			2						36	3		9	535		8	773	1678	1964	1200	775	1077	715	801	504	443	287	2	407.4	2016	2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	NUMBER	48	22	56	29	149	21	27	164	90	97	59	17	9	8	15	73	13	18	33	64	22	54	44	30	3			25.6666666666667	2014	3	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	NUMBER	70	73	17	133	34	14	23	138	22	1132	44	36	18	78	98	297	127	66	33	28	28	22	109	18	54	15		49	2015	15	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	NUMBER				5																									1993	5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	NUMBER	15	25							2						2	18				369					1			1	2014	1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	NUMBER	23	10	295			21	632	7	53	26	518	411	366	591	24	166	70	423	256	617	135								2010	135	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	C
2017.Q2.G.01	VC_DSR_MORT	Number of deaths due to disaster, total (number)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	NUMBER																																
