geoAreaCode	years	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
458	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	116.8346314	5.452415309	159	MYS	Malaysia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.780	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2000	ANNUAL	FEMALE	PER_100000_POP	1	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	12.790	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2005	ANNUAL	FEMALE	PER_100000_POP	1	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	9.280	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2010	ANNUAL	FEMALE	PER_100000_POP	1	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.050	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2015	ANNUAL	FEMALE	PER_100000_POP	1	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.550	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2000	ANNUAL	MALE	PER_100000_POP	2	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	16.240	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2005	ANNUAL	MALE	PER_100000_POP	2	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	13.720	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2010	ANNUAL	MALE	PER_100000_POP	2	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.560	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2015	ANNUAL	MALE	PER_100000_POP	2	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	10.690	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	14.540	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.510	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	9.810	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
462	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	73.09672546	-0.614385021	143	MDV	Maldives	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.620	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
466	2000	ANNUAL	FEMALE	PER_100000_POP	1	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.750	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2005	ANNUAL	FEMALE	PER_100000_POP	1	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.700	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2010	ANNUAL	FEMALE	PER_100000_POP	1	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.790	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2015	ANNUAL	FEMALE	PER_100000_POP	1	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.800	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2000	ANNUAL	MALE	PER_100000_POP	2	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.920	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2005	ANNUAL	MALE	PER_100000_POP	2	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.880	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2010	ANNUAL	MALE	PER_100000_POP	2	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.940	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2015	ANNUAL	MALE	PER_100000_POP	2	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.640	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.830	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.800	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.880	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
466	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	-3.522016039	17.35311254	147	MLI	Mali	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.740	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
470	2000	ANNUAL	FEMALE	PER_100000_POP	1	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.860	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2005	ANNUAL	FEMALE	PER_100000_POP	1	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.940	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2010	ANNUAL	FEMALE	PER_100000_POP	1	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.690	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2015	ANNUAL	FEMALE	PER_100000_POP	1	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.070	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2000	ANNUAL	MALE	PER_100000_POP	2	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	10.210	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2005	ANNUAL	MALE	PER_100000_POP	2	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.170	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2010	ANNUAL	MALE	PER_100000_POP	2	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	13.290	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2015	ANNUAL	MALE	PER_100000_POP	2	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	10.010	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.500	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.520	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.450	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
470	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	14.44617519	35.89194275	148	MLT	Malta	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.030	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
474	2000	ANNUAL	FEMALE	PER_100000_POP	1	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2005	ANNUAL	FEMALE	PER_100000_POP	1	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2010	ANNUAL	FEMALE	PER_100000_POP	1	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2015	ANNUAL	FEMALE	PER_100000_POP	1	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2000	ANNUAL	MALE	PER_100000_POP	2	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2005	ANNUAL	MALE	PER_100000_POP	2	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2010	ANNUAL	MALE	PER_100000_POP	2	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2015	ANNUAL	MALE	PER_100000_POP	2	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	-60.91544135	14.56086108	156	MTQ	Martinique							
478	2000	ANNUAL	FEMALE	PER_100000_POP	1	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.880	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2005	ANNUAL	FEMALE	PER_100000_POP	1	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.040	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2010	ANNUAL	FEMALE	PER_100000_POP	1	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.320	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2015	ANNUAL	FEMALE	PER_100000_POP	1	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.500	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2000	ANNUAL	MALE	PER_100000_POP	2	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.720	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2005	ANNUAL	MALE	PER_100000_POP	2	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.110	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2010	ANNUAL	MALE	PER_100000_POP	2	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.710	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2015	ANNUAL	MALE	PER_100000_POP	2	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.250	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.800	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.080	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.530	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
478	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	-10.33187259	20.26089546	154	MRT	Mauritania	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.890	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
480	2000	ANNUAL	FEMALE	PER_100000_POP	1	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.490	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2005	ANNUAL	FEMALE	PER_100000_POP	1	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.030	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2010	ANNUAL	FEMALE	PER_100000_POP	1	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.680	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2015	ANNUAL	FEMALE	PER_100000_POP	1	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.720	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2000	ANNUAL	MALE	PER_100000_POP	2	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	19.740	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2005	ANNUAL	MALE	PER_100000_POP	2	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	14.250	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2010	ANNUAL	MALE	PER_100000_POP	2	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	13.060	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2015	ANNUAL	MALE	PER_100000_POP	2	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	15.080	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	12.560	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	9.100	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	8.330	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
480	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	57.568022	-20.28581998	157	MUS	Mauritius	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	9.330	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2000	ANNUAL	FEMALE	PER_100000_POP	1	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.020	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2005	ANNUAL	FEMALE	PER_100000_POP	1	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.360	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2010	ANNUAL	FEMALE	PER_100000_POP	1	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.650	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2015	ANNUAL	FEMALE	PER_100000_POP	1	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.100	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2000	ANNUAL	MALE	PER_100000_POP	2	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	5.770	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2005	ANNUAL	MALE	PER_100000_POP	2	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.590	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2010	ANNUAL	MALE	PER_100000_POP	2	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	6.770	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2015	ANNUAL	MALE	PER_100000_POP	2	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	7.850	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.370	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	3.960	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.190	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
484	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	-102.5148166	23.93378032	144	MEX	Mexico	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	4.960	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
492	2000	ANNUAL	FEMALE	PER_100000_POP	1	7.424214814	43.73532918	140	MCO	Monaco							
492	2005	ANNUAL	FEMALE	PER_100000_POP	1	7.424214814	43.73532918	140	MCO	Monaco							
492	2010	ANNUAL	FEMALE	PER_100000_POP	1	7.424214814	43.73532918	140	MCO	Monaco							
492	2015	ANNUAL	FEMALE	PER_100000_POP	1	7.424214814	43.73532918	140	MCO	Monaco							
492	2000	ANNUAL	MALE	PER_100000_POP	2	7.424214814	43.73532918	140	MCO	Monaco							
492	2005	ANNUAL	MALE	PER_100000_POP	2	7.424214814	43.73532918	140	MCO	Monaco							
492	2010	ANNUAL	MALE	PER_100000_POP	2	7.424214814	43.73532918	140	MCO	Monaco							
492	2015	ANNUAL	MALE	PER_100000_POP	2	7.424214814	43.73532918	140	MCO	Monaco							
492	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	7.424214814	43.73532918	140	MCO	Monaco							
492	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	7.424214814	43.73532918	140	MCO	Monaco							
492	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	7.424214814	43.73532918	140	MCO	Monaco							
492	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	7.424214814	43.73532918	140	MCO	Monaco							
496	2000	ANNUAL	FEMALE	PER_100000_POP	1	103.0728057	46.83892054	151	MNG	Mongolia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	10.980	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
496	2005	ANNUAL	FEMALE	PER_100000_POP	1	103.0728057	46.83892054	151	MNG	Mongolia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	10.150	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
496	2010	ANNUAL	FEMALE	PER_100000_POP	1	103.0728057	46.83892054	151	MNG	Mongolia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	11.380	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
496	2015	ANNUAL	FEMALE	PER_100000_POP	1	103.0728057	46.83892054	151	MNG	Mongolia	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	9.130	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
