geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
196	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	33.22285964	35.05659437	59	CYP	Cyprus	0.98327871734126	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
196	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	33.22285964	35.05659437	59	CYP	Cyprus	0.871707751057004	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
196	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	33.22285964	35.05659437	59	CYP	Cyprus	1.000000000000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
203	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	15.33151382	49.73913871	60	CZE	Czechia	0.97056078490056	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
203	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	15.33151382	49.73913871	60	CZE	Czechia	0.969746419488777	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
203	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	15.33151382	49.73913871	60	CZE	Czechia	0.971508470223261	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
204	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2.339933594	9.65401646	22	BEN	Benin	0.90994959454973	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
204	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	2.339933594	9.65401646	22	BEN	Benin	0.895766667401151	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
204	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	2.339933594	9.65401646	22	BEN	Benin	0.914136517506032	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
208	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	9.326571283	56.03829721	64	DNK	Denmark	0.97227930875125	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
208	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	9.326571283	56.03829721	64	DNK	Denmark	0.960172146367248	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
208	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	9.326571283	56.03829721	64	DNK	Denmark	0.978728427131924	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
212	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-61.3493756	15.43391378	63	DMA	Dominica					
212	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-61.3493756	15.43391378	63	DMA	Dominica					
212	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-61.3493756	15.43391378	63	DMA	Dominica					
214	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-70.49847576	18.89832088	65	DOM	Dominican Republic					
218	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-78.37005241	-1.447785891	67	ECU	Ecuador					
222	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-88.86862995	13.73603564	206	SLV	El Salvador					
226	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
231	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	39.63505296	8.631223181	73	ETH	Ethiopia					
232	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	38.11074289	16.12894644	69	ERI	Eritrea					
232	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	38.11074289	16.12894644	69	ERI	Eritrea					
232	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	38.11074289	16.12894644	69	ERI	Eritrea					
233	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	25.84093481	58.68487172	72	EST	Estonia					
233	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	25.84093481	58.68487172	72	EST	Estonia					
233	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	25.84093481	58.68487172	72	EST	Estonia					
234	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-7.122044325	62.21228119	78	FRO	Faroe Islands					
238	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
239	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	177.9660884	-17.83301566	75	FJI	Fiji					
242	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	177.9660884	-17.83301566	75	FJI	Fiji					
242	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	177.9660884	-17.83301566	75	FJI	Fiji					
246	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	23.308447	61.91586738	74	FIN	Finland					
246	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	23.308447	61.91586738	74	FIN	Finland					
246	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	23.308447	61.91586738	74	FIN	Finland					
248	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2.457288129	46.62660861	77	FRA	France					
250	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	2.457288129	46.62660861	77	FRA	France					
250	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	2.457288129	46.62660861	77	FRA	France					
254	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-53.23619089	3.922673437	95	GUF	French Guiana					
258	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-149.4052367	-17.67709294	191	PYF	French Polynesia					
258	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-149.4052367	-17.67709294	191	PYF	French Polynesia					
258	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-149.4052367	-17.67709294	191	PYF	French Polynesia					
260	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	69.64849091	-49.6068576	14	ATF	French Southern Territories					
260	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	69.64849091	-49.6068576	14	ATF	French Southern Territories					
260	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	42.18274707	11.56004161	62	DJI	Djibouti	0.82110835470362	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
262	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	42.18274707	11.56004161	62	DJI	Djibouti	0.778442236472653	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
262	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	42.18274707	11.56004161	62	DJI	Djibouti	0.849406064975505	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
266	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	11.78727747	-0.60687619	80	GAB	Gabon					
266	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	11.78727747	-0.60687619	80	GAB	Gabon					
266	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	11.78727747	-0.60687619	80	GAB	Gabon					
268	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	43.3713615	42.04813028	82	GEO	Georgia					
268	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	43.3713615	42.04813028	82	GEO	Georgia					
268	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	43.3713615	42.04813028	82	GEO	Georgia					
270	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-15.39944785	13.45295927	88	GMB	Gambia					
270	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-15.39944785	13.45295927	88	GMB	Gambia					
270	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-15.39944785	13.45295927	88	GMB	Gambia					
275	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	35.25694122	31.94347933	189	PSE	State of Palestine					
275	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	35.25694122	31.94347933	189	PSE	State of Palestine					
275	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	35.25694122	31.94347933	189	PSE	State of Palestine					
276	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	10.3806066	51.08862743	61	DEU	Germany					
276	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	10.3806066	51.08862743	61	DEU	Germany					
276	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	10.3806066	51.08862743	61	DEU	Germany					
288	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-1.205623522	7.964825185	84	GHA	Ghana					
288	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-1.205623522	7.964825185	84	GHA	Ghana					
288	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-1.205623522	7.964825185	84	GHA	Ghana					
292	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-5.347561686	36.13895036	85	GIB	Gibraltar					
292	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-5.347561686	36.13895036	85	GIB	Gibraltar					
292	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-157.5643005	1.768837732	122	KIR	Kiribati					
296	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-157.5643005	1.768837732	122	KIR	Kiribati					
296	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-157.5643005	1.768837732	122	KIR	Kiribati					
300	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	22.58307827	39.47301873	91	GRC	Greece					
300	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	22.58307827	39.47301873	91	GRC	Greece					
300	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	22.58307827	39.47301873	91	GRC	Greece					
304	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-41.39371316	74.75625681	93	GRL	Greenland					
304	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-41.39371316	74.75625681	93	GRL	Greenland					
304	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-41.39371316	74.75625681	93	GRL	Greenland					
308	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-61.68248568	12.11238395	92	GRD	Grenada					
308	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-61.68248568	12.11238395	92	GRD	Grenada					
308	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-61.68248568	12.11238395	92	GRD	Grenada					
312	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-61.64762115	16.14416917	87	GLP	Guadeloupe					
312	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-61.64762115	16.14416917	87	GLP	Guadeloupe					
312	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-61.64762115	16.14416917	87	GLP	Guadeloupe					
316	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	144.7029305	13.35485404	96	GUM	Guam					
316	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	144.7029305	13.35485404	96	GUM	Guam					
316	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	144.7029305	13.35485404	96	GUM	Guam					
320	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-91.2312746	15.00273719	94	GTM	Guatemala					
320	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-91.2312746	15.00273719	94	GTM	Guatemala					
320	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-91.2312746	15.00273719	94	GTM	Guatemala					
324	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-11.28173419	11.00210343	86	GIN	Guinea					
324	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-11.28173419	11.00210343	86	GIN	Guinea					
324	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-11.28173419	11.00210343	86	GIN	Guinea					
328	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-58.97322037	4.788012784	97	GUY	Guyana					
328	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-58.97322037	4.788012784	97	GUY	Guyana					
328	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-58.97322037	4.788012784	97	GUY	Guyana					
332	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-72.33640958	18.40426539	102	HTI	Haiti					
332	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-72.33640958	18.40426539	102	HTI	Haiti					
332	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-72.33640958	18.40426539	102	HTI	Haiti					
334	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
334	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
334	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands					
336	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	12.45315803	41.90343751	250	VAT	Holy See					
336	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	12.45315803	41.90343751	250	VAT	Holy See					
336	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	12.45315803	41.90343751	250	VAT	Holy See					
340	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-86.59974381	14.82243161	100	HND	Honduras					
340	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-86.59974381	14.82243161	100	HND	Honduras					
340	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-86.59974381	14.82243161	100	HND	Honduras					
344	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	0.82271905000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
344	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	0.822712236124208	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
344	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	0.822719050000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
348	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	19.41221519	47.1651448	103	HUN	Hungary					
348	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	19.41221519	47.1651448	103	HUN	Hungary					
348	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	19.41221519	47.1651448	103	HUN	Hungary					
352	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-19.02116966	64.79134763	111	ISL	Iceland					
352	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-19.02116966	64.79134763	111	ISL	Iceland					
352	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-19.02116966	64.79134763	111	ISL	Iceland					
356	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	79.3608464	22.34642074	106	IND	India					
356	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	79.3608464	22.34642074	106	IND	India					
356	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	79.3608464	22.34642074	106	IND	India					
360	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	113.9174	-0.994582204	104	IDN	Indonesia					
360	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	113.9174	-0.994582204	104	IDN	Indonesia					
360	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	113.9174	-0.994582204	104	IDN	Indonesia					
364	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)					
364	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)					
364	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)					
368	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	43.76606267	33.05013795	110	IRQ	Iraq					
368	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	43.76606267	33.05013795	110	IRQ	Iraq					
368	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	43.76606267	33.05013795	110	IRQ	Iraq					
372	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-7.121425272	53.25274054	108	IRL	Ireland					
372	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-7.121425272	53.25274054	108	IRL	Ireland					
372	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-7.121425272	53.25274054	108	IRL	Ireland					
376	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	34.62277992	31.06164552	112	ISR	Israel					
376	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	34.62277992	31.06164552	112	ISR	Israel					
376	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	34.62277992	31.06164552	112	ISR	Israel					
380	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	12.57022427	42.79917282	113	ITA	Italy					
380	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	12.57022427	42.79917282	113	ITA	Italy					
380	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	12.57022427	42.79917282	113	ITA	Italy					
384	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	0.88856371362449	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
384	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	0.875557759968631	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
384	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	0.896663613832597	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
