series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	254	-53.23619089	3.922673437	GUF	French Guiana	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	262	42.18274707	11.56004161	DJI	Djibouti	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	262	42.18274707	11.56004161	DJI	Djibouti	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	266	11.78727747	-0.60687619	GAB	Gabon	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	266	11.78727747	-0.60687619	GAB	Gabon	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	268	43.3713615	42.04813028	GEO	Georgia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	268	43.3713615	42.04813028	GEO	Georgia	3	ANNUAL	URBAN	PERCENT	6.16722	6.43914	6.71106	7.40275	8.3175	9.22235	10.11728	11.0023	11.87741	12.74261	13.5979	14.44328	15.27874	15.84428	16.40981	16.97534	15.79029	2015	16.97534	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	270	-15.39944785	13.45295927	GMB	Gambia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	270	-15.39944785	13.45295927	GMB	Gambia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	275	35.25694122	31.94347933	PSE	State of Palestine	2	ANNUAL	ALLAREA	PERCENT	57.73402	57.90256	58.07146	58.24052	58.40993	58.5795	58.74931	58.91947	59.08977	59.26061	59.43201	59.60406	59.77658	59.94965	60.1234	60.26471	59.94368	2015	60.26471	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	275	35.25694122	31.94347933	PSE	State of Palestine	3	ANNUAL	URBAN	PERCENT	60.59044	60.76249	60.93455	61.10661	61.27867	61.45072	61.62278	61.79484	61.9669	62.13896	62.31101	62.48307	62.65513	62.82719	62.99924	63.12756	62.818438	2015	63.12756	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	RURAL	PERCENT	92.58408	92.58408	92.58408	92.58408	92.47119	92.3583	92.24541	92.13252	92.01963	91.90674	91.79385	91.68096	91.56807	91.56807	91.56807	91.56807	91.590648	2015	91.56807	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	276	10.3806066	51.08862743	DEU	Germany	2	ANNUAL	ALLAREA	PERCENT	96.4691	96.47155	96.4748	96.47795	96.35812	96.23881	96.12334	96.0111	95.89876	95.78625	95.6737	95.56103	95.44847	95.45899	95.46961	95.48039	95.483698	2015	95.48039	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	276	10.3806066	51.08862743	DEU	Germany	3	ANNUAL	URBAN	PERCENT	97.90527	97.90527	97.90527	97.90527	97.77883	97.6524	97.52596	97.39952	97.27309	97.14665	97.02021	96.89378	96.76734	96.76734	96.76734	96.76734	96.792628	2015	96.76734	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	288	-1.205623522	7.964825185	GHA	Ghana	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	288	-1.205623522	7.964825185	GHA	Ghana	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	292	-5.347561686	36.13895036	GIB	Gibraltar	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	292	-5.347561686	36.13895036	GIB	Gibraltar	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	296	-157.5643005	1.768837732	KIR	Kiribati	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	296	-157.5643005	1.768837732	KIR	Kiribati	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	300	22.58307827	39.47301873	GRC	Greece	2	ANNUAL	ALLAREA	PERCENT	72.687	72.82126	73.0093	73.19505	73.37909	73.5606	73.73987	73.9172	74.09259	74.26553	74.4327	74.57289	74.71016	74.84399	74.97445	75.24714	74.869726	2015	75.24714	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	300	22.58307827	39.47301873	GRC	Greece	3	ANNUAL	URBAN	PERCENT	80.47292	80.51043	80.54794	80.58545	80.62296	80.66047	80.69798	80.73549	80.773	80.81051	80.84331	80.84345	80.84359	80.84373	80.84387	81.02972	80.880872	2015	81.02972	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	304	-41.39371316	74.75625681	GRL	Greenland	2	ANNUAL	ALLAREA	PERCENT	93.20519	93.20519	93.20519	93.20519	93.20519	93.20519	93.19693	93.18379	93.17056	93.15726	93.14387	93.13035	93.11665	93.10285	93.08896	93.07498	93.102758	2015	93.07498	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	304	-41.39371316	74.75625681	GRL	Greenland	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	308	-61.68248568	12.11238395	GRD	Grenada	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	308	-61.68248568	12.11238395	GRD	Grenada	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	316	144.7029305	13.35485404	GUM	Guam	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	316	144.7029305	13.35485404	GUM	Guam	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	320	-91.2312746	15.00273719	GTM	Guatemala	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	320	-91.2312746	15.00273719	GTM	Guatemala	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	324	-11.28173419	11.00210343	GIN	Guinea	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	324	-11.28173419	11.00210343	GIN	Guinea	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	328	-58.97322037	4.788012784	GUY	Guyana	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	328	-58.97322037	4.788012784	GUY	Guyana	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	332	-72.33640958	18.40426539	HTI	Haiti	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	332	-72.33640958	18.40426539	HTI	Haiti	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	336	12.45315803	41.90343751	VAT	Holy See	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	336	12.45315803	41.90343751	VAT	Holy See	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	340	-86.59974381	14.82243161	HND	Honduras	3	ANNUAL	URBAN	PERCENT	14.68991	14.67786	14.66581	14.65376	14.64171	14.62966	14.61761	14.60556	14.59351	14.58146	14.56941	14.55736	14.54531	14.53326	14.52121	14.50916	14.53326	2015	14.50916	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	ALLAREA	PERCENT	16.72412	16.72412	16.72412	16.72412	16.67903	16.63407	16.58924	16.54453	16.49995	16.4555	16.41118	16.36698	16.32291	16.27897	16.23515	16.19147	16.279096	2015	16.19147	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	ANNUAL	URBAN	PERCENT	16.72412	16.72412	16.72412	16.72412	16.67903	16.63407	16.58924	16.54453	16.49995	16.4555	16.41118	16.36698	16.32291	16.27897	16.23515	16.19147	16.279096	2015	16.19147	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	ALLAREA	PERCENT	52.27091	52.27356	52.28499	52.29634	54.66177	57.0495	59.46303	61.89931	64.35818	66.83896	69.34179	71.86625	74.41184	75.41714	75.52932	75.63932	74.572774	2015	75.63932	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	348	19.41221519	47.1651448	HUN	Hungary	3	ANNUAL	URBAN	PERCENT	53.25329	53.25329	53.25329	53.25329	56.38314	59.51299	62.64284	65.77269	68.90254	72.0324	75.16225	78.2921	81.42195	82.56298	82.56298	82.56298	81.480598	2015	82.56298	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	ALLAREA	PERCENT	68.5551	68.58173	68.60816	68.63372	68.65822	68.68234	68.70626	68.72958	68.75252	68.77526	68.79741	68.81897	68.83974	68.85974	68.87933	68.89795	68.859146	2015	68.89795	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	352	-19.02116966	64.79134763	ISL	Iceland	3	ANNUAL	URBAN	PERCENT	70.04333	70.04435	70.04537	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	70.04608	2015	70.04608	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	356	79.3608464	22.34642074	IND	India	1	ANNUAL	RURAL	PERCENT	9.46441	10.85879	12.25316	13.64754	15.04192	16.43629	17.83067	19.23325	20.63701	22.04195	23.44807	24.85537	26.26385	27.6735	29.08433	30.53218	27.681846	2015	30.53218	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	356	79.3608464	22.34642074	IND	India	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	356	79.3608464	22.34642074	IND	India	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	360	113.9174	-0.994582204	IDN	Indonesia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	RURAL	PERCENT	11.38845	12.62153	13.85462	15.0877	16.32078	17.38456	18.44835	19.51213	20.57591	21.63969	22.70347	23.76725	24.83103	25.89482	25.89482	25.89482	25.256548	2015	25.89482	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	ALLAREA	PERCENT	20.84001	21.30648	21.77182	22.23602	22.69908	23.72151	24.74401	25.7668	26.78975	27.81275	28.83602	29.86055	30.88668	31.91402	31.92506	31.93732	31.304726	2015	31.93732	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	368	43.76606267	33.05013795	IRQ	Iraq	3	ANNUAL	URBAN	PERCENT	25.28712	25.39313	25.49915	25.60516	25.71118	26.73597	27.76076	28.78555	29.81034	30.83513	31.85992	32.88471	33.9095	34.93428	34.93428	34.93428	34.31941	2015	34.93428	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	ALLAREA	PERCENT	35.83443	38.02064	40.31105	42.63861	44.98302	47.39841	49.83271	52.28284	54.74918	57.23082	59.72821	62.24117	64.7712	67.31921	69.74677	70.26709	66.869088	2015	70.26709	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	372	-7.121425272	53.25274054	IRL	Ireland	3	ANNUAL	URBAN	PERCENT	43.63969	46.7737	49.90449	53.03208	56.15647	59.27764	62.39561	65.51038	68.62193	71.73028	74.83542	77.93735	81.03608	84.1316	87.24645	87.72884	83.616064	2015	87.72884	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	RURAL	PERCENT	77.65822	78.57904	79.49985	80.42066	81.34148	82.26229	83.18311	84.10392	85.02473	85.94555	86.86636	87.78717	88.70799	89.6288	90.54962	91.47043	89.628802	2015	91.47043	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	ALLAREA	PERCENT	78.8531	79.81456	80.77606	81.73762	82.69923	83.66088	84.62259	85.58433	86.54613	87.50798	88.46988	89.43186	90.39391	91.35601	92.31819	93.28042	91.356078	2015	93.28042	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	376	34.62277992	31.06164552	ISR	Israel	3	ANNUAL	URBAN	PERCENT	78.96835	79.93278	80.89721	81.86164	82.82607	83.79051	84.75494	85.71937	86.6838	87.64823	88.61266	89.57709	90.54152	91.50596	92.47039	93.43482	91.505956	2015	93.43482	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	RURAL	PERCENT							94.01203	93.97194	93.93185	93.89176	93.85167	93.81158	93.77149	93.73141	93.69132	93.69132	93.739424	2015	93.69132	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	ALLAREA	PERCENT							95.73137	95.69274	95.65411	95.61545	95.57681	95.53814	95.49944	95.46099	95.42276	95.42635	95.469536	2015	95.42635	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	380	12.57022427	42.79917282	ITA	Italy	3	ANNUAL	URBAN	PERCENT							96.54583	96.5035	96.46117	96.41883	96.3765	96.33417	96.29184	96.24951	96.20717	96.20717	96.257972	2015	96.20717	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	388	-77.31068409	18.15616857	JAM	Jamaica	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	ALLAREA	PERCENT	98.21432	98.39601	98.57119	98.72758	98.87126	99.00836	99.13887	99.26281	99.38018	99.49099	99.59523	99.69292	99.78407	99.82935	99.82304	99.79829	99.785534	2015	99.79829	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	392	139.2716103	36.6554539	JPN	Japan	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_SAFE	Proportion of population using safely managed sanitation services	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	ANNUAL	URBAN	PERCENT	69.34602	69.34602	69.20285	69.05969	68.91653	68.77336	68.6302	68.48704	68.34387	68.20071	68.05755	67.91439	67.77122	67.62806	67.4849	67.34173	67.62806	2015	67.34173	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
