geoAreaCode	years	Age	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source
524	2012	<1Y	ANNUAL	NUMBER	1	83.94678863	28.25866332	170	NPL	Nepal	SH_DYN_IMRTN	Infant deaths, total (number)	19450	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2013	<1Y	ANNUAL	NUMBER	1	83.94678863	28.25866332	170	NPL	Nepal	SH_DYN_IMRTN	Infant deaths, total (number)	17990	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2014	<1Y	ANNUAL	NUMBER	1	83.94678863	28.25866332	170	NPL	Nepal	SH_DYN_IMRTN	Infant deaths, total (number)	16885	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
524	2015	<1Y	ANNUAL	NUMBER	1	83.94678863	28.25866332	170	NPL	Nepal	SH_DYN_IMRTN	Infant deaths, total (number)	16144	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2000	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	978	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2001	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	971	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2002	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	970	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2003	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	948	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2004	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	938	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2005	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	913	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2006	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	854	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2007	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	804	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2008	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	733	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2009	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	668	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2010	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	634	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2011	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	612	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2012	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	599	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2013	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	575	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2014	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	586	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
528	2015	<1Y	ANNUAL	NUMBER	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_DYN_IMRTN	Infant deaths, total (number)	576	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
530	2000	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2001	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2002	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2003	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2004	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2005	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2006	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2007	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2008	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2009	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2010	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2011	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2012	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2013	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2014	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
530	2015	<1Y	ANNUAL	NUMBER	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles						
531	2000	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2001	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2002	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2003	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2004	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2005	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2006	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2007	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2008	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2009	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2010	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2011	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2012	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2013	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2014	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
531	2015	<1Y	ANNUAL	NUMBER	1	-68.95033464	12.15058042	56	CUW	Curaçao						
533	2000	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2001	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2002	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2003	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2004	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2005	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2006	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2007	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2008	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2009	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2010	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2011	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2012	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2013	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2014	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
533	2015	<1Y	ANNUAL	NUMBER	1	-69.97050586	12.50878756	1	ABW	Aruba						
534	2000	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2001	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2002	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2003	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2004	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2005	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2006	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2007	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2008	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2009	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2010	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2011	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2012	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2013	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2014	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
534	2015	<1Y	ANNUAL	NUMBER	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)						
540	2000	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2001	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2002	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2003	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2004	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2005	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2006	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2007	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2008	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2009	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2010	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2011	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2012	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2013	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2014	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
540	2015	<1Y	ANNUAL	NUMBER	1	165.5067368	-21.41742531	162	NCL	New Caledonia						
548	2000	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	143	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2001	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	141	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2002	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	139	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2003	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	138	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2004	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	139	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2005	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	143	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2006	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	151	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2007	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	162	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2008	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	173	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2009	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	183	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2010	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	188	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2011	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	187	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2012	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	181	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2013	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	172	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2014	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	163	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
548	2015	<1Y	ANNUAL	NUMBER	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_DYN_IMRTN	Infant deaths, total (number)	157	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2000	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	326	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2001	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	316	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2002	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	315	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2003	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	316	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2004	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	314	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2005	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	317	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2006	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	323	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2007	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	335	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2008	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	346	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2009	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	347	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2010	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	342	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2011	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	333	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2012	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	319	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2013	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	309	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2014	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	293	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
554	2015	<1Y	ANNUAL	NUMBER	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_DYN_IMRTN	Infant deaths, total (number)	280	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2000	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	4444	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2001	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	4201	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2002	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3958	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2003	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3749	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2004	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3556	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2005	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3395	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2006	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3268	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2007	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3168	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2008	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	3071	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2009	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2977	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2010	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2878	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2011	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2753	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2012	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2614	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2013	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2484	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2014	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2360	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
558	2015	<1Y	ANNUAL	NUMBER	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_DYN_IMRTN	Infant deaths, total (number)	2251	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2000	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	57822	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2001	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	57579	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2002	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	57133	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2003	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	56422	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2004	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	55600	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2005	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	54822	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2006	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	54067	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2007	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	53388	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2008	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	52844	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2009	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	52502	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2010	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	52273	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2011	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	52166	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2012	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	52316	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2013	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	52711	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
562	2014	<1Y	ANNUAL	NUMBER	1	9.400167877	17.42143036	163	NER	Niger	SH_DYN_IMRTN	Infant deaths, total (number)	53439	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
