series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	FEMALE	PERCENT	8.9109	7.9208	12.8713	12.8713	12.8713	15.8416	21.7822	21.7822	21.7822	21.7822	23.7624	18.8119	19.802	19.802	18.8119	20.7921	21.7822	22.7723	20.7921	2017	22.7723	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	FEMALE	PERCENT								8.642	11.1111	11.1111	11.1111	11.1111	12.3457	17.284	14.8148	17.284	17.284	23.4568	18.02472	2017	23.4568	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	FEMALE	PERCENT	0.6154	0.6154	0.6154	10.7692	10.7692	10.7692	10.7692	10.7692	10.4615	10.4615	10.4615	10.4615	16.962	16.962	16.962	16.962	16.962	20.5063	17.67086	2017	20.5063	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	FEMALE	PERCENT	30	30	30	30	30	34.8	34.8	34.8	34.8	34.8	39.2	39.2	39.2	39.2	39.2	39.6	39.6	39.6	39.44	2017	39.6	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	FEMALE	PERCENT						2.4096	2.4096	2.4096	0	0	0	0	1.1905	1.1905	1.1905	1.1905	1.1765	1.1765	1.1849	2017	1.1765	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	FEMALE	PERCENT	22.2222	25	25	26.3889	26.3889	25	26.9231	26.9231	26.9231	26.9231	26.8657	24.359	24.359	24.359	25.641	41.3462	41.3462	41.3462	34.80772	2017	41.3462	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2632	5.2632	5.2632	10.5263	5.26318	2017	10.5263	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	FEMALE	PERCENT	5.8537	5.8537	5.8537					17.3252	17.3252	33.165	33.165	33.165	33.165	33.165	29.913	29.4807	29.5492	29.5798	30.33754	2017	29.5798	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	FEMALE	PERCENT	36	36	36	36.6667	36.6667	36.6667	36.6667	36.6667	39.3333	41.3333	42	40.6667	40.6667	38.6667	38.6667	37.3333	37.3333	38	38	2017	38	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	FEMALE	PERCENT	0	0	0	1.9231	1.9231	3.8462	3.8462	3.8462	3.8462	3.8462	3.8462	3.8462	1.9231	0	0	0	0	0	0	2017	0	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	FEMALE	PERCENT	29.1667	30.8333	30.8333	29.1667	28.3333	28.3333	32.2314	32.2314	33.0579	33.6066	33.6066	33.6066	32.2314	32.2314	33.8843	31.405	31.405	34.1667	32.61848	2017	34.1667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	FEMALE	PERCENT	9.6774	9.6774	20.6522	20.6522	20.6522	20.6522	20.6522	18.4783	18.4783	18.4783	20.6522	20.6522	40.2174	40.2174	40.2174	39.1304	41.3043	45.6522	41.30434	2017	45.6522	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	FEMALE	PERCENT	1.2048	1.2048	1.2048	1.2048	1.2048	12.3894	12.3894	12.3894	12.3894	12.3894	9.7345		13.2743	13.2743	13.2743	13.2743	13.2743	16.9591	14.01126	2017	16.9591	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	FEMALE	PERCENT		3.4188	3.4188	3.4188	6.6667	4.7222	6.3889	6.1111	6.9832	6.9832	6.9832	6.9832	6.8182	6.6667	6.6667	6.6667	5.5556	5.5556	6.22226	2017	5.5556	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	FEMALE	PERCENT	36.3636	36.3636	35.7576	36.3636	36.3636	38.1818	37.8698	37.8698	36.0947	36.0947	39.645	39.645	39.645	39.645	39.645	39.645	39.645	39.645	39.645	2017	39.645	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	FEMALE	PERCENT	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	3.0303	9.0909	9.0909	5.45454	2017	9.0909	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	2.5	2017	12.5	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	FEMALE	PERCENT				21.6374	21.6374	21.345	21.345	21.345	21.0526	22.4852	22.2222	22.2222	22.5146	22.5146	20.743	20.743	20.5882	20.5882	21.0354	2017	20.5882	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	FEMALE	PERCENT	9.7222	9.8592	9.8592	9.8592	9.8592	16.6667	16.6667	16.6667	16.6667	16.6667	8.4507	8.4507	8.4507	8.4507	8.4507	19.2982	18.3099	18.3099	14.56388	2017	18.3099	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	FEMALE	PERCENT	1.8349	1.8349	1.8349	0.9174	0.9174	0.9174	0.9174	0.9174	0.9174	0.9174	0.9174	0.9174	0.9174	2.7027	2.7027	2.7027	2.7027	2.7027	2.7027	2017	2.7027	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	FEMALE	PERCENT	2.5	2.5	2.5	2.5	10	10	10	10	10	12.5	12.5	12.5	12.5	12.5	15	15	15	13.75	14.25	2017	13.75	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	FEMALE	PERCENT	10.8333	20	18.3333	18.3333	18.3333	18.3333	18.3333	29.1667	29.1667	29.1667	27.5	27.5	21.5385	21.5385	22.3077	22.3077	22.3077	27.6923	23.23078	2017	27.6923	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	FEMALE	PERCENT	12.4424	11.2613	17.757	17.757	17.757	15.2542	15.678	15.2542	20.5021	20.5021	20.9738	22.1429	22.8873	22.8873	27.3356	27.2414	27.2414	29.4521	26.83156	2017	29.4521	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	FEMALE	PERCENT	13.0435	13.0435	20.2174	20.2174	20.2174	20.2174	20.4348	20.4348	20.4348	20.2174	20	20	23.6957	23.6957	24.3478	24.1304	27.3913	28.0435	25.52174	2017	28.0435	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	FEMALE	PERCENT	18.6957	17.3913	18.6957	19.1304	19.1304	19.1304	21.3043	21.3043	28.2609	28.2609	27.3913	27.3913	28.6957	28.6957	31.3043	31.3043	34.7826	34.7826	32.1739	2017	34.7826	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	FEMALE	PERCENT	7.8431	7.8431	7.8431	7.8431		14	14	14	14	10	10	10	10	14	11	13.7255	13.7255	13.7255	13.2353	2017	13.7255	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	FEMALE	PERCENT				26.1364	26.1364	25.2874	25.2874	25.2874	29.2308	29.2308	29.2308	29.2308	32.3077	38.4615	38.4615	38.4615	38.4615	38.4615	38.4615	2017	38.4615	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	FEMALE	PERCENT							0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	FEMALE	PERCENT	7.2886	10.7246	10.7246	10.7246	10.7246	11.4458	11.1782	11.1782	9.3939	11.3772	11.3772	11.3772	11.2121	13.3495	13.5135	13.7157	13.7157	20.6687	14.99262	2017	20.6687	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	FEMALE	PERCENT	7.7098	7.7098	7.5724	7.5724	9.7778	9.8434	9.8434	9.8434	14	14	14	14	13.5556	13.5556	13.5556	13.5556	13.5556	15.7778	14.00004	2017	15.7778	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	FEMALE	PERCENT	17.1429	25.7143	25.6757	25.6757	48.75	48.75	48.75	48.75	48.75	56.25	56.25	56.25	56.25	56.25	63.75	63.75	63.75	61.25	61.75	2017	61.25	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	FEMALE	PERCENT	13.3333	13.3333	13.3333	13.3333	13.3333	0	0	0	6.6667	6.6667	6.6667	6.6667	6.6667	6.6667	6.6667	6.6667	13.3333	13.3333	9.33334	2017	13.3333	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	FEMALE	PERCENT	11.1111	11.1111	11.1111	11.1111	11.1111	11.1111	11.1111	5.5556	11.1111	11.1111	11.1111	11.1111	16.6667	16.6667	16.6667	16.6667	16.6667	16.6667	16.6667	2017	16.6667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	FEMALE	PERCENT	4.7619	4.7619	22.7273	22.7273	22.7273	22.7273	18.1818	18.1818	18.1818	18.1818	21.7391	14.2857	17.3913	17.3913	13.0435	13.0435	13.0435	13.0435	13.91306	2017	13.0435	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	FEMALE	PERCENT	13.3333	13.3333	16.6667	16.6667	16.6667	16.6667	16.6667	11.6667	11.6667	15	16.6667	16.6667	18.3333	16.6667	18.3333	16.6667	16.6667	26.6667	19.00002	2017	26.6667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	FEMALE	PERCENT	9.0909	9.0909	9.0909	9.0909	9.0909	9.0909	9.0909	7.2727	1.8182	7.2727	7.2727	18.1818	18.1818	18.1818	18.1818	18.1818	18.1818	18.1818	18.1818	2017	18.1818	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	FEMALE	PERCENT					0	0	0	0	0	0	0	0	0	19.8675	19.8675	19.8675	19.8675	19.8675	19.8675	2017	19.8675	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	FEMALE	PERCENT	12.1429	12.1429	16.6667	19.1667	19.1667	19.1667	19.1667	19.1667	22	22	22.6667	22.6667	22.6667	42.6667	43.3333	42.6667	42.6667	42.6667	42.80002	2017	42.6667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	FEMALE	PERCENT								20.4	20.4	21.6	21.6	21.6	22	33.2	33.6	34	34	34.4	33.84	2017	34.4	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	FEMALE	PERCENT	23.5294	23.5294	23.5294	29.4118	29.4118	29.4118	29.4118	29.4118	23.5294	23.5294	23.5294	23.5294	43.75	43.75	43.75	43.75	43.75	21.2121	39.24242	2017	21.2121	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	FEMALE	PERCENT	8.75	8.75	8.75	14.5161	14.5161	14.5161	14.5161	14.5161	13.2231	13.2231	13.2231	13.2231	12.9032	12.3967	12.0968	12.3967	12.3967	12.3967	12.33672	2017	12.3967	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	FEMALE	PERCENT	4.3011	6.4516	11.7647	11.7647	15.9574	15.9574	15.9574	24.4681	24.4681	24.4681	23.4043	23.4043	22.2222	24.2424	25.2525	25.2525	23.0769	23.7624	24.31734	2017	23.7624	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	FEMALE	PERCENT	12.6667	14	14	19.3333	19.3333	16.6667	16.6667	20	19.3333	19.3333	18	15.3333	16	18.6667	18.6667	18.6667	18.6667	20	18.93336	2017	20	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	FEMALE	PERCENT	26	26	26	27.3092	27.3092	27.3092	27.3092	27.3092	25.7606	25.7606	25.7606	25.7606	24.4	24.4	24.2972	24.2972	24.2972	26.7206	24.80244	2017	26.7206	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	FEMALE	PERCENT	7.7778	12.2222	12.2222	12.2222	12.2222	12.2222	12.2222	12.2222	12.2222	13.3333	14.4444	14.4444	32.2222	32.2222	33.3333	36.6667	36.6667	36.6667	35.11112	2017	36.6667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	FEMALE	PERCENT							8	7.8067	8.2031		6.8646	6.7766	6.7766	13.8182	13.8182	13.8182	13.8182	24.2424	15.90304	2017	24.2424	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	FEMALE	PERCENT	30	29.8246	29.8246	29.8246	29.8246	32.75	32.75	32.75	33	33	44.5	44.5	42.25	42.25	44.75	41.5	42	42.1717	42.53434	2017	42.1717	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	FEMALE	PERCENT	14	9.3333	10	10	10	10	16	16.6667	16	15.2381	14.9533	14.9533	14.9533	14.9533	31.4815	31.4815	31.4815	32.5926	28.39808	2017	32.5926	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	FEMALE	PERCENT	21.5517	28.2857	28.2857	28.2857	28.2857	36	36	36	36.5714	36.2857	36.5714	36.5714	36	36	39.7143	41.1429	40	39.1429	39.20002	2017	39.1429	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	FEMALE	PERCENT													26.506	26.506	26.506	26.506	26.506	28.4595	26.8967	2017	28.4595	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	FEMALE	PERCENT	8.75	8.75	9.7222	9.7222	9.7222	9.7222	14.6667	17.7778	18.0587	18.0587	18.9189	25.5605								2011	25.5605	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	FEMALE	PERCENT	15.6863		17.6471	17.6471	17.6471	19.6078	25.4902	25.4902	25.4902	25.4902	25.4902	9.8039	11.7647	11.7647	11.7647	11.7647	25.4902	25.4902	17.2549	2017	25.4902	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	FEMALE	PERCENT	3.0769	3.0769	3.0769	3.0769	10.7692	10.7692	10.7692	10.7692	10.7692	13.8462	13.6364	13.6364	13.6364	13.6364	6.1538	6.1538	6.1538	6.1538	7.65032	2017	6.1538	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	FEMALE	PERCENT	42.6934	42.6934	42.6934	45.2722	45.2722	45.2722	45.2722	47.2779	46.9914	46.9914	46.4183	44.9857	44.6991	44.6991	44.9857	43.553	43.553	43.553	44.06876	2017	43.553	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
