series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PER_100000_POP	23.8	23.8	23.9	23.8	23.2	23.2	22.9	22.9	22.9	22.8	22.8	20.7	20.5	20.5	21.46	2013	20.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PER_100000_POP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	0	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PER_100000_POP	8.1	6.6	7.4	6.7	6.3	5.3	5.2	4.9	5.5	4.6	4.3	3.5	3	3.8	3.84	2013	3.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PER_100000_POP	16.8	16.8	16.8	16.9	4.7	0	1.9	2.9	1.9	3.8	2.9	17.4	17.4	1.9	8.68	2013	1.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PER_100000_POP	17.3	17.2	17.3	17.3	5.8	3.8	3.8	5.8	9.6	1.9	1.9	3.8	5.7	5.7	3.8	2013	5.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PER_100000_POP	15.6	15.5	15.3	40.6	0	15.1	5	14.9	14.8	9.8	14.7	9.7	9.6	4.8	9.72	2013	4.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PER_100000_POP	14.8	14.5	14.7	14.7	15.1	15.1	15	15.1	15.3	15.6	15.7	15.7	14.2	14.2	15.08	2013	14.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PER_100000_POP	15.3	15.3	15.6	15.3	13.7	13.6	15.9	14.5	15.2	13.4	13.1	13.9	9.7	10	12.02	2013	10	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PER_100000_POP	17.3	17.5	17.7	18.1	17.5	17.5	17.8	17.9	18	18	17.9	18	16.9	16.8	17.52	2013	16.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PER_100000_POP	9.4	11.8	8.8	11.6	11.9	14.3	16.6	16.9	22	22.9	24.1	23.4	22	20.7	22.62	2013	20.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PER_100000_POP	16.1	16.3	15.4	15.2	15.5	16	16.6	16.6	16.3	15.2	14.9	15.8	14.3	13.9	14.82	2013	13.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PER_100000_POP	9.9	9.7	10.2	10.2	9.5	9.6	9.7	9.5	7.7	4.4	4.4	8.4	5.2	10.5	6.58	2013	10.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PER_100000_POP	18.6	16.6	17.2	16.5	16.9	16	15	16.3	16.5	13.2	12	12.8	11	10.3	11.86	2013	10.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PER_100000_POP	19.3	21.5	21.2	19.4	18.6	16.3	14.4	13.1	12.1	12	11.2	10.8	7.9	7.8	9.94	2013	7.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PER_100000_POP	26.4	26.3	26.7	27.2	27.5	27.6	27.8	28.1	27.9	28	28.2	28.2	27.3	27.5	27.84	2013	27.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PER_100000_POP	17.1	16.9	17.1	17.4	17.6	17.8	18.1	17.9	17.8	17.8	18	17.9	16.7	16.6	17.4	2013	16.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PER_100000_POP	15.2	13.8	14.5	13.4	13.5	12.2	13.6	12.3	11.5	11.2	9.8	10.6	10	8.9	10.1	2013	8.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PER_100000_POP	30	30.2	30.2	30.6	30.8	33.5	37.6	25.2	24.1	19.2	16.9	14.2	13.6	15.2	15.82	2013	15.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PER_100000_POP	12.3	12.8	11.4	11.5	12	12.9	12.7	13.7	14.7	13.1	10.9	9.7	9.4	8.7	10.36	2013	8.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PER_100000_POP	20.2	21.2	22.8	24.6	23.9	23.6	22.8	23.2	20.8	19.2	18.5	19.5	19.6	18.9	19.14	2013	18.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PER_100000_POP	31.2	31.1	30.9	30.8	30.6	30.7	30.5	30.5	30.3	30.4	30.7	31.2	32	32.1	31.28	2013	32.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PER_100000_POP	13.2	13	12.8	12.6	12.4	12.2	12	11.9	11.7	11.6	11.5	17	16.8	16.6	14.7	2013	16.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PER_100000_POP	19.8	15.8	23.7	17.3	20.2	16.3	13.1	17.6	12.2	16	9	24	8.8	18.1	15.18	2013	18.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PER_100000_POP	4.6	5.6	4.6	10.2	7.4	8.3	12.9	8.3	5.5	8.2	3.7	3.7	5.5	8.2	5.86	2013	8.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PER_100000_POP	11.1	10.9	10.7	10.5	6.8	16.8	10	9.9	3.3	6.5	0	3.2	3.2	3.2	3.22	2013	3.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PER_100000_POP	12.9	10.6	15.2	14.9	31.8	32.3	31.5	31.8	31.5	31.2	31.4	31.1	30.8	31.1	31.12	2013	31.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PER_100000_POP	20.8	21	21.1	21.3	22.3	25	23.9	25.3	25.3	23.6	24.9	26.6	27.8	27.4	26.06	2013	27.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PER_100000_POP	26.7	26.8	27.2	27.2	27.4	27.5	27.4	27.6	27.7	27.7	27.8	27.9	27.2	27.2	27.56	2013	27.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PER_100000_POP	10.2	12.5	8.3	8.6	9.6	8.7	10	11	10.3	9.4	7.9	8.6	8	7.7	8.32	2013	7.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PER_100000_POP	13.8	12.3	19.4	17.8	9.3	10.3	12.5	18	6.7	9.9	14.3	12	8.7	8.6	10.7	2013	8.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PER_100000_POP	28.6	29.4	28.8	28.8	29	29.1	29	29.1	29.1	29	29.1	29	27.8	27.3	28.44	2013	27.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PER_100000_POP	6.7	5.9	6.3	6.8	6	4.8	5	5.8	5.7	4.4	5.1	4.7	3.5	3.6	4.26	2013	3.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PER_100000_POP	15.3	15.1	14.3	15.3	14.5	13.8	12.3	12.6	14.5	9.6	8.8	8	8.6	6.6	8.32	2013	6.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PER_100000_POP	23.6	23.5	23.6	23.7	23.8	24	24.2	24	24.1	24.3	24.1	24	24.4	24.5	24.26	2013	24.5	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PER_100000_POP	15.8	15	14.1	13	14.3	13.4	13.8	15.5	11	8.9	7.2	7.2	6.6	6.4	7.26	2013	6.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PER_100000_POP	25.8	25.9	25.9	25.7	25.6	25.6	25.4	25.4	25.3	25.5	25.8	26.1	25.4	25.4	25.64	2013	25.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PER_100000_POP	43.6	37.8	39.4	42.9	40.7	37.4	40.2	30.1	27.6	27.1	27.1	26.9	25.8	25.1	26.4	2013	25.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PER_100000_POP	25.7	25.7	26.2	26.9	27	26.9	27	27.2	27.9	27.7	27.4	27.2	28	28.2	27.7	2013	28.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PER_100000_POP	15.6	14.6	13.8	13.6	11.8	10.8	9.7	8.8	7	5.9	5.4	4.8	4.3	3.7	4.82	2013	3.7	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PER_100000_POP	24.1	24.1	24.1	23.9	23.9	23.9	23.6	23.4	23.4	23.4	23.7	24.2	28.5	27.9	25.54	2013	27.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PER_100000_POP	25.9	12.9	17.9	20.3	29.4	26.4	24.7	25.5	24.3	26.7	22.5	21.9	20.8	19.1	22.2	2013	19.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PER_100000_POP	23.6	23.9	24.3	24.5	24.6	24.4	24.6	24.8	24.9	25	25.1	25.4	24.2	24.2	24.78	2013	24.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PER_100000_POP	6.7	7	6.3	6	5.5	5.2	5.3	5.2	4.7	4	3	3.4	3.4	2.8	3.32	2013	2.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PER_100000_POP	8.3	7.6	7.1	7.5	6.9	5.5	4.9	5.1	4.7	4.5	4.2	4	4.2	3.3	4.04	2013	3.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PER_100000_POP	21.5	21.2	21.1	21.3	21.4	21.4	21.7	21.7	22	21.8	21.4	22	19.6	20	20.96	2013	20	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PER_100000_POP	19.7	19.7	19.6	19.3	19.4	19.2	19.1	19	19.1	19.2	19.1	19	18.9	18.8	19	2013	18.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PER_100000_POP	37.7	38.1	38.3	38.4	38.5	38.9	39.2	38.9	39.2	39.6	39.2	39.2	36	36.2	38.04	2013	36.2	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PER_100000_POP	29.8	30	30.6	30.7	31.1	31.4	31.3	31.6	31.8	31.8	31.9	31.8	31.2	31.1	31.56	2013	31.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PER_100000_POP	15.3	15.2	15.1	16	15	14.9	14.8	15.6	17.5	17.4	5.8	11.5	7.6	7.6	9.98	2013	7.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	C
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	PER_100000_POP	13.6	16.1	14.9	15.7	17.9	19.2	20.1	21	24.7	21	19.4	17	18	14.1	17.9	2013	14.1	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	PER_100000_POP	9.5	9.7	24.1	26.7	23.2	20.6	18.6	18.8	16.2	12.9	11.7	11.9	10.9	10.9	11.66	2013	10.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	PER_100000_POP	24.8	24.9	24.8	24.9	25.2	25.2	25.3	25.2	25.5	25.4	25.2	25.4	24.3	24.4	24.94	2013	24.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	PER_100000_POP	11.7	9.2	8.4	8	8.9	8.9	9	9.7	8.1	7.9	7.3	6.8	6.6	8.9	7.5	2013	8.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PER_100000_POP	18	18.3	18.6	18.5	18.9	18.8	18.6	18.5	18.6	18.7	18.6	18.2	16.1	17.4	17.8	2013	17.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PER_100000_POP	21.2	21.1	21	20.9	20.7	20.6	20.5	20.5	20.4	20.4	20.4	20.3	20.3	20.3	20.34	2013	20.3	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PER_100000_POP	30.3	30.4	30.3	30	29.8	29.8	29.4	29.3	29	29	29.1	26.3	27.3	27.4	27.82	2013	27.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PER_100000_POP	13.5	17.7	19.4	19.4	19.9	25	25.2	29.3	24.6	16.9	15.3	15.1	15.5	10.6	14.68	2013	10.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PER_100000_POP	7.9	5.2	8.5	6.3	7.4	6.8	6.7	8.3	7.7	7.6	7.7	8.2	6.3	9.4	7.84	2013	9.4	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PER_100000_POP	11.3	11.1	12	12.9	11.3	11.1	11.7	13.4	13.9	13.7	14.5	13.8	12.4	12.8	13.44	2013	12.8	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PER_100000_POP	6.9	6.9	7	7.1	6.8	6.5	6.5	5.8	5.2	4.3	3.7	3.7	3.4	2.9	3.6	2013	2.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PER_100000_POP																			
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PER_100000_POP	32.8	32.7	32.5	32.1	31.8	31.7	31.2	31	30.6	30.4	30.4	30.7	32.9	32.9	31.46	2013	32.9	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	E
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PER_100000_POP	15.5	15.5	16	15.7	15.5	15.5	15.3	14.6	13.2	11.9	11.5	11.2	11.4	10.6	11.32	2013	10.6	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	CA
2017.Q2.G.01	SH_STA_TRAF	Death rate due to road traffic injuries	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PER_100000_POP																			
