series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	METONS	1.29	1.36	1.5	1.42	1.49	1.46	1.42	1.42	1.37	1.37	1.39	1.394	2010	1.39	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	METONS	31.31	31.47	31.04	31.14	32.73	33.81	34.29	33.31	30.95	26.39	27.01	30.39	2010	27.01	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	METONS	1.78	1.95	1.88	2.22	2.29	2.52	2.68	2.69	2.8	2.87	3.08	2.824	2010	3.08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	METONS	23.38	20.05	20.1	17.12	23.68	31.13	31.49	31.22	32.97	31.98	32.37	32.006	2010	32.37	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	METONS	5.09	4.71	4.76	4.92	5.21	5.29	5.74	5.67	5.63	6.15	6.22	5.882	2010	6.22	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	METONS	7.43	7.64	6.32	5.8	5.7	6.81	7.34	8.57	7.92	8.12	7.28	7.846	2010	7.28	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	METONS	7.09	6.26	7.01	8.05	8.88	9.51	10.11	11.58	8.46	8.92	9.13	9.64	2010	9.13	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	METONS	1.05	1.27	1.22	1.3	1.26	1.27	1.29	1.44	1.4	1.42	1.52	1.414	2010	1.52	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	METONS	2.34	2.51	2.51	3	3.07	3.36	3.51	3.04	3.2	3.39	3.23	3.274	2010	3.23	Environment Live	C
