series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	FEMALE	PERCENT	39.2	39.9	37.8	39.3	40.9	43.5				41.3	43.1			43.5	43.9	41.9		43.1	2015	41.9	ILOSTAT - LFS - Continuous Sample Survey of the Population	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	FEMALE	PERCENT	7.8					10.2			10										2008	10	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	FEMALE	PERCENT												13.9	14.8					14.8	2012	14.8	ILOSTAT - LFS - Enquête nationale sur la population et l'emploi	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	FEMALE	PERCENT		8	6.8	6.2	6.6	6.9	8.2	8.6	9.8	10.2	10	11	12.2	14.4	13.4	13.2		13.3	2015	13.2	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	FEMALE	PERCENT			24.6																2002	24.6	ILOSTAT - PC - Population Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	FEMALE	PERCENT			27.6	33.3						20.2				25.3				25.3	2013	25.3	ILOSTAT - HIES - Uganda National Household Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	FEMALE	PERCENT	36.7	37.4	38.5	39.6	43.1	38.2	38.3	39.4	38.6	41.1	41.2			38.3	37.8	39.6		38.5666666666667	2015	39.6	ILOSTAT - LFS - Sample survey of the population (households) on economic activity	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	FEMALE	PERCENT			19	26.8	28	28.5	27.2	29.3	28.5	26.8	27.9	27.9	23.1	27.3	29	24		25.85	2015	24	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	FEMALE	PERCENT	10.1	9.3	9	8.5	8	10.4	10.8	11.1		14	13.9	13.5	9.7	7.1		6.4		7.73333333333333	2015	6.4	ILOSTAT - LFS - Labour force sample survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	FEMALE	PERCENT	34.5	30.9	32.5	32.3	33.1	34.3	34.6	34.4	34.9	35.6	35.7	34.6	34.4	34	35.3	35.4		34.775	2015	35.4	ILOSTAT - LFS - EU Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	FEMALE	PERCENT		29.5																	2001	29.5	ILOSTAT - PC - Jersey Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	FEMALE	PERCENT												33.4							2011	33.4	ILOSTAT - PC - Population Census	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	FEMALE	PERCENT							16.5								23.3			23.3	2014	23.3	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	FEMALE	PERCENT				42.1	42.1	42.5	41.9	42.7	42.7	42.7	43	43.1	43.7	43.4				43.55	2013	43.4	ILOSTAT - LFS - Current Population Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	FEMALE	PERCENT	36.3	37.1	37	35.2		39.6	39.5	40.3		40.7	45.1	43.9		32.9	31			31.95	2014	31	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	FEMALE	PERCENT										30.7	31.3	32.1	33.4					33.4	2012	33.4	ILOSTAT - LFS - Encuesta de Hogares por Muestreo	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	FEMALE	PERCENT		28.5					30					36.3	47.3		47.3			47.3	2014	47.3	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	FEMALE	PERCENT					7.1	2.1					5.7								2010	5.7	ILOSTAT - CLS - Child Labour Survey	C
2017.Q2.G.01	IC_GEN_MGTL	Proportion of women in managerial positions	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	FEMALE	PERCENT																						
