geoAreaCode	sliceId	Freq	Location	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
780	2	ANNUAL	URBAN	mgr/m^3	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	2008-2012	12.6950929762599
784	1	ANNUAL	ALLAREA	mgr/m^3	53.98279159	23.43322219	9	ARE	United Arab Emirates	2008-2012	63.6043072044676
784	2	ANNUAL	URBAN	mgr/m^3	53.98279159	23.43322219	9	ARE	United Arab Emirates	2008-2012	64.3898824307173
788	1	ANNUAL	ALLAREA	mgr/m^3	9.572737411	34.11439971	231	TUN	Tunisia	2008-2012	36.3996144189114
788	2	ANNUAL	URBAN	mgr/m^3	9.572737411	34.11439971	231	TUN	Tunisia	2008-2012	35.1554275204786
792	1	ANNUAL	ALLAREA	mgr/m^3	35.42890329	38.9899684	232	TUR	Turkey	2008-2012	33.5468473925715
792	2	ANNUAL	URBAN	mgr/m^3	35.42890329	38.9899684	232	TUR	Turkey	2008-2012	35.2054537956362
795	1	ANNUAL	ALLAREA	mgr/m^3	58.9787665	40.0912346	227	TKM	Turkmenistan	2008-2012	25.0515527558362
795	2	ANNUAL	URBAN	mgr/m^3	58.9787665	40.0912346	227	TKM	Turkmenistan	2008-2012	26.1782006297006
796	1	ANNUAL	ALLAREA	mgr/m^3	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands	2008-2012	
796	2	ANNUAL	URBAN	mgr/m^3	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands	2008-2012	
798	1	ANNUAL	ALLAREA	mgr/m^3	178.6679611	-7.460048071	233	TUV	Tuvalu	2008-2012	
798	2	ANNUAL	URBAN	mgr/m^3	178.6679611	-7.460048071	233	TUV	Tuvalu	2008-2012	
800	1	ANNUAL	ALLAREA	mgr/m^3	32.39100438	1.279557331	236	UGA	Uganda	2008-2012	57.2162060219077
800	2	ANNUAL	URBAN	mgr/m^3	32.39100438	1.279557331	236	UGA	Uganda	2008-2012	79.5762394036733
804	1	ANNUAL	ALLAREA	mgr/m^3	31.40270802	49.00735945	237	UKR	Ukraine	2008-2012	16.3968035785514
804	2	ANNUAL	URBAN	mgr/m^3	31.40270802	49.00735945	237	UKR	Ukraine	2008-2012	16.9095665436772
807	1	ANNUAL	ALLAREA	mgr/m^3	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2008-2012	37.1221079460938
807	2	ANNUAL	URBAN	mgr/m^3	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2008-2012	42.7470729861681
818	1	ANNUAL	ALLAREA	mgr/m^3	29.77468534	26.57438204	68	EGY	Egypt	2008-2012	92.8094947220317
818	2	ANNUAL	URBAN	mgr/m^3	29.77468534	26.57438204	68	EGY	Egypt	2008-2012	100.565783555511
826	1	ANNUAL	ALLAREA	mgr/m^3	-2.23830539	53.27691757	81	GBR	United Kingdom	2008-2012	12.1421894643443
826	2	ANNUAL	URBAN	mgr/m^3	-2.23830539	53.27691757	81	GBR	United Kingdom	2008-2012	12.4046228512851
831	1	ANNUAL	ALLAREA	mgr/m^3	-2.200712402	49.71561166	83	GGY	Guernsey	2008-2012	
831	2	ANNUAL	URBAN	mgr/m^3	-2.200712402	49.71561166	83	GGY	Guernsey	2008-2012	
832	1	ANNUAL	ALLAREA	mgr/m^3	-2.136773508	49.22353354	115	JEY	Jersey	2008-2012	
832	2	ANNUAL	URBAN	mgr/m^3	-2.136773508	49.22353354	115	JEY	Jersey	2008-2012	
833	1	ANNUAL	ALLAREA	mgr/m^3	-4.538190305	54.22880901	105	IMN	Isle of Man	2008-2012	
833	2	ANNUAL	URBAN	mgr/m^3	-4.538190305	54.22880901	105	IMN	Isle of Man	2008-2012	
834	1	ANNUAL	ALLAREA	mgr/m^3	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	2008-2012	21.7184454906914
834	2	ANNUAL	URBAN	mgr/m^3	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	2008-2012	23.9196777589892
840	1	ANNUAL	ALLAREA	mgr/m^3	-99.13830311	39.5277871	248	USA	United States of America	2008-2012	8.20017518992021
840	2	ANNUAL	URBAN	mgr/m^3	-99.13830311	39.5277871	248	USA	United States of America	2008-2012	8.40135311893881
850	1	ANNUAL	ALLAREA	mgr/m^3	-64.76960113	17.73297693	255	VIR	United States Virgin Islands	2008-2012	
850	2	ANNUAL	URBAN	mgr/m^3	-64.76960113	17.73297693	255	VIR	United States Virgin Islands	2008-2012	
854	1	ANNUAL	ALLAREA	mgr/m^3	-1.742843829	12.27491081	23	BFA	Burkina Faso	2008-2012	36.5789721518532
854	2	ANNUAL	URBAN	mgr/m^3	-1.742843829	12.27491081	23	BFA	Burkina Faso	2008-2012	36.8348548813925
858	1	ANNUAL	ALLAREA	mgr/m^3	-56.01387025	-32.8002838	247	URY	Uruguay	2008-2012	11.3419377681122
858	2	ANNUAL	URBAN	mgr/m^3	-56.01387025	-32.8002838	247	URY	Uruguay	2008-2012	11.494789500676
860	1	ANNUAL	ALLAREA	mgr/m^3	63.11944558	41.77560518	249	UZB	Uzbekistan	2008-2012	31.723751056473
860	2	ANNUAL	URBAN	mgr/m^3	63.11944558	41.77560518	249	UZB	Uzbekistan	2008-2012	38.3144373037517
862	1	ANNUAL	ALLAREA	mgr/m^3	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	2008-2012	22.4530367873493
862	2	ANNUAL	URBAN	mgr/m^3	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	2008-2012	23.9940669837816
876	1	ANNUAL	ALLAREA	mgr/m^3	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands	2008-2012	
876	2	ANNUAL	URBAN	mgr/m^3	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands	2008-2012	
882	1	ANNUAL	ALLAREA	mgr/m^3	-172.4430749	-13.61541469	259	WSM	Samoa	2008-2012	
882	2	ANNUAL	URBAN	mgr/m^3	-172.4430749	-13.61541469	259	WSM	Samoa	2008-2012	
887	1	ANNUAL	ALLAREA	mgr/m^3	45.22389143	15.22242099	282	YEM	Yemen	2008-2012	42.7337482257228
887	2	ANNUAL	URBAN	mgr/m^3	45.22389143	15.22242099	282	YEM	Yemen	2008-2012	42.0487052517843
894	1	ANNUAL	ALLAREA	mgr/m^3	27.850329	-14.59701056	284	ZMB	Zambia	2008-2012	23.4043405788964
894	2	ANNUAL	URBAN	mgr/m^3	27.850329	-14.59701056	284	ZMB	Zambia	2008-2012	29.4927355698491
