series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2012	2013	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	498	28.4650624	47.20236795	MDA	Republic of Moldova	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	498	28.4650624	47.20236795	MDA	Republic of Moldova	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	499	19.25214024	42.78717043	MNE	Montenegro	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	499	19.25214024	42.78717043	MNE	Montenegro	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	499	19.25214024	42.78717043	MNE	Montenegro	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	499	19.25214024	42.78717043	MNE	Montenegro	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	499	19.25214024	42.78717043	MNE	Montenegro	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	499	19.25214024	42.78717043	MNE	Montenegro	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	500	-62.19261223	16.73558313	MSR	Montserrat	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	500	-62.19261223	16.73558313	MSR	Montserrat	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	500	-62.19261223	16.73558313	MSR	Montserrat	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	500	-62.19261223	16.73558313	MSR	Montserrat	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	500	-62.19261223	16.73558313	MSR	Montserrat	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	500	-62.19261223	16.73558313	MSR	Montserrat	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	504	-6.281942841	31.8440131	MAR	Morocco	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	504	-6.281942841	31.8440131	MAR	Morocco	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	504	-6.281942841	31.8440131	MAR	Morocco	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	504	-6.281942841	31.8440131	MAR	Morocco	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	504	-6.281942841	31.8440131	MAR	Morocco	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	504	-6.281942841	31.8440131	MAR	Morocco	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	508	38.18479941	-14.27963886	MOZ	Mozambique	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	508	38.18479941	-14.27963886	MOZ	Mozambique	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	508	38.18479941	-14.27963886	MOZ	Mozambique	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	508	38.18479941	-14.27963886	MOZ	Mozambique	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	508	38.18479941	-14.27963886	MOZ	Mozambique	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	508	38.18479941	-14.27963886	MOZ	Mozambique	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	512	57.87743482	21.98805614	OMN	Oman	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	512	57.87743482	21.98805614	OMN	Oman	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	512	57.87743482	21.98805614	OMN	Oman	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	512	57.87743482	21.98805614	OMN	Oman	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	512	57.87743482	21.98805614	OMN	Oman	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	512	57.87743482	21.98805614	OMN	Oman	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	516	17.21907885	-22.13817068	NAM	Namibia	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	516	17.21907885	-22.13817068	NAM	Namibia	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	516	17.21907885	-22.13817068	NAM	Namibia	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	516	17.21907885	-22.13817068	NAM	Namibia	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	516	17.21907885	-22.13817068	NAM	Namibia	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	516	17.21907885	-22.13817068	NAM	Namibia	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	520	166.92313	-0.528742623	NRU	Nauru	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	520	166.92313	-0.528742623	NRU	Nauru	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	520	166.92313	-0.528742623	NRU	Nauru	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	520	166.92313	-0.528742623	NRU	Nauru	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	520	166.92313	-0.528742623	NRU	Nauru	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	520	166.92313	-0.528742623	NRU	Nauru	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	524	83.94678863	28.25866332	NPL	Nepal	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	524	83.94678863	28.25866332	NPL	Nepal	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	524	83.94678863	28.25866332	NPL	Nepal	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	524	83.94678863	28.25866332	NPL	Nepal	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	524	83.94678863	28.25866332	NPL	Nepal	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	524	83.94678863	28.25866332	NPL	Nepal	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	528	5.331480568	51.86728884	NLD	Netherlands	1	16-65	ANNUAL	BOTHSEX	PERCENT	97.3792398937			97.3792398937	2012	97.3792398937	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	528	5.331480568	51.86728884	NLD	Netherlands	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	528	5.331480568	51.86728884	NLD	Netherlands	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	528	5.331480568	51.86728884	NLD	Netherlands	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	528	5.331480568	51.86728884	NLD	Netherlands	5	16-65	ANNUAL	MALE	PERCENT	97.3387924534			97.3387924534	2012	97.3387924534	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	528	5.331480568	51.86728884	NLD	Netherlands	6	16-65	ANNUAL	FEMALE	PERCENT	97.4191998882			97.4191998882	2012	97.4191998882	PIAAC (Programme for the International Assessment of Adult Competencies)	C
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	531	-68.95033464	12.15058042	CUW	Curaçao	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	531	-68.95033464	12.15058042	CUW	Curaçao	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	531	-68.95033464	12.15058042	CUW	Curaçao	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	531	-68.95033464	12.15058042	CUW	Curaçao	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	531	-68.95033464	12.15058042	CUW	Curaçao	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	531	-68.95033464	12.15058042	CUW	Curaçao	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	533	-69.97050586	12.50878756	ABW	Aruba	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	533	-69.97050586	12.50878756	ABW	Aruba	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	533	-69.97050586	12.50878756	ABW	Aruba	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	533	-69.97050586	12.50878756	ABW	Aruba	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	533	-69.97050586	12.50878756	ABW	Aruba	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	533	-69.97050586	12.50878756	ABW	Aruba	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	540	165.5067368	-21.41742531	NCL	New Caledonia	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	540	165.5067368	-21.41742531	NCL	New Caledonia	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	540	165.5067368	-21.41742531	NCL	New Caledonia	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	540	165.5067368	-21.41742531	NCL	New Caledonia	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	540	165.5067368	-21.41742531	NCL	New Caledonia	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	540	165.5067368	-21.41742531	NCL	New Caledonia	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	548	167.0679779	-15.34445547	VUT	Vanuatu	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	548	167.0679779	-15.34445547	VUT	Vanuatu	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	548	167.0679779	-15.34445547	VUT	Vanuatu	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	548	167.0679779	-15.34445547	VUT	Vanuatu	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	548	167.0679779	-15.34445547	VUT	Vanuatu	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	548	167.0679779	-15.34445547	VUT	Vanuatu	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	554	170.4755673	-43.98721568	NZL	New Zealand	1	16-65	ANNUAL	BOTHSEX	PERCENT			97.426913	97.426913	2015	97.426913	Programme for the International Assessment of Adult Competencies (PIAAC)	C
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	554	170.4755673	-43.98721568	NZL	New Zealand	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	554	170.4755673	-43.98721568	NZL	New Zealand	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	554	170.4755673	-43.98721568	NZL	New Zealand	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	554	170.4755673	-43.98721568	NZL	New Zealand	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	554	170.4755673	-43.98721568	NZL	New Zealand	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	558	-85.03060315	12.84210839	NIC	Nicaragua	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	558	-85.03060315	12.84210839	NIC	Nicaragua	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	558	-85.03060315	12.84210839	NIC	Nicaragua	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	558	-85.03060315	12.84210839	NIC	Nicaragua	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	558	-85.03060315	12.84210839	NIC	Nicaragua	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	558	-85.03060315	12.84210839	NIC	Nicaragua	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	562	9.400167877	17.42143036	NER	Niger	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	562	9.400167877	17.42143036	NER	Niger	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	562	9.400167877	17.42143036	NER	Niger	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	562	9.400167877	17.42143036	NER	Niger	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	562	9.400167877	17.42143036	NER	Niger	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	562	9.400167877	17.42143036	NER	Niger	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	566	8.097363256	9.585789025	NGA	Nigeria	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	566	8.097363256	9.585789025	NGA	Nigeria	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	566	8.097363256	9.585789025	NGA	Nigeria	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	566	8.097363256	9.585789025	NGA	Nigeria	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	566	8.097363256	9.585789025	NGA	Nigeria	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	566	8.097363256	9.585789025	NGA	Nigeria	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	570	-169.8601693	-19.05000475	NIU	Niue	1	16-65	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	570	-169.8601693	-19.05000475	NIU	Niue	2	15-64	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	570	-169.8601693	-19.05000475	NIU	Niue	3	15-64	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	570	-169.8601693	-19.05000475	NIU	Niue	4	15-64	ANNUAL	BOTHSEX	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	570	-169.8601693	-19.05000475	NIU	Niue	5	16-65	ANNUAL	MALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	570	-169.8601693	-19.05000475	NIU	Niue	6	16-65	ANNUAL	FEMALE	PERCENT								
2017.Q2.G.01	SE_ADT_LTRCY	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional numeracy skills	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	16-65	ANNUAL	BOTHSEX	PERCENT								
